"","player_name","fangraphs_id","Team","ShortName","G","AB","PA","H","1B","2B","3B","HR","R","RBI","BB","IBB","SO","HBP","SF","SH","GDP","SB","CS","AVG","OBP","SLG","OPS","wOBA","BB%","K%","BB/K","ISO","Spd","BABIP","UBR","GDPRuns","wRC","wRAA","UZR","wBsR","BaseRunning","WAR","Off","Def","wRC+","InterSD","InterSK","IntraSD","ADP","Pos","minpos","teamid","League","playerids","."
"111","Max Kepler","12144","MIN","Twins",126.848,456.771,518.679,112.715,66.6218,23.7762,1.87417,20.4424,67.3365,65.4173,51.8051,0.791383,101.987,5.49127,4.31653,0.295597,8.15559,3.52132,1.12163,0.246764,0.327964,0.441286,0.769249,0.331852,0.0998789,0.196629,0.507956,0.194521,3.72528,0.272465,-0.212975,NA,69.0038,5.80578,1.36116,-0.717861,-0.930837,1.98973,6.74707555770874,-4.4159460067749,112.354,1.43187,-0.644816,0.324498,279.190002441406,0.01587302,"OF",8,"AL","12144",""
"112","Anthony Santander","14551","BAL","Orioles",141.54,552.211,613.289,137.175,78.3884,29.4811,1.04834,28.257,76.2563,86.877,48.3904,1.14515,132.584,7.96378,4.12524,0.598556,9.56613,3.08272,1.02044,0.24841,0.315868,0.459107,0.774974,0.33159,0.078903,0.216185,0.36498,0.210696,3.15554,0.275396,-0.0828939,NA,81.4569,6.73117,-2.06071,-0.843546,-0.92644,1.98334,8.7581542134285,-9.70564079284668,113.179,1.56397,0.00242175,0.950019,144.970001220703,0.29936306,"OF",2,"AL","14551",""
"113","Jordan Westburg","27815","BAL","Orioles",114.157,402.861,447.012,101.826,64.3517,22.2261,2.27155,12.977,54.0408,51.7242,34.8641,0.230654,110.121,4.95461,3.47384,0.857876,6.80021,6.97763,1.81794,0.252758,0.31748,0.415842,0.733323,0.317782,0.0779938,0.24635,0.316598,0.163084,5.05064,0.313693,-0.109274,NA,54.2457,-0.220097,1.20678,-0.172655,-0.281929,1.97508,1.6506504714489,2.96845543384552,103.608,4.19447,1.34924,0.432113,315.079986572266,0.0125,"2B/3B",2,"AL","27815",""
"114","Shea Langeliers","25816","OAK","Athletics",119.712,418.506,460.275,92.6261,51.0335,18.8254,2.21585,20.5514,48.9558,56.6001,33.7398,1.21657,132.452,3.93967,3.25616,0.83364,6.96095,2.5708,1.03848,0.221326,0.283618,0.424217,0.707835,0.302493,0.0733036,0.287768,0.254732,0.202891,3.7527,0.268177,-0.375716,NA,50.0108,-6.07095,-1.05169,-0.598328,-0.974044,1.95477,-3.53836768865585,7.50319743156433,95.3503,1.6346,-0.00700753,0.744067,242.369995117188,0.0610687,"C",10,"AL","25816",""
"115","Thairo Estrada","16426","SFG","Giants",132.652,521.036,567.548,135.938,94.1851,24.4819,2.43779,14.8332,70.6279,59.0492,31.8789,0.436781,112.529,10.724,2.92542,0.983964,9.50222,22.8111,6.40249,0.2609,0.315129,0.40265,0.717779,0.312279,0.0561695,0.198273,0.283294,0.14175,5.95243,0.305359,-0.0582146,NA,66.279,-2.87338,-0.530702,0.809261,0.751046,1.90549,-1.99964410066605,1.80203294754028,96.0226,2.39533,-0.598606,0.837468,134.759994506836,0.01526718,"2B",30,"NL","16426",""
"116","Maikel Garcia","22715","KCR","Royals",129.6,493.063,545.657,132.248,95.9441,26.1475,2.92248,7.23386,66.4847,50.2618,43.3617,0.299338,112.134,2.29818,5.05498,1.87942,10.874,22.7804,6.23263,0.268217,0.32717,0.377116,0.704286,0.308961,0.0794668,0.205503,0.386695,0.108899,5.80928,0.33007,-0.966367,NA,62.219,-4.26619,2.70256,0.836646,-0.129722,1.90364,-4.27795116603374,4.80646634101868,93.7611,2.90803,-0.935556,1.26434,203.449996948242,0.03937008,"3B",7,"AL","22715",""
"117","Gavin Lux","19955","LAD","Dodgers",117.173,412.486,463.625,108.16,73.2801,20.2857,4.15883,10.4359,60.2787,50.3512,45.225,0.889954,95.4005,1.91511,2.91899,1.07945,7.24457,8.8742,2.40925,0.262216,0.335752,0.407459,0.743211,0.324019,0.0975466,0.205771,0.474054,0.145244,5.75876,0.31568,0.250757,NA,58.6635,2.17343,-1.30974,-0.163048,0.0877096,1.88967,2.36136958748102,0.81758725643158,104.025,3.08114,-0.399421,0.649767,268.179992675781,0.00714286,"2B",22,"NL","19955",""
"118","Nathaniel Lowe","19566","TEX","Rangers",139.16,523.083,595.164,141.326,94.3243,26.6634,2.10581,18.2326,73.3915,71.1596,64.9341,1.90161,135.754,4.06642,2.62359,0.457035,13.4318,2.09809,0.841593,0.270179,0.353664,0.433772,0.787437,0.342554,0.109103,0.228096,0.478321,0.163593,3.01062,0.331146,-1.21216,NA,84.4688,11.9516,0.194533,-1.17939,-2.39154,1.86877,9.06256628036499,-10.5431057661772,116.062,2.84846,-0.413996,0.573581,216.889999389648,0,"1B",13,"AL","19566",""
"119","TJ Friedl","19522","CIN","Reds",130.126,479.536,545.352,122.363,79.9617,21.6705,5.69727,15.0335,72.1866,58.4944,46.6019,0.499878,92.1802,10.0618,5.48927,3.66278,5.62635,21.7406,5.37428,0.255169,0.330497,0.418172,0.748669,0.325166,0.0854529,0.169029,0.505552,0.163002,6.75295,0.284082,0.0497217,NA,69.5238,3.07583,-1.67245,1.03089,1.08062,1.85929,-0.264203429222107,0.335671305656433,98.0095,2.34989,0.621136,0.798642,159.979995727539,0.00657895,"OF",18,"NL","19522",""
"120","Brandon Marsh","20202","PHI","Phillies",124.835,426.768,485.867,108.724,69.9805,21.5802,4.13698,13.0259,58.2409,53.8495,49.9806,1.51217,148.805,3.72261,3.3456,2.04998,6.11642,12.3543,2.89238,0.25476,0.335719,0.416281,0.752,0.326823,0.102869,0.306267,0.33588,0.161521,5.87228,0.356704,0.0834874,NA,62.6092,3.40913,1.02446,0.308701,0.392188,1.8511,2.62100753188133,-0.605626702308655,103.703,4.07603,0.00381776,0.549767,377.369995117188,0.00689655,"OF",26,"NL","20202",""
