"","player_name","fangraphs_id","Team","ShortName","W","L","GS","G","SV","HLD","BS","IP","TBF","H","R","ER","HR","SO","BB","IBB","HBP","ERA","WHIP","K/9","BB/9","K/BB","HR/9","K%","BB%","K-BB%","GB%","AVG","BABIP","LOB%","FIP","WAR","RA9-WAR","InterSD","InterSK","IntraSD","QS","ADP","teamid","League","playerids","."
"169","Ryan Pressly","7005","HOU","Astros",6,2,0,66,3,13,NA,66,268,57,27,25,9,76,17,NA,0,3.35196,1.11732,10.3911,2.34637,4.42857,1.17318,0.284404,0.0642202,0.220183499157429,NA,0.22549,0.288889,0.756972,3.42264,1.01843,1.22021,NA,NA,NA,NA,303.559997558594,21,"AL","7005",""
"170","Dakota Hudson","19206","COL","Rockies",7,11,23,29,0,1,NA,133,594,149,82,75,18,81,51,NA,8,5.11954,1.50866,5.49052,3.48722,1.57447,1.18714,0.13628,0.0865562,0.0497237592935562,NA,0.278119,0.300752,0.672478,5.08521,1.0153,1.50338,NA,NA,NA,NA,748.650024414062,19,"NL","19206",""
"171","Daniel Lynch IV","21537","KCR","Royals",4,6,16,24,0,1,NA,86,380,90,49,46,12,76,32,NA,4,4.78125,1.42708,7.96875,3.375,2.36111,1.21875,0.2,0.0847059,0.115294121205807,NA,0.262338,0.30662,0.690236,4.49462,0.977395,0.665425,NA,NA,NA,NA,719.440002441406,7,"AL","21537",""
"172","Jordan Hicks","19618","SFG","Giants",9,9,21,51,0,1,NA,114,501,96,57,53,13,136,64,NA,7,4.20968,1.40323,10.7419,5.08065,2.11429,1.01613,0.272059,0.128676,0.143382340669632,NA,0.223176,0.296053,0.725389,4.22278,0.962057,1.12312,NA,NA,NA,NA,322.200012207031,30,"NL","19618",""
"173","Bryce Elder","27779","ATL","Braves",6,4,16,35,0,1,NA,107,460,105,54,50,13,88,40,NA,5,4.22321,1.35067,7.41915,3.36715,2.20339,1.08434,0.19174,0.0870207,0.104719758033752,NA,0.252046,0.292208,0.713519,4.44718,0.961219,1.31013,NA,NA,NA,NA,463.459991455078,16,"NL","27779",""
"174","Jordan Romano","16122","TOR","Blue Jays",7,3,0,57,28,3,NA,57,234,47,23,21,8,70,19,NA,3,3.37308,1.15843,11.0392,3.06644,3.6,1.22658,0.298755,0.0829876,0.215767614543438,NA,0.220183,0.289855,0.774648,3.74908,0.946763,1.16173,NA,NA,NA,NA,79.6900024414062,14,"AL","16122",""
"175","Matt Waldron","25550","SDP","Padres",5,4,13,25,0,1,NA,85,363,85,46,42,12,70,26,NA,4,4.48839,1.29837,7.42906,2.70851,2.74286,1.31556,0.192771,0.0702811,0.122489966452122,NA,0.253275,0.286957,0.691824,4.53621,0.939384,0.61822,NA,NA,NA,NA,683.059997558594,29,"NL","25550",""
"176","Domingo Germán","17149","PIT","Pirates",4,4,10,24,0,1,NA,69,281,60,34,32,11,70,18,NA,3,4.13265,1.14286,9.18367,2.38776,3.84615,1.37755,0.25,0.065,0.185000002384186,NA,0.232432,0.278431,0.692308,4.12239,0.938357,0.943106,NA,NA,NA,NA,611.320007324219,27,"NL","17149",""
"177","Scott Barlow","14993","CLE","Guardians",4,4,0,64,2,13,NA,64,268,51,27,25,8,82,24,NA,3,3.54545,1.18182,11.5909,3.40909,3.4,1.09091,0.307971,0.0905797,0.217391319572926,NA,0.21371,0.290323,0.748503,3.52777,0.922386,1.0165,NA,NA,NA,NA,488.769989013672,5,"AL","14993",""
"178","Luis Gil","21052","NYY","Yankees",4,3,16,35,0,1,NA,91,396,74,47,44,13,113,50,NA,3,4.29036,1.36511,11.1159,4.97291,2.23529,1.26761,0.285,0.1275,0.157499998807907,NA,0.216763,0.283105,0.723562,4.37097,0.920224,0.733076,NA,NA,NA,NA,549.700012207031,9,"AL","21052",""
"179","Jake Irvin","21504","WSN","Nationals",4,5,23,23,0,0,NA,111,484,109,65,60,17,93,45,NA,9,4.87824,1.39042,7.56481,3.67636,2.05769,1.34328,0.192793,0.0936937,0.0990990921854973,NA,0.25355,0.288828,0.678191,4.97539,0.912492,0.779531,NA,NA,NA,NA,645.880004882812,24,"NL","21504",""
"180","Ryan Helsley","18138","STL","Cardinals",6,5,0,65,30,4,NA,65,264,51,28,25,9,78,26,NA,0,3.46154,1.19231,10.7308,3.63462,2.95238,1.21154,0.293839,0.0995261,0.194312788546085,NA,0.215789,0.280992,0.766284,3.83196,0.904903,1.09824,NA,NA,NA,NA,92.3600006103516,28,"NL","18138",""
"181","Marco Gonzales","15467","PIT","Pirates",6,12,24,24,0,0,NA,135,581,145,75,70,20,87,41,NA,4,4.70085,1.37702,5.81197,2.73504,2.125,1.36752,0.14978,0.0704846,0.0792951509356499,NA,0.26969,0.289552,0.701468,4.93595,0.90208,1.41055,NA,NA,NA,NA,640.22998046875,27,"NL","15467",""
"182","Alexis Díaz","21132","CIN","Reds",7,6,0,68,31,3,NA,68,277,48,31,29,8,81,32,NA,7,3.89552,1.1791,10.7463,4.29851,2.5,1.07463,0.29304,0.117216,0.17582418769598,NA,0.200855,0.267123,0.707965,4.16549,0.897644,1.23047,NA,NA,NA,NA,77.9000015258789,18,"NL","21132",""
"183","Aroldis Chapman","10233","PIT","Pirates",5,5,0,64,5,11,NA,64,273,49,29,26,9,100,35,NA,1,3.6961,1.31417,14.0452,4.98973,2.81481,1.29363,0.365385,0.129808,0.235576927661896,NA,0.205556,0.309278,0.774908,3.72732,0.896648,0.95693,NA,NA,NA,NA,339.329986572266,27,"NL","10233",""
"184","Mike Clevinger","12808",NA,NA,4,6,15,15,0,0,NA,75,321,74,41,38,11,66,25,NA,4,4.54928,1.31424,7.88543,2.95703,2.66667,1.36479,0.205128,0.0769231,0.128205120563507,NA,0.253796,0.292035,0.695719,4.63667,0.891113,0.756909,NA,NA,NA,NA,474.839996337891,-1,NA,"12808",""
"185","Anthony DeSclafani","13050","MIN","Twins",5,7,16,30,0,1,NA,103,440,107,57,52,15,83,31,NA,2,4.56177,1.33052,7.22281,2.66103,2.71429,1.33052,0.188586,0.0694789,0.119106702506542,NA,0.262735,0.29682,0.695489,4.5222,0.881835,0.727531,NA,NA,NA,NA,626.419982910156,8,"AL","13050",""
"186","Bryan Abreu","16609","HOU","Astros",3,2,0,67,2,16,NA,67,282,48,26,24,7,94,33,NA,4,3.23838,1.21439,12.6837,4.45277,2.84848,0.944528,0.33452,0.117438,0.217081852257252,NA,0.196721,0.286713,0.772472,3.46494,0.8817,1.2297,NA,NA,NA,NA,391.75,21,"AL","16609",""
"187","Alec Marsh","27451","KCR","Royals",7,10,19,33,0,1,NA,123,550,122,72,67,17,121,56,NA,8,4.86898,1.44548,8.82502,4.1082,2.14815,1.21724,0.219697,0.102273,0.117424249649048,NA,0.251073,0.302395,0.686406,4.62444,0.855145,0.842509,NA,NA,NA,NA,707.739990234375,7,"AL","27451",""
"188","Paul Skenes","sa3023079","PIT","Pirates",2,3,13,13,0,0,NA,64,268,62,35,33,8,50,23,NA,0,4.56693,1.31234,6.92913,3.14961,2.2,1.10236,0.184874,0.0840336,0.100840330123901,NA,0.252294,0.287425,0.667178,4.3574,0.851564,0.722142,NA,NA,NA,NA,297.75,27,"NL","sa3023079",""
"189","Ryan Borucki","16350","PIT","Pirates",3,3,0,63,1,15,NA,63,257,54,28,26,7,63,21,NA,3,3.72093,1.18863,9.06977,3.02326,3,0.930233,0.246835,0.0822785,0.164556957781315,NA,0.230769,0.29,0.717822,3.746,0.846536,0.866347,NA,NA,NA,NA,750.489990234375,27,"NL","16350",""
"190","Casey Mize","20492","DET","Tigers",5,7,23,23,0,0,NA,114,481,111,63,58,17,85,33,NA,8,4.60815,1.26437,6.67712,2.63323,2.53571,1.31661,0.176179,0.0694789,0.106699742376804,NA,0.252717,0.279152,0.670611,4.77019,0.826582,1.03294,NA,NA,NA,NA,426.559997558594,6,"AL","20492",""
"191","Jacob deGrom","10954","TEX","Rangers",2,1,5,5,0,0,NA,26,102,19,9,9,4,38,6,NA,0,2.89433,0.964778,13.0934,2.06738,6.33333,1.24043,0.375494,0.0592885,0.316205523908138,NA,0.202532,0.293233,0.793651,2.87219,0.825588,0.825194,NA,NA,NA,NA,415.640014648438,13,"AL","10954",""
"192","Nick Nastrini","sa3017413","CHW","White Sox",4,6,19,19,0,0,NA,85,377,80,50,46,12,85,42,NA,6,4.89971,1.44222,9.02579,4.46991,2.01923,1.2894,0.225806,0.111828,0.113978505134583,NA,0.243842,0.293706,0.684615,4.80232,0.820783,0.510275,NA,NA,NA,NA,999,4,"AL","sa3017413",""
"193","Camilo Doval","21992","SFG","Giants",7,4,0,66,36,2,NA,66,281,53,29,27,7,83,30,NA,5,3.66516,1.25189,11.267,4.0724,2.76667,0.950226,0.294326,0.106383,0.187943264842033,NA,0.214575,0.292994,0.737705,3.70753,0.81504,0.960449,NA,NA,NA,NA,57.8499984741211,30,"NL","21992",""
"194","David Peterson","20302","NYM","Mets",4,5,11,39,0,1,NA,85,378,81,46,43,10,93,39,NA,5,4.48931,1.40934,9.83373,4.13302,2.37931,1.06888,0.246429,0.103571,0.142857149243355,NA,0.242424,0.307018,0.700637,4.15765,0.811792,0.449989,NA,NA,NA,NA,718.700012207031,25,"NL","20302",""
"195","Adbert Alzolay","17859","CHC","Cubs",4,4,0,67,29,4,NA,67,274,58,30,28,9,70,18,NA,4,3.73494,1.13788,9.39759,2.40964,3.9,1.20482,0.254902,0.0653595,0.189542472362518,NA,0.231317,0.284974,0.71831,3.911,0.809011,1.02184,NA,NA,NA,NA,120.279998779297,17,"NL","17859",""
"196","Gavin Stone","27792","LAD","Dodgers",4,3,10,34,0,1,NA,75,322,72,40,37,10,75,27,NA,1,4.46087,1.32174,9,3.2087,2.80488,1.25217,0.232794,0.082996,0.149797573685646,NA,0.24612,0.296875,0.694444,4.18547,0.803769,0.545362,NA,NA,NA,NA,367,22,"NL","27792",""
"197","Chad Green","15552","TOR","Blue Jays",7,4,0,64,1,13,NA,64,259,56,27,25,9,74,16,NA,0,3.53349,1.13164,10.3926,2.28637,4.54545,1.24711,0.285714,0.0628571,0.222857125103474,NA,0.231707,0.296296,0.763547,3.50908,0.777911,0.733755,NA,NA,NA,NA,678.359985351562,14,"AL","15552",""
"198","Evan Phillips","17734","LAD","Dodgers",5,2,0,66,30,5,NA,66,270,55,28,26,9,75,21,NA,4,3.51687,1.15453,10.2309,2.87744,3.55556,1.27886,0.278261,0.0782609,0.199999988079071,NA,0.22488,0.284672,0.762082,3.94776,0.766257,1.17975,NA,NA,NA,NA,83.4100036621094,22,"NL","17734",""
"199","Jeffrey Springs","17677","TBR","Rays",3,2,6,17,0,1,NA,45,181,38,18,16,6,54,12,NA,0,3.31104,1.12598,10.8361,2.50836,4.32,1.20401,0.29589,0.0684932,0.22739727050066,NA,0.224189,0.292237,0.771971,3.45571,0.764043,0.889989,NA,NA,NA,NA,557.369995117188,12,"AL","17677",""
"200","Carlos Estévez","14542","LAA","Angels",5,5,0,66,25,5,NA,66,275,56,34,31,10,76,28,NA,1,4.25455,1.27273,10.3091,3.76364,2.73913,1.30909,0.275109,0.100437,0.174672484397888,NA,0.229268,0.291045,0.714286,4.16413,0.762032,0.376657,NA,NA,NA,NA,202.839996337891,1,"AL","14542",""
"201","Andrew Nardi","25942","MIA","Marlins",4,6,0,64,2,12,NA,64,275,57,30,28,8,74,26,NA,4,3.89948,1.2825,10.4506,3.58752,2.91304,1.09185,0.270161,0.0927419,0.177419364452362,NA,0.230769,0.29932,0.732087,3.91362,0.753446,0.778888,NA,NA,NA,NA,464.730010986328,20,"NL","25942",""
"202","Luis L. Ortiz","27646","PIT","Pirates",5,7,16,35,0,1,NA,103,454,104,56,52,14,87,42,NA,5,4.55963,1.41855,7.57599,3.6477,2.07692,1.19252,0.190813,0.0918728,0.0989399254322052,NA,0.255906,0.295039,0.707965,4.65021,0.752733,0.951637,NA,NA,NA,NA,654.059997558594,27,"NL","27646",""
"203","Jason Adam","11861","TBR","Rays",5,2,0,64,3,12,NA,64,259,47,27,25,7,78,24,NA,8,3.48066,1.10497,10.9392,3.31492,3.3,0.994475,0.3,0.0909091,0.209090895950794,NA,0.207254,0.280992,0.717054,3.75228,0.742323,0.916636,NA,NA,NA,NA,312.380004882812,12,"AL","11861",""
"204","Josh Sborz","18323","TEX","Rangers",5,3,0,64,2,14,NA,64,274,58,31,28,9,75,25,NA,0,3.99645,1.29663,10.5506,3.51687,3,1.27886,0.273859,0.0912863,0.182572603225708,NA,0.232877,0.296552,0.744337,3.93,0.730666,0.535333,NA,NA,NA,NA,582.599975585938,13,"AL","18323",""
"205","Aaron Ashby","23550","MIL","Brewers",6,6,10,50,0,1,NA,85,380,78,42,39,11,97,42,NA,5,4.07701,1.4043,10.1925,4.38279,2.32558,1.12118,0.254453,0.109415,0.145038157701492,NA,0.234783,0.299145,0.745856,4.24032,0.727773,0.813697,NA,NA,NA,NA,448.829986572266,23,"NL","23550",""
"206","Patrick Corbin","9323","WSN","Nationals",8,15,29,29,0,0,NA,162,731,191,106,98,29,124,57,NA,5,5.45061,1.53569,6.87815,3.17952,2.16327,1.62221,0.169059,0.0781499,0.0909090936183929,NA,0.285714,0.31377,0.685393,5.21611,0.725905,0.120263,NA,NA,NA,NA,644.650024414062,24,"NL","9323",""
"207","Luis Medina","21649","OAK","Athletics",5,7,18,30,0,1,NA,104,464,96,56,52,12,102,57,NA,7,4.51253,1.47632,8.85794,4.93036,1.79661,1.00279,0.219462,0.122153,0.097308486700058,NA,0.239808,0.294314,0.710267,4.57352,0.719238,0.771419,NA,NA,NA,NA,707.099975585938,10,"AL","21649",""
"208","Jonathan Loáisiga","19753","NYY","Yankees",6,5,0,64,3,13,NA,64,263,57,29,26,7,57,16,NA,4,3.68421,1.1501,8.07018,2.2807,3.53846,1.05263,0.218009,0.0616114,0.156398110091686,NA,0.235897,0.27972,0.711462,3.91781,0.719032,0.728033,NA,NA,NA,NA,638.809997558594,9,"AL","19753",""
"209","Erik Swanson","16587","TOR","Blue Jays",4,2,0,55,2,11,NA,55,227,48,24,22,7,62,17,NA,1,3.6,1.18333,10.2,2.85,3.57895,1.2,0.274194,0.0766129,0.197580650448799,NA,0.22807,0.289474,0.752508,3.72171,0.718285,0.782444,NA,NA,NA,NA,516.320007324219,14,"AL","16587",""
"210","Michael Lorenzen","14843","TEX","Rangers",6,7,13,49,0,1,NA,106,445,103,60,55,16,87,36,NA,3,4.69438,1.31214,7.40831,3.08068,2.40476,1.32029,0.196117,0.0815534,0.11456310749054,NA,0.253192,0.287749,0.677467,4.61608,0.718085,0.663145,NA,NA,NA,NA,523.210021972656,13,"AL","14843",""
"211","Héctor Neris","11804","CHC","Cubs",5,5,0,70,6,12,NA,70,290,58,33,30,10,80,27,NA,5,3.89948,1.21317,10.2946,3.43154,3,1.24783,0.276151,0.0920502,0.184100404381752,NA,0.225352,0.28777,0.731293,4.12159,0.703945,0.75888,NA,NA,NA,NA,412.369995117188,17,"NL","11804",""
"212","Peter Lambert","17969","COL","Rockies",4,7,16,40,0,1,NA,105,472,114,68,63,17,86,42,NA,7,5.383,1.47954,7.36621,3.58867,2.05263,1.41658,0.18267,0.088993,0.0936768129467964,NA,0.26893,0.303448,0.658333,5.04937,0.695935,0.658993,NA,NA,NA,NA,999,19,"NL","17969",""
"213","Devin Williams","15816","MIL","Brewers",4,2,0,35,14,5,NA,35,142,24,13,12,4,51,16,NA,1,3,1.14035,13.1053,4.10526,3.19231,1.10526,0.357759,0.112069,0.245689652860165,NA,0.191176,0.280702,0.797101,3.41294,0.684412,0.966098,NA,NA,NA,NA,115.879997253418,23,"NL","15816",""
"214","Jeff Hoffman","17432","PHI","Phillies",5,5,0,66,2,12,NA,66,270,54,33,30,9,76,28,NA,2,4.12698,1.23457,10.3175,3.80952,2.70833,1.26984,0.280172,0.103448,0.176724135875702,NA,0.223301,0.285714,0.714286,4.17215,0.678131,0.519956,NA,NA,NA,NA,441.779998779297,26,"NL","17432",""
"215","Chris Martin","11847","BOS","Red Sox",5,3,0,66,3,13,NA,66,282,73,32,29,9,61,12,NA,2,3.94919,1.2933,8.31409,1.66282,5,1.24711,0.216216,0.0432432,0.172972977161407,NA,0.272727,0.323077,0.735294,3.83241,0.677754,0.801938,NA,NA,NA,NA,479.559997558594,3,"AL","11847",""
"216","Randy Vásquez","24719","SDP","Padres",5,6,11,44,0,1,NA,89,387,83,45,42,12,80,35,NA,7,4.23823,1.32964,8.06094,3.57341,2.25581,1.16343,0.206823,0.0916844,0.115138590335846,NA,0.241627,0.283388,0.715434,4.55698,0.674046,0.581979,NA,NA,NA,NA,609.960021972656,29,"NL","24719",""
"217","Keaton Winn","23499","SFG","Giants",4,4,11,32,0,1,NA,78,337,77,40,37,10,72,26,NA,6,4.28128,1.31334,8.28335,2.97828,2.78125,1.11686,0.213429,0.0767386,0.136690638959408,NA,0.251323,0.299639,0.69873,4.23746,0.673227,0.593318,NA,NA,NA,NA,458.799987792969,30,"NL","23499",""
"218","Colin Poche","19403","TBR","Rays",8,5,0,63,1,15,NA,63,258,51,27,25,7,68,24,NA,2,3.52365,1.19086,9.69005,3.37684,2.86957,1.02773,0.262948,0.0916335,0.171314746141434,NA,0.221239,0.281046,0.743671,3.80969,0.666549,0.713533,NA,NA,NA,NA,614.880004882812,12,"AL","19403",""
"219","Tommy Henry","26285","ARI","Diamondbacks",4,4,11,32,0,1,NA,81,351,80,43,40,9,62,33,NA,3,4.43151,1.3966,6.92927,3.62578,1.91111,1.04745,0.176955,0.0925926,0.0843621343374252,NA,0.254005,0.289941,0.703919,4.54421,0.666461,0.727561,NA,NA,NA,NA,728.429992675781,15,"NL","26285",""
"220","Julian Merryweather","16703","CHC","Cubs",3,2,0,63,2,14,NA,63,269,53,30,28,9,83,27,NA,2,3.96825,1.26984,11.9048,3.80952,3.125,1.26984,0.309917,0.0991736,0.210743807256222,NA,0.222222,0.300752,0.740132,3.81941,0.663758,0.543089,NA,NA,NA,NA,534.950012207031,17,"NL","16703",""
"221","Josh Winckowski","22387","BOS","Red Sox",5,4,5,63,0,10,NA,86,372,88,45,41,10,78,29,NA,3,4.36364,1.36364,8.18182,3,2.72727,1.09091,0.209302,0.0767442,0.13255812972784,NA,0.258883,0.308219,0.7022,4.10353,0.658476,0.68655,NA,NA,NA,NA,695.890014648438,3,"AL","22387",""
"222","Brandon Williamson","25463","CIN","Reds",3,5,13,28,0,1,NA,77,340,78,47,43,12,69,34,NA,4,5.05066,1.45752,8.13718,3.99844,2.03509,1.40296,0.203509,0.1,0.10350876301527,NA,0.256917,0.297297,0.685535,4.96977,0.646609,0.51552,NA,NA,NA,NA,666.489990234375,18,"NL","25463",""
"223","Justin Lawrence","17639","COL","Rockies",5,5,0,66,17,7,NA,66,291,60,36,33,8,72,30,NA,7,4.54545,1.37085,9.87013,4.15584,2.375,1.03896,0.248366,0.104575,0.143790848553181,NA,0.235955,0.300546,0.680191,4.25071,0.645213,0.797063,NA,NA,NA,NA,374.209991455078,19,"NL","17639",""
"224","J.P. France","21212","HOU","Astros",6,5,11,43,0,1,NA,97,425,94,49,45,13,93,43,NA,2,4.166,1.41261,8.61931,4.02235,2.14286,1.22107,0.218579,0.102004,0.116575591266155,NA,0.246436,0.293785,0.744125,4.49207,0.627722,0.861768,NA,NA,NA,NA,475.630004882812,21,"AL","21212",""
"225","Kevin Ginkel","19876","ARI","Diamondbacks",5,4,0,64,9,10,NA,64,268,54,28,26,7,70,26,NA,2,3.6,1.25,9.9,3.6,2.75,1.05,0.262948,0.0956175,0.167330682277679,NA,0.226667,0.289474,0.751534,3.87171,0.625032,1.04945,NA,NA,NA,NA,483.679992675781,15,"NL","19876",""
"226","Tyler Wells","20000","BAL","Orioles",4,4,10,45,0,1,NA,84,340,72,42,39,13,76,27,NA,2,4.19525,1.16974,8.15303,2.8496,2.86111,1.34565,0.224891,0.0786026,0.146288223564625,NA,0.231504,0.267559,0.695971,4.41599,0.620005,0.584216,NA,NA,NA,NA,316.769989013672,2,"AL","20000",""
"227","Kenley Jansen","3096","BOS","Red Sox",6,4,0,64,32,2,NA,64,267,58,32,30,10,73,24,NA,3,4.17219,1.28035,10.3311,3.37748,3.05882,1.39073,0.275132,0.0899471,0.185185179114342,NA,0.241176,0.306306,0.726141,4.22634,0.604245,0.697355,NA,NA,NA,NA,128.639999389648,3,"AL","3096",""
"228","Kyle Finnegan","15009","WSN","Nationals",5,6,0,66,22,7,NA,66,281,63,32,30,9,64,25,NA,1,4.13115,1.32787,8.70492,3.39344,2.56522,1.18033,0.226923,0.0884615,0.138461552560329,NA,0.245763,0.295858,0.730659,4.20586,0.594602,0.70214,NA,NA,NA,NA,222.75,24,"NL","15009",""
"229","Paul Sewald","13892","ARI","Diamondbacks",4,2,0,54,26,4,NA,54,220,45,24,22,8,65,19,NA,2,3.6,1.18182,10.8,3.10909,3.47368,1.30909,0.294643,0.0848214,0.209821440279484,NA,0.226601,0.294574,0.762082,3.8914,0.592008,0.894938,NA,NA,NA,NA,87.629997253418,15,"NL","13892",""
"230","Clay Holmes","13649","NYY","Yankees",5,4,0,66,31,3,NA,66,275,53,30,28,8,72,26,NA,5,3.83607,1.19672,9.88525,3.54098,2.79167,1.03279,0.26378,0.0944882,0.169291362166405,NA,0.217778,0.278146,0.712025,3.97635,0.584846,0.793027,NA,NA,NA,NA,98.9499969482422,9,"AL","13649",""
"231","Joe Jiménez","15761","ATL","Braves",4,1,0,67,2,16,NA,67,279,56,29,27,10,87,22,NA,5,3.61377,1.16635,11.7017,2.92543,4,1.37667,0.311927,0.0779816,0.233944930136204,NA,0.22335,0.297521,0.763052,3.84777,0.582734,1.01449,NA,NA,NA,NA,667.440002441406,16,"NL","15761",""
"232","Taylor Rogers","13449","SFG","Giants",7,6,0,63,3,14,NA,63,274,57,31,28,8,81,24,NA,6,3.97351,1.28035,11.5232,3.37748,3.41176,1.19205,0.294416,0.0862944,0.208121836185455,NA,0.232955,0.3125,0.725806,3.80692,0.582454,0.311924,NA,NA,NA,NA,664.950012207031,30,"NL","13449",""
"233","Tyler Mahle","16358","TEX","Rangers",3,3,6,21,0,1,NA,50,209,45,25,23,7,50,18,NA,2,4.19492,1.26271,9.07627,3.20339,2.83333,1.29661,0.239919,0.0846774,0.155241943895817,NA,0.238307,0.28754,0.71885,4.30589,0.566274,0.5897,NA,NA,NA,NA,673.070007324219,13,"AL","16358",""
"234","Cooper Criswell","24975","BOS","Red Sox",3,4,10,24,0,1,NA,72,319,82,42,39,10,54,17,NA,8,4.91559,1.38034,6.79245,2.14499,3.16667,1.25124,0.170404,0.0538117,0.116591926664114,NA,0.279805,0.314642,0.670017,4.59566,0.564565,0.511884,NA,NA,NA,NA,736.960021972656,3,"AL","24975",""
"235","Matt Brash","25756","SEA","Mariners",4,4,0,53,3,12,NA,53,230,43,22,21,6,71,26,NA,3,3.56671,1.29458,12.0079,4.39894,2.72973,0.951123,0.306991,0.112462,0.194528892636299,NA,0.211806,0.296089,0.760369,3.58529,0.55449,0.700024,NA,NA,NA,NA,431.369995117188,11,"AL","25756",""
"236","JoJo Romero","19574","STL","Cardinals",5,4,0,64,2,15,NA,64,275,58,28,26,9,75,24,NA,2,3.67973,1.27768,10.5792,3.37308,3.13636,1.22658,0.273809,0.0873016,0.186507903039455,NA,0.232456,0.298013,0.768025,3.9024,0.554472,0.803358,NA,NA,NA,NA,679.559997558594,28,"NL","19574",""
"237","Griffin Jax","20253","MIN","Twins",6,5,0,65,4,11,NA,65,273,59,33,30,8,67,20,NA,3,4.20779,1.22078,9.23377,2.80519,3.29167,1.16883,0.244582,0.0743034,0.170278631150723,NA,0.237288,0.291262,0.6875,3.98231,0.542598,0.264344,NA,NA,NA,NA,466.700012207031,8,"AL","20253",""
"238","Pierce Johnson","13435","ATL","Braves",5,4,0,63,1,13,NA,63,275,58,31,28,10,86,26,NA,0,4.03509,1.32554,12.2807,3.68421,3.33333,1.40351,0.3125,0.09375,0.218749970197678,NA,0.231527,0.312,0.757042,3.78136,0.540318,0.419333,NA,NA,NA,NA,643.02001953125,16,"NL","13435",""
