"","player_name","fangraphs_id","Team","ShortName","W","L","GS","G","SV","HLD","BS","IP","TBF","H","R","ER","HR","SO","BB","IBB","HBP","ERA","WHIP","K/9","BB/9","K/BB","HR/9","K%","BB%","K-BB%","GB%","AVG","BABIP","LOB%","FIP","WAR","RA9-WAR","InterSD","InterSK","IntraSD","QS","ADP","teamid","League","playerids","."
"826","Junior Fernández","18496",NA,NA,0.0481,0.05,0,1,0,0,NA,1,4.401,0.9888,0.5259,0.48474,0.118,0.8591,0.4663,NA,0.0469,4.36266,1.4551,7.7319,4.1967,1.84238,1.062,0.195206,0.105953,0.0892524346709251,0.48501,0.254334,0.299172,0.720366,4.61044,-7.48282e-05,-0.0435483,NA,NA,NA,0,999,-1,NA,"18496",""
"827","Cody Reed","15232",NA,NA,0.0479,0.0501,0,1,0,0,NA,1,4.403,0.9892,0.5284,0.48915,0.122889,0.8851,0.4604,NA,0.0496,4.40235,1.4496,7.9659,4.1436,1.92246,1.106,0.201022,0.104565,0.0964569747447968,0.454012,0.254097,0.30028,0.721065,4.6124,-9.6388e-05,-0.0435483,NA,NA,NA,0,999,-1,NA,"15232",""
"828","Jose Espada","21131",NA,NA,0.0486,0.0494,0,1,0,0,NA,1,4.34,0.9306,0.5136,0.47893,0.137444,0.9894,0.4412,NA,0.0422,4.31037,1.3718,8.9046,3.9708,2.24252,1.237,0.227972,0.101659,0.126313365995884,0.394001,0.241301,0.290559,0.727672,4.51322,-0.000105451,-0.0435483,NA,NA,NA,0,999,-1,NA,"21131",""
"829","Frank German","24750","BOS","Red Sox",0.0476,0.0504,0,1,0,0,NA,1,4.398,0.9908,0.5521,0.515,0.134222,0.9389,0.4486,NA,0.05,4.635,1.4394,8.4501,4.0374,2.09296,1.208,0.213483,0.102001,0.111482493579388,0.428532,0.25409,0.303076,0.708996,4.61793,-0.000111132,-0.0388197,NA,NA,NA,0,999,3,"AL","24750",""
"830","Chad Smith","20190",NA,NA,0.0484,0.0496,0,1,0,0,NA,1,4.415,0.9706,0.5181,0.47704,0.110889,0.9186,0.503,NA,0.0486,4.29336,1.4736,8.2674,4.527,1.82624,0.998,0.208063,0.11393,0.0941336303949356,0.488993,0.251229,0.303366,0.724767,4.5142,-0.000116233,-0.0435483,NA,NA,NA,0,999,-1,NA,"20190",""
"831","Cam Alldred","25078","PIT","Pirates",0.0475,0.0505,0,1,0,0,NA,1,4.373,1.0227,0.5252,0.48628,0.127444,0.7798,0.3848,NA,0.0478,4.37652,1.4075,7.0182,3.4632,2.02651,1.147,0.178322,0.0879945,0.0903270021080971,0.439012,0.259542,0.295156,0.717855,4.65002,-0.000124226,-0.0417186,NA,NA,NA,0,999,27,"NL","25078",""
"832","Matt Hardy","sa3004120","MIL","Brewers",0.047,0.0511,0,1,0,0,NA,1,4.386,1.0006,0.5357,0.49638,0.133444,0.8699,0.423,NA,0.0453,4.46742,1.4236,7.8291,3.807,2.0565,1.201,0.198336,0.0964432,0.101892374455929,0.455552,0.255405,0.297546,0.717914,4.65492,-0.000135471,-0.0431066,NA,NA,NA,0,999,23,"NL","sa3004120",""
"833","Shane McClanahan","21483","TBR","Rays",0.0688,0.0517,0.1754,0.1754,0,0,NA,1,4.115,0.8618,0.4141,0.37959,0.115778,1.128,0.3074,NA,0.0279,3.41631,1.1692,10.152,2.7666,3.66949,1.042,0.274119,0.0747023,0.199416801333427,0.455914,0.228008,0.294182,0.749768,3.51005,-0.000139139,-0.00066958,NA,NA,NA,0.0967,999,12,"AL","21483",""
"834","Shohei Ohtani","19755","LAD","Dodgers",0.0734,0.0468,0.1754,0.1754,0,0,NA,1,4.146,0.8283,0.4198,0.38797,0.125778,1.2278,0.3381,NA,0.0483,3.49173,1.1664,11.0502,3.0429,3.63147,1.132,0.296141,0.0815485,0.214592397212982,0.415672,0.220316,0.291985,0.753904,3.59375,-0.000139139,-0.00066958,NA,NA,NA,0.0952,11.1700000762939,22,"NL","19755",""
"835","Sandy Alcantara","18684","MIA","Marlins",0.0611,0.0597,0.1754,0.1754,0,0,NA,1,4.212,0.9965,0.4726,0.43391,0.111333,0.8968,0.2634,NA,0.0406,3.90519,1.2599,8.0712,2.3706,3.40471,1.002,0.212915,0.0625356,0.150379866361618,0.481744,0.25499,0.305244,0.713113,3.82077,-0.000139139,-0.00066958,NA,NA,NA,0.0872,999,20,"NL","18684",""
"836","Brandon Woodruff","16162","MIL","Brewers",0.0641,0.0567,0.1754,0.1754,0,0,NA,1,4.148,0.8908,0.4509,0.41934,0.141111,1.0945,0.2734,NA,0.0418,3.77406,1.1642,9.8505,2.4606,4.00329,1.27,0.263862,0.0659113,0.197950817644596,0.390442,0.232415,0.288654,0.737914,3.84608,-0.000139139,-0.00066958,NA,NA,NA,0.0898,747.780029296875,23,"NL","16162",""
"837","Julio Urías","14765",NA,NA,0.0624,0.0584,0.1754,0.1754,0,0,NA,1,4.209,0.9666,0.4833,0.45077,0.146111,0.9374,0.2632,NA,0.0391,4.05693,1.2298,8.4366,2.3688,3.56155,1.315,0.222713,0.0625327,0.160180546343327,0.372013,0.247421,0.290625,0.728119,4.18658,-0.000139139,-0.00066958,NA,NA,NA,0.0843,741.419982910156,-1,NA,"14765",""
"838","Trevor Bauer","12703",NA,NA,0.0662,0.0544,0.1754,0.1754,0,0,NA,1,4.234,0.9201,0.4977,0.46774,0.168556,1.1091,0.3077,NA,0.0419,4.20966,1.2278,9.9819,2.7693,3.60448,1.517,0.261951,0.0726736,0.18927725404501,0.342896,0.236871,0.288308,0.73612,4.27686,-0.000139139,-0.00066958,NA,NA,NA,0.0814,588.369995117188,NA,NA,"12703",""
"839","Brant Hurter","sa3018091","DET","Tigers",0.058,0.063,0.1754,0.1754,0,0,NA,1,4.308,1.044,0.5038,0.4626,0.116778,0.7737,0.3016,NA,0.0526,4.1634,1.3456,6.9633,2.7144,2.56532,1.051,0.179596,0.0700093,0.10958681255579,0.486394,0.26405,0.302685,0.712116,4.28835,-0.000139139,-0.00066958,NA,NA,NA,0.0823,999,6,"AL","sa3018091",""
"840","Kyle Wright","19665","KCR","Royals",0.0558,0.0614,0.1453,0.3173,0,0,NA,1,4.325,1.0314,0.5231,0.48176,0.111778,0.827,0.3649,NA,0.0534,4.33584,1.3963,7.443,3.2841,2.26637,1.006,0.191214,0.0843699,0.106843948364258,0.504288,0.264008,0.309854,0.704301,4.30905,-0.000139139,-0.00066958,NA,NA,NA,0.0635,999,7,"AL","19665",""
"841","Daniel Espino","sa3011495","CLE","Guardians",0.0584,0.0626,0.1754,0.1754,0,0,NA,1,4.296,0.9378,0.5129,0.47714,0.144778,1.0082,0.3851,NA,0.0391,4.29426,1.3229,9.0738,3.4659,2.61802,1.303,0.234683,0.0896415,0.145041912794113,0.412341,0.242213,0.291679,0.723078,4.39335,-0.000139139,-0.00066958,NA,NA,NA,0.0797,999,5,"AL","sa3011495",""
"842","Carson Whisenhunt","sa3020529","SFG","Giants",0.0569,0.0642,0.1754,0.1754,0,0,NA,1,4.348,0.977,0.5175,0.48022,0.133,0.9234,0.3931,NA,0.0442,4.32198,1.3701,8.3106,3.5379,2.34902,1.197,0.212373,0.0904094,0.121964111924171,0.418262,0.249827,0.295694,0.720162,4.44914,-0.000139139,-0.00066958,NA,NA,NA,0.0792,999,30,"NL","sa3020529",""
"843","Carson Seymour","sa3017868","SFG","Giants",0.0547,0.0654,0.1681,0.2101,0,0,NA,1,4.366,1.0485,0.5357,0.49323,0.119667,0.7719,0.3583,NA,0.0486,4.43907,1.4068,6.9471,3.2247,2.15434,1.077,0.176798,0.082066,0.0947320088744164,0.495379,0.264833,0.302795,0.702916,4.48761,-0.000139139,-0.00066958,NA,NA,NA,0.0732,999,30,"NL","sa3017868",""
"844","Hyun Jin Ryu","14444",NA,NA,0.0585,0.0625,0.1754,0.1754,0,0,NA,1,4.284,1.0781,0.5247,0.48477,0.139111,0.7258,0.2611,NA,0.0317,4.36293,1.3392,6.5322,2.3499,2.77978,1.252,0.169421,0.0609477,0.108473394066095,0.458986,0.270119,0.300353,0.711699,4.49028,-0.000139139,-0.00066958,NA,NA,NA,0.0784,707.419982910156,-1,NA,"14444",""
"845","Jimmy Joyce","sa3016914","SEA","Mariners",0.0581,0.0629,0.1754,0.1754,0,0,NA,1,4.361,1.02,0.5189,0.47636,0.119889,0.8031,0.3625,NA,0.0685,4.28724,1.3825,7.2279,3.2625,2.21545,1.079,0.184155,0.0831231,0.101031862199306,0.505851,0.259542,0.299337,0.710983,4.5004,-0.000139139,-0.00066958,NA,NA,NA,0.0799,999,11,"AL","sa3016914",""
"846","Lucas Giolito","15474","BOS","Red Sox",0.0581,0.0629,0.1754,0.1754,0,0,NA,1,4.323,0.9713,0.5457,0.51201,0.156444,1.0158,0.3792,NA,0.0377,4.60809,1.3505,9.1422,3.4128,2.6788,1.408,0.234976,0.0877169,0.147258840501308,0.37874,0.248662,0.298061,0.711282,4.50792,-0.000139139,-0.00066958,NA,NA,NA,0.0737,577.690002441406,3,"AL","15474",""
"847","Kris Bubic","21455","KCR","Royals",0.0564,0.0647,0.1754,0.1754,0,0,NA,1,4.357,1.0109,0.5397,0.50147,0.132778,0.8841,0.406,NA,0.0426,4.51323,1.4169,7.9569,3.654,2.17759,1.195,0.202915,0.0931834,0.10973148047924,0.437707,0.258648,0.303689,0.712585,4.55875,-0.000139139,-0.00066958,NA,NA,NA,0.0755,749.059997558594,7,"AL","21455",""
"848","Matt Dermody","14844",NA,NA,0.0582,0.0628,0.1754,0.1754,0,0,NA,1,4.31,1.0621,0.5279,0.48773,0.137111,0.7424,0.2819,NA,0.0549,4.38957,1.344,6.6816,2.5371,2.63356,1.234,0.172251,0.065406,0.106844551861286,0.464011,0.267316,0.298992,0.708393,4.56308,-0.000139139,-0.00066958,NA,NA,NA,0.0779,999,-1,NA,"14844",""
"849","Logan Ondrusek","3677",NA,NA,0.0539,0.0668,0.1712,0.1952,0,0,NA,1,4.324,1.0631,0.5477,0.50924,0.144444,0.7748,0.2872,NA,0.0419,4.58316,1.3503,6.9732,2.5848,2.69777,1.3,0.179186,0.06642,0.112765960395336,0.432949,0.266114,0.298686,0.699082,4.57052,-0.000139139,-0.00066958,NA,NA,NA,0.0722,999,-1,NA,"3677",""
"850","Randy Dobnak","23798","MIN","Twins",0.0519,0.0619,0.1189,0.4409,0,0,NA,1,4.389,1.0795,0.5541,0.51124,0.120778,0.7174,0.3684,NA,0.0448,4.60116,1.4479,6.4566,3.3156,1.94734,1.087,0.163454,0.0839371,0.0795169845223427,0.499548,0.271518,0.305557,0.69893,4.62995,-0.000139139,-0.00066958,NA,NA,NA,0.0476,999,8,"AL","23798",""
"851","Avery Weems","sa3010256","TEX","Rangers",0.0589,0.0598,0.1586,0.2546,0,0,NA,1,4.359,1.0286,0.5293,0.48871,0.135333,0.8068,0.3646,NA,0.0504,4.39839,1.3932,7.2612,3.2814,2.21284,1.218,0.185088,0.083643,0.101445287466049,0.466908,0.260801,0.29757,0.717684,4.64577,-0.000139139,-0.00066958,NA,NA,NA,0.0694,999,13,"AL","sa3010256",""
"852","Angel Sánchez","11776",NA,NA,0.053,0.0602,0.1153,0.4583,0,0,NA,1,4.343,1.0051,0.5328,0.49352,0.138556,0.8359,0.3787,NA,0.0427,4.44168,1.3838,7.5231,3.4083,2.20729,1.247,0.192471,0.0871978,0.105272851884365,0.448594,0.256298,0.294028,0.715233,4.64866,-0.000139139,-0.00066958,NA,NA,NA,0.0482,999,-1,NA,"11776",""
"853","Chris Clarke","sa3011411","CHC","Cubs",0.0519,0.0622,0.1221,0.4261,0,0,NA,1,4.343,1.0996,0.551,0.50832,0.131556,0.6736,0.2986,NA,0.0494,4.57488,1.3982,6.0624,2.6874,2.25586,1.184,0.1551,0.0687543,0.0863458514213562,0.497848,0.275244,0.303477,0.697846,4.66206,-0.000139139,-0.00066958,NA,NA,NA,0.0493,999,17,"NL","sa3011411",""
"854","Brady Basso","sa1115881","OAK","Athletics",0.0517,0.0687,0.1695,0.2035,0,0,NA,1,4.329,1.0213,0.5278,0.48867,0.134,0.764,0.3593,NA,0.0421,4.39803,1.3806,6.876,3.2337,2.12636,1.206,0.176484,0.0829984,0.0934858024120331,0.437888,0.260032,0.292877,0.714837,4.67324,-0.000139139,-0.00066958,NA,NA,NA,0.0748,999,10,"AL","sa1115881",""
"855","Hayden Birdsong","sa3020409","SFG","Giants",0.0537,0.0669,0.1709,0.1969,0,0,NA,1,4.38,0.9809,0.5487,0.5121,0.143778,0.9134,0.4105,NA,0.051,4.6089,1.3914,8.2206,3.6945,2.22509,1.294,0.208539,0.0937215,0.114817343652248,0.397489,0.250325,0.292565,0.708085,4.68185,-0.000139139,-0.00066958,NA,NA,NA,0.0714,999,30,"NL","sa3020409",""
"856","Garrett Stallings","sa3014457","BAL","Orioles",0.0563,0.0628,0.16,0.248,0,0,NA,1,4.319,1.0729,0.5456,0.50485,0.146444,0.7262,0.2911,NA,0.0371,4.54365,1.364,6.5358,2.6199,2.49468,1.318,0.168141,0.0673999,0.100740917026997,0.4655,0.268843,0.297117,0.70614,4.69102,-0.000139139,-0.00066958,NA,NA,NA,0.0673,999,2,"AL","sa3014457",""
"857","Connor Thomas","sa3010784","STL","Cardinals",0.0591,0.0608,0.1675,0.2125,0,0,NA,1,4.353,1.1148,0.5327,0.4874,0.117333,0.5775,0.3093,NA,0.0464,4.3866,1.4241,5.1975,2.7837,1.86712,1.056,0.132667,0.0710544,0.06161268055439,0.523614,0.278888,0.302037,0.707554,4.69247,-0.000139139,-0.00066958,NA,NA,NA,0.074,999,28,"NL","sa3010784",""
"858","Tsuyoshi Wada","13046",NA,NA,0.0565,0.0641,0.1723,0.1903,0,0,NA,1,4.346,1.0246,0.5443,0.50746,0.150667,0.8489,0.3591,NA,0.0368,4.56714,1.3837,7.6401,3.2319,2.36397,1.356,0.195329,0.0826277,0.112701334059238,0.406999,0.259386,0.296195,0.715743,4.70361,-0.000139139,-0.00066958,NA,NA,NA,0.0729,999,-1,NA,"13046",""
"859","Royber Salinas","sa3009243","OAK","Athletics",0.0516,0.0691,0.1714,0.1944,0,0,NA,1,4.376,0.9286,0.5303,0.49244,0.131,0.9343,0.4933,NA,0.0456,4.43196,1.4219,8.4087,4.4397,1.89398,1.179,0.213505,0.112729,0.100776970386505,0.416789,0.242006,0.287755,0.719903,4.70614,-0.000139139,-0.00066958,NA,NA,NA,0.075,750.780029296875,10,"AL","sa3009243",""
"860","Will Dion","sa3017850","CLE","Guardians",0.0554,0.0639,0.1621,0.2381,0,0,NA,1,4.324,1.0115,0.5346,0.49641,0.15,0.8257,0.3486,NA,0.0386,4.46769,1.3601,7.4313,3.1374,2.36862,1.35,0.190957,0.0806198,0.110337644815445,0.427335,0.256935,0.290939,0.717764,4.71524,-0.000139139,-0.00066958,NA,NA,NA,0.0697,999,5,"AL","sa3017850",""
"861","Kohl Stewart","15502",NA,NA,0.0541,0.0654,0.1626,0.2356,0,0,NA,1,4.373,1.0828,0.5648,0.52321,0.138111,0.7362,0.3371,NA,0.0471,4.70889,1.4199,6.6258,3.0339,2.18392,1.243,0.168351,0.0770867,0.0912645682692528,0.475985,0.27146,0.303321,0.697162,4.73068,-0.000139139,-0.00066958,NA,NA,NA,0.0661,999,-1,NA,"15502",""
"862","John Michael Bertrand","sa3020082","SFG","Giants",0.0517,0.0656,0.1454,0.3164,0,0,NA,1,4.406,1.1084,0.5549,0.51133,0.123889,0.6514,0.3507,NA,0.0397,4.60197,1.4591,5.8626,3.1563,1.85743,1.115,0.147844,0.079596,0.0682478547096252,0.491366,0.276024,0.303832,0.703299,4.734,-0.000139139,-0.00066958,NA,NA,NA,0.0599,999,30,"NL","sa3020082",""
"863","Dax Fulton","sa3014535","MIA","Marlins",0.0535,0.067,0.1698,0.2018,0,0,NA,1,4.426,1.0388,0.551,0.50897,0.122111,0.7881,0.4416,NA,0.0482,4.58073,1.4804,7.0929,3.9744,1.78465,1.099,0.178061,0.0997741,0.0782874003052711,0.476183,0.263909,0.302939,0.709767,4.73568,-0.000139139,-0.00066958,NA,NA,NA,0.0715,999,20,"NL","sa3014535",""
"864","Yu-Min Lin","sa3019278","ARI","Diamondbacks",0.0566,0.0645,0.1754,0.1754,0,0,NA,1,4.423,1.0274,0.5562,0.516,0.127111,0.824,0.4408,NA,0.0543,4.644,1.4682,7.416,3.9672,1.86933,1.144,0.186299,0.0996609,0.0866380259394646,0.448072,0.261565,0.302436,0.706843,4.74478,-0.000139139,-0.00066958,NA,NA,NA,0.073,999,15,"NL","sa3019278",""
"865","Noah Cameron","sa3018097","KCR","Royals",0.0548,0.0663,0.1754,0.1754,0,0,NA,1,4.365,1.049,0.5569,0.51951,0.144111,0.7936,0.3564,NA,0.0468,4.67559,1.4054,7.1424,3.2076,2.22671,1.297,0.18181,0.0816495,0.100160382688046,0.408645,0.264779,0.299227,0.704942,4.75089,-0.000139139,-0.00066958,NA,NA,NA,0.0724,999,7,"AL","sa3018097",""
"866","Andrew Painter","sa3017880","PHI","Phillies",0.0576,0.0635,0.1754,0.1754,0,0,NA,1,4.301,0.9842,0.5454,0.51092,0.165667,0.908,0.3453,NA,0.0435,4.59828,1.3295,8.172,3.1077,2.6296,1.491,0.211114,0.0802836,0.13083004206419,0.38369,0.251572,0.288365,0.714399,4.75911,-0.000139139,-0.00066958,NA,NA,NA,0.0739,999,26,"NL","sa3017880",""
"867","Tyler Stuart","sa3020264","NYM","Mets",0.056,0.0652,0.1754,0.1754,0,0,NA,1,4.365,1.0421,0.5532,0.51381,0.15,0.8045,0.3466,NA,0.0446,4.62429,1.3887,7.2405,3.1194,2.32112,1.35,0.184307,0.0794044,0.104902639985085,0.441966,0.262243,0.295466,0.708832,4.76964,-0.000139139,-0.00066958,NA,NA,NA,0.0734,999,25,"NL","sa3020264",""
"868","Brett Anderson","8223",NA,NA,0.0552,0.066,0.1754,0.1754,0,0,NA,1,4.39,1.1516,0.5612,0.51622,0.123556,0.5826,0.3146,NA,0.0437,4.64598,1.4662,5.2434,2.8314,1.85188,1.112,0.132711,0.0716629,0.061047837138176,0.515999,0.285636,0.309136,0.699802,4.77096,-0.000139139,-0.00066958,NA,NA,NA,0.0729,999,-1,NA,"8223",""
"869","Brendan McKay","20186","TBR","Rays",0.0556,0.0638,0.1625,0.2365,0,0,NA,1,4.352,0.9874,0.5475,0.51333,0.159556,0.9155,0.3823,NA,0.0421,4.61997,1.3697,8.2395,3.4407,2.39472,1.436,0.210363,0.0878447,0.122518368065357,0.365296,0.2514,0.290213,0.71725,4.77146,-0.000139139,-0.00066958,NA,NA,NA,0.0676,737.049987792969,12,"AL","20186",""
"870","Kevin McCanna","sa658530","ARI","Diamondbacks",0.0538,0.0652,0.1595,0.2505,0,0,NA,1,4.351,1.0642,0.5755,0.53958,0.156,0.8012,0.3174,NA,0.0467,4.85622,1.3816,7.2108,2.8566,2.52426,1.404,0.184142,0.0729488,0.11119282245636,0.390708,0.266924,0.299766,0.693002,4.77294,-0.000139139,-0.00066958,NA,NA,NA,0.0619,999,15,"NL","sa658530",""
"871","Alex Cornwell","sa3017501","STL","Cardinals",0.0588,0.0617,0.1718,0.1928,0,0,NA,1,4.352,1.1013,0.54,0.49623,0.127444,0.6037,0.3171,NA,0.0427,4.46607,1.4184,5.4333,2.8539,1.90382,1.147,0.138718,0.072863,0.0658547729253769,0.496527,0.275863,0.298632,0.7084,4.78382,-0.000139139,-0.00066958,NA,NA,NA,0.0746,999,28,"NL","sa3017501",""
"872","Luis De Avila","sa3005839","ATL","Braves",0.0633,0.0574,0.1754,0.1754,0,0,NA,1,4.456,1.0716,0.5577,0.51284,0.118111,0.7453,0.4475,NA,0.0475,4.61556,1.5191,6.7077,4.0275,1.66547,1.063,0.167258,0.100426,0.0668312460184097,0.516509,0.270538,0.307816,0.710178,4.78488,-0.000139139,-0.00066958,NA,NA,NA,0.0735,999,16,"NL","sa3005839",""
"873","Johan Oviedo","22487","PIT","Pirates",0.0544,0.0668,0.1754,0.1754,0,0,NA,1,4.417,1.0008,0.5572,0.51753,0.127444,0.8432,0.4591,NA,0.0613,4.65777,1.4599,7.5888,4.1319,1.83664,1.147,0.190899,0.103939,0.0869594886898994,0.444022,0.256839,0.298486,0.704421,4.78662,-0.000139139,-0.00066958,NA,NA,NA,0.0727,999,27,"NL","22487",""
"874","Joe Rock","sa3017755","TBR","Rays",0.0566,0.0645,0.1754,0.1754,0,0,NA,1,4.38,1.0098,0.5458,0.50669,0.141111,0.8295,0.4057,NA,0.0474,4.56021,1.4155,7.4655,3.6513,2.04461,1.27,0.189384,0.0926256,0.0967580005526543,0.435343,0.257149,0.293844,0.714072,4.78978,-0.000139139,-0.00066958,NA,NA,NA,0.0746,999,12,"AL","sa3017755",""
"875","Blayne Enlow","sa3005117","SFG","Giants",0.0521,0.0683,0.1696,0.2026,0,0,NA,1,4.382,1.0412,0.565,0.52668,0.146556,0.7979,0.3528,NA,0.0569,4.74012,1.394,7.1811,3.1752,2.26162,1.319,0.182086,0.0805112,0.101574629545212,0.420302,0.262115,0.295472,0.697329,4.79356,-0.000139139,-0.00066958,NA,NA,NA,0.0684,999,30,"NL","sa3005117",""
"876","Isaac Coffey","sa3020222","BOS","Red Sox",0.0545,0.0664,0.1739,0.1829,0,0,NA,1,4.364,1.0425,0.5835,0.54819,0.162111,0.8748,0.3441,NA,0.0526,4.93371,1.3866,7.8732,3.0969,2.54228,1.459,0.200458,0.0788497,0.12160862237215,0.388798,0.262773,0.300434,0.69254,4.80298,-0.000139139,-0.00066958,NA,NA,NA,0.0667,999,3,"AL","sa3020222",""
"877","Denny Brady","sa3004347",NA,NA,0.0548,0.0663,0.1754,0.1754,0,0,NA,1,4.369,1.0289,0.5647,0.52711,0.152444,0.8446,0.3764,NA,0.0427,4.74399,1.4053,7.6014,3.3876,2.24389,1.372,0.193317,0.0861524,0.107164114713669,0.415999,0.260488,0.296816,0.705274,4.80492,-0.000139139,-0.00066958,NA,NA,NA,0.0711,999,-1,NA,"sa3004347",""
"878","Dylan Ray","sa3020392","ARI","Diamondbacks",0.0554,0.0657,0.1754,0.1754,0,0,NA,1,4.384,1.0406,0.5689,0.52988,0.141444,0.7935,0.386,NA,0.0467,4.76892,1.4266,7.1415,3.474,2.0557,1.273,0.180999,0.0880475,0.0929516479372978,0.429468,0.263356,0.298093,0.698124,4.80492,-0.000139139,-0.00066958,NA,NA,NA,0.0706,999,15,"NL","sa3020392",""
"879","Jackson Jobe","sa3018054","DET","Tigers",0.0519,0.0694,0.1754,0.1754,0,0,NA,1,4.357,1.0606,0.5694,0.53215,0.153556,0.7733,0.3213,NA,0.0456,4.78935,1.3819,6.9597,2.8917,2.40679,1.382,0.177485,0.0737434,0.103741109371185,0.403977,0.265808,0.296106,0.696276,4.80536,-0.000139139,-0.00066958,NA,NA,NA,0.0702,999,6,"AL","sa3018054",""
"880","J.T. Ginn","sa3014428","OAK","Athletics",0.0494,0.0721,0.1754,0.1754,0,0,NA,1,4.399,1.0769,0.5572,0.51272,0.117889,0.653,0.3841,NA,0.0573,4.61448,1.461,5.877,3.4569,1.70008,1.061,0.148443,0.0873153,0.0611275285482407,0.511703,0.272109,0.300941,0.6974,4.8058,-0.000139139,-0.00066958,NA,NA,NA,0.0736,999,10,"AL","sa3014428",""
"881","Robert Colina","sa3006133","NYM","Mets",0.0526,0.0619,0.1251,0.4121,0,0,NA,1,4.375,1.0227,0.5539,0.51625,0.153778,0.8425,0.3668,NA,0.0473,4.64625,1.3895,7.5825,3.3012,2.29689,1.384,0.192571,0.08384,0.108731411397457,0.418641,0.258199,0.293097,0.711627,4.81145,-0.000139139,-0.00066958,NA,NA,NA,0.0495,999,25,"NL","sa3006133",""
"882","Scott Kazmir","4897",NA,NA,0.0548,0.0643,0.16,0.248,0,0,NA,1,4.357,1.0438,0.5547,0.51727,0.153333,0.8011,0.3482,NA,0.0425,4.65543,1.392,7.2099,3.1338,2.30069,1.38,0.183865,0.0799174,0.103947676718235,0.410992,0.263167,0.295653,0.711183,4.81827,-0.000139139,-0.00066958,NA,NA,NA,0.0657,999,-1,NA,"4897",""
"883","Akeel Morris","12185",NA,NA,0.0517,0.0693,0.1726,0.1886,0,0,NA,1,4.362,1.0572,0.5722,0.53561,0.158333,0.7919,0.3192,NA,0.0456,4.82049,1.3764,7.1271,2.8728,2.48089,1.425,0.181545,0.0731774,0.108367711305618,0.39246,0.264485,0.295004,0.696438,4.82397,-0.000139139,-0.00066958,NA,NA,NA,0.0683,999,-1,NA,"12185",""
"884","Cole Wilcox","sa3014443","TBR","Rays",0.0549,0.0662,0.1754,0.1754,0,0,NA,1,4.388,1.0562,0.5636,0.52174,0.136778,0.74,0.3741,NA,0.0519,4.69566,1.4303,6.66,3.3669,1.97808,1.231,0.168642,0.0852552,0.0833865031599998,0.476374,0.266583,0.298008,0.699622,4.83115,-0.000139139,-0.00066958,NA,NA,NA,0.072,999,12,"AL","sa3014443",""
"885","John Parke","sa3003988",NA,NA,0.0539,0.0643,0.1526,0.2826,0,0,NA,1,4.413,1.1252,0.5592,0.51402,0.122222,0.604,0.3534,NA,0.0468,4.62618,1.4786,5.436,3.1806,1.70911,1.1,0.136868,0.0800816,0.0567867532372475,0.515997,0.280403,0.305174,0.70318,4.83653,-0.000139139,-0.00066958,NA,NA,NA,0.0626,999,-1,NA,"sa3003988",""
"886","Joander Suarez","sa3008263","NYM","Mets",0.0555,0.0652,0.1723,0.1903,0,0,NA,1,4.419,0.9991,0.5552,0.51551,0.142556,0.8737,0.4404,NA,0.052,4.63959,1.4395,7.8633,3.9636,1.98388,1.283,0.197714,0.0996606,0.098053865134716,0.442969,0.254444,0.29431,0.71319,4.83806,-0.000139139,-0.00066958,NA,NA,NA,0.0715,999,25,"NL","sa3008263",""
"887","Ariel Jurado","17030",NA,NA,0.0541,0.0671,0.1754,0.1754,0,0,NA,1,4.361,1.09,0.5728,0.53284,0.151222,0.723,0.3156,NA,0.0414,4.79556,1.4056,6.507,2.8404,2.29087,1.361,0.165788,0.0723687,0.0934189260005951,0.446003,0.272228,0.29995,0.697552,4.84593,-0.000139139,-0.00066958,NA,NA,NA,0.0701,999,-1,NA,"17030",""
"888","David Kubiak","sa599473",NA,NA,0.0539,0.0664,0.1688,0.2068,0,0,NA,1,4.328,1.06,0.5696,0.53393,0.167889,0.7993,0.2906,NA,0.0452,4.80537,1.3506,7.1937,2.6154,2.75052,1.511,0.184681,0.0671442,0.117536969482899,0.389991,0.265518,0.294912,0.7001,4.8464,-0.000139139,-0.00066958,NA,NA,NA,0.0669,999,-1,NA,"sa599473",""
"889","Adam Seminaris","sa3015010","MIL","Brewers",0.0545,0.0667,0.1754,0.1754,0,0,NA,1,4.401,1.0676,0.5548,0.51248,0.137111,0.7294,0.3809,NA,0.0435,4.61232,1.4485,6.5646,3.4281,1.91494,1.234,0.165735,0.0865485,0.0791865438222885,0.475991,0.268471,0.299184,0.711236,4.85188,-0.000139139,-0.00066958,NA,NA,NA,0.0736,999,23,"NL","sa3015010",""
"890","Matt Tomshaw","sa598974",NA,NA,0.0537,0.0643,0.1511,0.2901,0,0,NA,1,4.343,1.0719,0.5606,0.52353,0.159667,0.7482,0.3055,NA,0.0397,4.71177,1.3774,6.7338,2.7495,2.4491,1.437,0.172277,0.0703431,0.101934142410755,0.403006,0.268122,0.295228,0.707881,4.86991,-0.000139139,-0.00066958,NA,NA,NA,0.0606,999,-1,NA,"sa598974",""
