"","player_name","fangraphs_id","Team","ShortName","G","AB","PA","H","1B","2B","3B","HR","R","RBI","BB","IBB","SO","HBP","SF","SH","GDP","SB","CS","AVG","OBP","SLG","OPS","wOBA","BB%","K%","BB/K","ISO","Spd","BABIP","UBR","GDPRuns","wRC","wRAA","UZR","wBsR","BaseRunning","WAR","Off","Def","wRC+","InterSD","InterSK","IntraSD","ADP","Pos","minpos","teamid","League","playerids","."
"231","Marco Luciano","25616","SFG","Giants",83.014,293.939,325.29,67.1308,43.4263,12.9047,1.22357,9.5762,36.0546,35.5178,26.5443,0.341187,95.8995,2.34289,2.1231,0.341042,5.49346,2.73324,0.846865,0.228384,0.295486,0.378349,0.673835,0.293963,0.0816019,0.294812,0.276793,0.149965,4.10631,0.301988,NA,NA,33.0398,-6.59489,0.87,-0.365351,-0.365351,0.974202,-6.02635696530342,4.71324074268341,85.9523,NA,NA,NA,527.059997558594,0.07142857,"SS",30,"NL","25616",""
"232","Nick Castellanos","11737","PHI","Phillies",143.773,565.095,612.956,147.731,91.1076,31.6084,1.66875,23.3466,74.2708,83.1279,38.0655,0.813546,154.835,4.94565,4.30963,0.540377,9.67,7.7433,2.09157,0.261427,0.311459,0.447211,0.758671,0.324787,0.0621016,0.252604,0.245845,0.185784,4.25115,0.317938,NA,NA,77.9492,3.2641,-4.86,-0.361276,-0.361276,0.968102,1.41378000378609,-12.5889444351196,102.338,NA,NA,NA,111.599998474121,0.05128205,"3B/OF",26,"NL","11737",""
"233","MJ Melendez","22197","KCR","Royals",133.02,490.984,560.798,115.693,64.6065,28.0202,3.72753,19.3392,69.3643,68.2497,61.4029,1.30972,146.365,3.53089,4.48181,0.3988,7.42167,5.98173,2.073,0.235636,0.322319,0.426056,0.748375,0.323483,0.109492,0.260994,0.41952,0.19042,4.76919,0.292194,NA,NA,70.7093,2.37937,-1.37,-0.666654,-0.666654,0.964638,0.0573967695236206,-9.43090832233429,101.078,NA,NA,NA,292.100006103516,0.07843137,"C/OF",7,"AL","22197",""
"234","Jake Meyers","20308","HOU","Astros",98.046,334.457,369.53,78.9505,52.0102,16.2788,1.11676,9.54473,43.6935,39.3565,27.3454,0.623648,93.8131,4.75458,2.18377,0.789404,6.18149,6.39094,2.21059,0.236056,0.301161,0.37702,0.678182,0.296308,0.0740004,0.253871,0.291488,0.140964,4.69689,0.297518,NA,NA,38.2529,-6.77216,1.62,-0.298129,-0.298129,0.961937,-5.93115898966789,3.02687609195709,87.2779,NA,NA,NA,569.880004882812,0,"OF",21,"AL","20308",""
"235","Brent Rooker","19627","OAK","Athletics",128.734,460.013,521.768,103.59,57.5655,21.0357,0.939355,24.0493,59.6623,70.6114,48.1142,1.79139,171.281,9.23002,3.56367,0.847594,6.83343,3.29323,0.917954,0.225189,0.308942,0.431841,0.740782,0.318948,0.0922138,0.32827,0.280908,0.206651,3.19706,0.296521,NA,NA,63.8227,0.248321,-0.85,-0.600394,-0.600394,0.940659,3.62304145097733,-11.9113909006119,106.755,NA,NA,NA,295.230010986328,0.55555556,"DH/OF",10,"AL","19627",""
"236","Michael Massey","27684","KCR","Royals",106.914,390.525,426.429,94.9234,58.8313,21.5928,1.68641,12.8128,47.7856,49.5739,25.1045,0.687378,92.6665,5.66162,3.35198,1.78569,5.53125,6.47258,1.70793,0.243066,0.295988,0.405422,0.70141,0.302398,0.0588714,0.217308,0.270912,0.162356,4.79905,0.284713,NA,NA,46.2996,-5.65829,0.4,-0.111426,-0.111426,0.924718,-7.02841263264418,1.8183414041996,86.4625,NA,NA,NA,422.190002441406,0.07086614,"2B",7,"AL","27684",""
"237","Pete Crow-Armstrong","27769","CHC","Cubs",76.157,225.958,248.421,56.7984,37.2036,11.3495,2.02152,6.2237,31.3113,25.1597,16.5093,0.610211,66.6461,3.19912,1.31368,1.44045,3.39728,8.95726,2.72324,0.251367,0.309769,0.402119,0.711887,0.308401,0.0664571,0.268279,0.247716,0.150752,6.62582,0.327551,NA,NA,28.211,-2.05769,1.45,0.208221,0.208221,0.906951,-1.99383945763111,2.62526226043701,92.8448,NA,NA,NA,469.440002441406,0,"OF",17,"NL","27769",""
"238","Jackson Merrill","29490","SDP","Padres",118.995,453.908,488.463,116.399,79.5569,24.8043,2.19831,9.83899,54.0381,52.005,26.3366,0.937795,83.1671,2.64871,2.84089,2.72917,9.65015,9.47849,3.02063,0.256437,0.299308,0.385798,0.685105,0.296677,0.0539172,0.170263,0.316671,0.129361,4.95599,0.292953,NA,NA,50.7142,-8.8022,0,-0.208349,-0.208349,0.906142,-6.72029988467693,-0.834701240062714,89.2388,NA,NA,NA,999,0,"OF",29,"NL","29490",""
"239","Tom Murphy","13499","SFG","Giants",54.227,177.501,198.066,40.8774,24.6995,8.11362,0.552185,7.51203,22.9037,24.6673,16.6,0.144691,56.5442,1.72761,1.20189,0.232561,3.4059,0.822227,0.233593,0.230294,0.300486,0.409189,0.709675,0.307368,0.0838102,0.285482,0.293575,0.178895,3.31331,0.291027,NA,NA,22.3226,-1.81062,1.5,-0.264563,-0.264563,0.905032,-1.50654774904251,3.83433318138123,94.9384,NA,NA,NA,534.400024414062,0.10869565,"C",30,"NL","13499",""
"240","Iván Herrera","20599","STL","Cardinals",51.146,174.617,198.141,42.4238,29.242,8.53846,0.388147,4.25516,22.6105,19.8927,19.2006,0.317186,46.1455,2.71317,1.12691,0.483365,4.32754,2.05763,0.606175,0.242954,0.3255,0.369403,0.694903,0.307461,0.0969038,0.232892,0.416089,0.12645,3.77556,0.304513,NA,NA,22.3464,-1.79593,-0.02,-0.236045,-0.236045,0.884191,-1.81021797657013,3.92645047232509,93.587,NA,NA,NA,438.100006103516,0,"C",28,"NL","20599",""
