"","player_name","fangraphs_id","Team","ShortName","G","AB","PA","H","1B","2B","3B","HR","R","RBI","BB","IBB","SO","HBP","SF","SH","GDP","SB","CS","AVG","OBP","SLG","OPS","wOBA","BB%","K%","BB/K","ISO","Spd","BABIP","UBR","GDPRuns","wRC","wRAA","UZR","wBsR","BaseRunning","WAR","Off","Def","wRC+","InterSD","InterSK","IntraSD","ADP","Pos","minpos","teamid","League","playerids","."
"1","Ronald Acuña Jr.","18401","ATL","Braves",157,579,679,180,104,34,2,40,135,106,82,4,109,11,4,3,NA,53,12,0.31108,0.403581,0.583321,0.986901,0.415933,0.120854,0.16052,0.752887,0.27224,6.75463,0.323052,1.62908,NA,137.746,55.0142,0.710667,3.92013,5.54921,7.43289,58.1700158119202,-6.7643329501152,162.556,NA,NA,NA,1.01999998092651,0.01265823,"OF",16,"NL","18401",""
"2","Aaron Judge","15640","NYY","Yankees",152,547,658,148,78,23,0,46,107,116,101,11,177,4,5,1,NA,7,2,0.270446,0.384823,0.568425,0.953248,0.397248,0.152987,0.268542,0.569694,0.297979,3.13081,0.308836,0.0523595,NA,123.276,43.1022,2.68583,-0.80018,-0.747821,6.68308,45.3356486558914,-0.664169549942017,158.45,NA,NA,NA,12.8500003814697,0.34545455,"OF",9,"AL","15640",""
"3","Juan Soto","20123","NYY","Yankees",157,537,679,150,86,26,1,36,111,105,133,11,110,4,4,2,NA,11,4,0.279483,0.423278,0.535843,0.95912,0.406479,0.196092,0.162551,1.20634,0.25636,3.83945,0.288576,-0.855306,NA,132.415,49.6829,-1.36748,-1.18349,-2.03879,6.29616,50.7205154895782,-10.6424791812897,164.848,NA,NA,NA,9.93000030517578,0.0375,"OF",9,"AL","20123",""
"4","Mookie Betts","13611","LAD","Dodgers",157,578,679,161,92,35,2,33,115,96,85,3,106,9,5,3,NA,13,3,0.279424,0.376891,0.516217,0.893108,0.380919,0.124656,0.156374,0.797163,0.236793,5.01706,0.290117,0.940845,NA,118.002,35.2696,-2.78386,-0.219843,0.721002,5.99408,36.7857301235199,0.191134929656982,142.874,NA,NA,NA,4.80999994277954,0,"OF",22,"NL","13611",""
"5","Fernando Tatis Jr.","19709","SDP","Padres",156,596,672,163,89,34,2,38,108,103,64,1,148,5,5,3,NA,27,6,0.273381,0.346126,0.525827,0.871953,0.369078,0.0950269,0.220038,0.431865,0.252446,5.8119,0.302099,1.13625,NA,110.177,28.2973,7.72299,1.63492,2.77117,5.74747,34.2192859649658,0.522994518280029,137.775,NA,NA,NA,8.56999969482422,0.02027027,"SS/OF",29,"NL","19709",""
"6","Yordan Alvarez","19556","HOU","Astros",141,516,609,154,82,32,2,38,101,111,77,7,120,10,5,1,NA,1,1,0.298492,0.395992,0.591331,0.987324,0.412327,0.126178,0.197752,0.638065,0.29284,3.15005,0.31947,-0.28057,NA,121.722,47.5187,-0.00822414,-1.35442,-1.63499,5.57543,47.7610658407211,-12.533223756589,167.693,NA,NA,NA,15.9099998474121,0.6460177,"DH/OF",21,"AL","19556",""
"7","Julio Rodríguez","23697","SEA","Mariners",156,607,672,169,102,33,2,33,101,99,50,5,155,10,3,2,NA,33,10,0.278262,0.340725,0.500178,0.840903,0.356379,0.0737612,0.230105,0.320554,0.221916,5.89348,0.322255,1.1871,NA,103.089,21.2102,1.70459,1.1438,2.3309,5.49462,28.3731105327606,3.90459108352661,132.343,NA,NA,NA,3.26999998092651,0.01935484,"OF",11,"AL","23697",""
"8","Adley Rutschman","26288","BAL","Orioles",146,500,586,134,83,32,1,18,80,68,75,3,90,5,4,2,NA,3,1,0.268699,0.367006,0.44708,0.814086,0.352927,0.128234,0.154423,0.830405,0.178381,3.04295,0.293504,0.622864,NA,88.1564,16.8044,2.31553,-1.21587,-0.59301,5.29154,19.0315113067627,8.7655303478241,127.968,NA,NA,NA,53.8499984741211,0.29487179,"C/DH",2,"AL","26288",""
"9","Gunnar Henderson","26289","BAL","Orioles",154,584,665,152,89,29,7,28,98,95,69,1,161,6,5,1,NA,12,4,0.260668,0.342241,0.475524,0.817764,0.350228,0.104175,0.242375,0.429809,0.214855,5.95601,0.311151,0.982018,NA,98.6185,17.5921,3.48473,-0.714123,0.267895,5.29087,21.0624750852585,9.40972805023193,126.097,NA,NA,NA,32.5900001525879,0.06179775,"3B/SS",2,"AL","26289",""
"10","José Ramírez","13510","CLE","Guardians",152,577,658,161,93,37,4,27,92,96,70,17,79,5,6,1,NA,23,6,0.279434,0.35945,0.497763,0.857214,0.357879,0.107138,0.120502,0.889098,0.21833,5.68717,0.282076,1.05225,NA,101.762,21.5881,2.23841,0.87949,1.93174,5.17277,26.5371561050415,2.98840796947479,131.208,NA,NA,NA,15.3000001907349,0.19871795,"3B",5,"AL","13510",""
"11","Kyle Tucker","18345","HOU","Astros",157,596,679,167,94,37,4,32,99,111,74,7,102,3,6,1,NA,26,6,0.279981,0.359262,0.517352,0.876615,0.369682,0.109263,0.150921,0.723975,0.237371,5.86194,0.28813,0.807485,NA,111.665,28.933,0.50645,1.48917,2.29665,4.93762,33.3227596282959,-6.86855047941208,138.135,NA,NA,NA,6.55999994277954,0.02547771,"OF",21,"AL","18345",""
"12","Corbin Carroll","25878","ARI","Diamondbacks",157,594,679,161,99,30,9,24,104,88,64,2,142,13,4,5,NA,42,8,0.27204,0.353488,0.472303,0.825791,0.354888,0.0945198,0.20968,0.45078,0.200263,7.98507,0.319653,1.53475,NA,103.323,20.5903,7.95641,3.43866,4.97342,4.87447,24.1676306724548,1.58140850067139,122.818,NA,NA,NA,6.26999998092651,0.01621622,"OF",15,"NL","25878",""
"13","Francisco Lindor","12916","NYM","Mets",156,591,672,150,92,28,3,26,94,89,64,2,129,9,6,2,NA,21,5,0.253166,0.332447,0.443989,0.776435,0.334749,0.0946636,0.191407,0.494567,0.190823,5.64474,0.279013,0.245722,NA,91.0178,9.13853,4.4712,0.62406,0.869781,4.70425,12.6093453764915,11.671199798584,114.101,NA,NA,NA,23.4699993133545,0.00628931,"SS",25,"NL","12916",""
"14","Alex Bregman","17678","HOU","Astros",157,577,679,154,95,33,2,24,94,93,87,2,85,9,5,1,NA,2,1,0.266545,0.368124,0.454268,0.822392,0.357005,0.128335,0.125762,1.02046,0.187724,3.19659,0.275054,-0.861479,NA,104.516,21.7841,-0.145376,-1.45115,-2.31263,4.65741,21.5645391941071,2.07962392270565,129.348,NA,NA,NA,96.620002746582,0.00621118,"3B",21,"AL","17678",""
"15","Corey Seager","13624","TEX","Rangers",130,494,560,145,86,31,1,27,85,83,54,7,90,5,5,2,NA,2,1,0.293999,0.367045,0.524986,0.892031,0.375951,0.0970112,0.160117,0.605878,0.230987,3.11775,0.309646,-0.317819,NA,95.0106,26.7779,-1.83921,-1.04242,-1.36024,4.60002,24.9496049880981,2.16078579425812,139.21,NA,NA,NA,30.3600006103516,0.05882353,"SS",13,"AL","13624",""
"16","Bobby Witt Jr.","25764","KCR","Royals",156,616,672,170,101,34,7,28,99,95,42,1,122,6,6,3,NA,39,12,0.276466,0.325767,0.491946,0.817714,0.346602,0.062247,0.181091,0.343733,0.21548,7.24218,0.301151,1.33374,NA,97.6329,15.7536,-0.8636,1.42108,2.75482,4.55564,16.5248708724976,6.33640003204346,117.101,NA,NA,NA,2.57999992370605,0.06289308,"SS",7,"AL","25764",""
"17","Trea Turner","16252","PHI","Phillies",157,621,679,176,114,35,4,23,98,86,46,1,134,5,4,2,NA,27,4,0.28398,0.336874,0.467008,0.803882,0.344359,0.0684512,0.196776,0.347864,0.183028,6.42774,0.326388,1.20796,NA,97.3851,14.6529,-1.53459,2.43399,3.64195,4.53909,16.6453499794006,5.74040770530701,115.459,NA,NA,NA,11.9799995422363,0.01290323,"SS",26,"NL","16252",""
"18","Freddie Freeman","5361","LAD","Dodgers",157,589,679,177,110,39,2,26,107,97,75,11,112,9,5,1,NA,14,3,0.300306,0.385747,0.50603,0.891777,0.378385,0.11102,0.165585,0.67047,0.205724,4.9448,0.331374,0.316204,NA,116.573,33.8404,-0.824468,0.191713,0.507916,4.51997,35.1434332132339,-12.9494681954384,141.175,NA,NA,NA,9,0,"1B",22,"NL","5361",""
"19","Austin Riley","18360","ATL","Braves",157,604,679,168,98,32,2,36,99,109,58,3,163,11,6,0,NA,2,1,0.278348,0.348977,0.517209,0.866186,0.366771,0.0849347,0.240192,0.353612,0.238861,3.24756,0.321738,-0.108971,NA,110.024,27.2916,-4.5662,-1.26469,-1.37366,4.41919,23.5245349407196,-2.34120345115662,129.599,NA,NA,NA,19.0400009155273,0,"3B",16,"NL","18360",""
"20","Marcus Semien","12533","TEX","Rangers",157,606,679,161,98,34,3,26,102,84,62,1,109,4,4,3,NA,13,3,0.265061,0.335594,0.460081,0.795675,0.342122,0.0917779,0.160566,0.571591,0.19502,5.3105,0.283462,0.947814,NA,96.1235,13.3913,4.93191,-0.0146991,0.933115,4.40509,13.7568438649178,7.35690760612488,115.762,NA,NA,NA,31.0599994659424,0,"2B/SS",13,"AL","12533",""
"21","Mike Trout","10155","LAA","Angels",146,537,630,138,74,27,2,35,93,98,79,7,177,9,4,1,NA,3,1,0.257637,0.359929,0.510278,0.870207,0.368406,0.124954,0.280325,0.445747,0.252641,3.38538,0.313977,0.320034,NA,102.939,26.1774,-2.4108,-1.16649,-0.84646,4.32942,25.1800407171249,-3.16080045700073,134.478,NA,NA,NA,68.6699981689453,0.02469136,"OF",1,"AL","10155",""
"22","Andrés Giménez","19950","CLE","Guardians",151,584,651,157,104,30,4,18,81,78,38,3,121,21,4,4,NA,27,7,0.26832,0.333754,0.426373,0.760128,0.328874,0.0583551,0.186572,0.312775,0.158053,6.26066,0.309375,0.205949,NA,84.9971,5.6765,8.63004,1.34753,1.55347,4.32586,10.2151749134064,11.05504322052,111.104,NA,NA,NA,100.860000610352,0,"2B",5,"AL","19950",""
"23","Rafael Devers","17350","BOS","Red Sox",154,590,665,167,93,38,1,34,99,105,61,9,127,8,4,2,NA,4,2,0.282606,0.355496,0.525059,0.880554,0.37005,0.0915248,0.191599,0.47769,0.242453,3.42166,0.306381,0.252607,NA,109.566,28.5396,-4.30631,-1.19423,-0.941627,4.3173,24.0402263402939,-3.3313125371933,131.352,NA,NA,NA,23.4799995422363,0.01298701,"3B",3,"AL","17350",""
"24","Michael Harris II","25931","ATL","Braves",146,583,630,166,103,36,3,23,87,88,35,1,126,7,4,2,NA,23,6,0.284355,0.329697,0.477259,0.806956,0.344234,0.0549015,0.199439,0.27528,0.192905,5.91007,0.325399,0.728,NA,90.2922,13.5303,5.71897,1.11106,1.83906,4.24617,13.1487339735031,7.96896553039551,114.491,NA,NA,NA,28.3600006103516,0,"OF",16,"NL","25931",""
"25","Matt Olson","14344","ATL","Braves",157,578,679,153,81,30,1,40,102,118,90,7,152,6,5,1,NA,1,1,0.264291,0.365667,0.529125,0.894793,0.377182,0.131953,0.223754,0.589724,0.264835,2.48156,0.288188,0.133274,NA,115.894,33.1623,2.00913,-1.4122,-1.27892,4.23878,29.4899801015854,-10.1158685684204,136.578,NA,NA,NA,16.9300003051758,0,"1B",16,"NL","14344",""
"26","Will Smith","19197","LAD","Dodgers",130,440,514,114,69,22,2,21,69,74,56,2,89,12,6,0,NA,2,1,0.258593,0.3532,0.457964,0.811164,0.349289,0.108455,0.172365,0.629215,0.199371,3.22029,0.276752,-0.797641,NA,75.8834,13.2068,1.93908,-1.02343,-1.82107,4.10293,11.9880828857422,10.7390848398209,121.669,NA,NA,NA,86.3600006103516,0.11023622,"C",22,"NL","19197",""
"27","Bryce Harper","11579","PHI","Phillies",146,529,630,149,83,35,1,30,94,94,90,11,136,5,5,0,NA,13,4,0.282173,0.388453,0.521894,0.910346,0.384049,0.143056,0.215381,0.664202,0.23972,4.21017,0.324261,-1.24342,NA,111.124,34.3621,0.0111333,-0.419839,-1.66325,4.09778,31.1684445142746,-11.5388668552041,142.066,NA,NA,NA,17.6800003051758,0.712,"OF",26,"NL","11579",""
"28","Manny Machado","11493","SDP","Padres",156,602,672,162,99,30,1,31,89,103,61,5,126,3,6,1,NA,6,2,0.268832,0.336193,0.477461,0.813654,0.345788,0.0910053,0.187285,0.48592,0.208629,3.53749,0.290145,-0.307962,NA,97.1785,15.2992,1.98495,-0.932255,-1.24022,4.07745,17.2098013162613,0.784954190254211,122.162,NA,NA,NA,62.5400009155273,0.25,"3B",29,"NL","11493",""
"29","Bo Bichette","19612","TOR","Blue Jays",149,598,644,174,114,34,2,24,89,88,37,0,125,3,4,2,NA,11,4,0.291323,0.333748,0.473945,0.807693,0.345831,0.0568083,0.193569,0.293478,0.182622,4.58537,0.331954,0.30194,NA,93.1525,14.6849,-4.75786,-0.64745,-0.34551,4.06435,16.7433514893055,2.14213991165161,122.146,NA,NA,NA,37.4599990844727,0.03703704,"SS",14,"AL","19612",""
"30","Luis Robert Jr.","20043","CHW","White Sox",151,600,651,160,92,34,1,33,88,101,37,4,164,10,4,1,NA,20,6,0.266613,0.318081,0.49165,0.809731,0.34249,0.0563743,0.252327,0.223417,0.225037,5.04024,0.312508,0.449072,NA,92.3585,13.0379,1.53721,0.475398,0.92447,4.01823,14.5229970216751,3.66220533847809,117.433,NA,NA,NA,33.4199981689453,0,"OF",4,"AL","20043",""
"31","Royce Lewis","20437","MIN","Twins",138,537,595,144,86,30,2,26,83,92,48,0,138,6,3,1,NA,13,5,0.267567,0.333095,0.477042,0.810136,0.347018,0.0814244,0.231991,0.350981,0.209474,5.0896,0.312501,0.0463554,NA,86.6513,14.154,1.87206,-0.333918,-0.287563,3.97075,16.0140827000141,3.59705531597137,122.866,NA,NA,NA,53.189998626709,0.15254237,"3B",8,"AL","20437",""
"32","William Contreras","20503","MIL","Brewers",149,532,603,144,91,29,1,22,80,76,60,2,135,5,3,2,NA,4,1,0.269806,0.347463,0.453216,0.800679,0.345523,0.0997824,0.223502,0.446449,0.183411,3.30815,0.320966,-0.691595,NA,87.01,13.5867,-2.00159,-1.03552,-1.72711,3.86581,10.6198321580887,2.59841465950012,116.539,NA,NA,NA,78.6699981689453,0.23404255,"C",23,"NL","20503",""
"33","Jose Altuve","5417","HOU","Astros",147,562,637,155,98,32,1,24,101,77,62,1,101,7,3,3,NA,14,4,0.275306,0.352394,0.465502,0.817896,0.352878,0.0975285,0.159027,0.613281,0.190196,4.92701,0.296888,-0.377135,NA,95.8681,18.2533,-4.0609,-0.127748,-0.504883,3.84527,19.712106525898,-2.78590106964111,126.488,NA,NA,NA,42.1500015258789,0.01136364,"2B",21,"AL","5417",""
"34","Shohei Ohtani","19755","LAD","Dodgers",151,554,651,147,75,28,5,39,103,115,87,18,159,5,4,2,NA,18,7,0.265736,0.367386,0.545818,0.913204,0.377803,0.132991,0.244691,0.543504,0.280082,5.85582,0.300958,0.19447,NA,111.451,32.1303,0,-0.475954,-0.281484,3.84071,32.6111474335194,-16.2749996185303,140.785,NA,NA,NA,11.1700000762939,0.85534591,"DH",22,"NL","19755",""
"35","Gleyber Torres","16997","NYY","Yankees",149,572,644,155,100,28,1,25,86,80,61,1,111,3,5,3,NA,13,5,0.270523,0.342135,0.454775,0.79691,0.343551,0.0950948,0.172555,0.551099,0.184252,4.22791,0.294934,-0.220535,NA,91.933,13.4653,-1.36297,-0.875373,-1.09591,3.79898,15.2872478961945,0.937026262283325,121.231,NA,NA,NA,80.4000015258789,0.07643312,"2B/SS",9,"AL","16997",""
"36","Nico Hoerner","21479","CHC","Cubs",152,594,658,165,121,28,4,12,80,70,45,2,80,11,5,3,NA,31,7,0.278052,0.338285,0.397382,0.735667,0.321571,0.068699,0.121273,0.566483,0.11933,5.96169,0.302622,0.838651,NA,81.9202,1.74677,8.56644,1.68469,2.52334,3.7217,3.8877067565918,11.0164358615875,101.674,NA,NA,NA,63.9099998474121,0.00641026,"2B/SS",17,"NL","21479",""
"37","Dansby Swanson","18314","CHC","Cubs",154,594,665,150,96,29,2,23,84,80,59,1,162,5,5,1,NA,10,4,0.25212,0.322968,0.42334,0.746309,0.323429,0.0889636,0.243231,0.365758,0.171221,4.40124,0.306658,1.24028,NA,83.8176,2.79122,4.52388,-0.68636,0.553917,3.7159,2.95866495370865,11.6488752365112,102.919,NA,NA,NA,118.73999786377,0,"SS",17,"NL","18314",""
"38","Nolan Arenado","9777","STL","Cardinals",156,610,672,162,99,35,2,27,79,101,51,5,101,6,5,0,NA,4,2,0.265603,0.325336,0.459735,0.785071,0.334273,0.0757858,0.150725,0.50281,0.194132,2.94952,0.277591,0.035436,NA,90.7522,8.8729,3.93593,-1.30399,-1.26855,3.70826,8.35643064975739,5.9359267950058,111.561,NA,NA,NA,103.230003356934,0.1048951,"3B",28,"NL","9777",""
"39","Xander Bogaerts","12161","SDP","Padres",147,566,637,156,106,31,1,18,82,71,58,1,116,7,5,2,NA,12,2,0.275952,0.346901,0.430272,0.777173,0.337781,0.0905,0.181895,0.497539,0.15432,4.46641,0.315907,0.496973,NA,87.8814,10.2667,1.15523,0.0979539,0.594927,3.70763,13.8483056426048,1.63022756576538,116.795,NA,NA,NA,102.470001220703,0.05732484,"SS",29,"NL","12161",""
"40","Ketel Marte","13613","ARI","Diamondbacks",151,575,651,159,96,37,5,21,89,80,64,2,111,6,5,2,NA,7,2,0.277011,0.352554,0.46801,0.820564,0.352163,0.0980427,0.170555,0.574847,0.190999,4.91189,0.309198,-0.191168,NA,97.5885,18.2679,-3.04096,-0.662859,-0.854028,3.68348,16.0753620862961,-1.31595861911774,120.991,NA,NA,NA,114.629997253418,0.03267974,"2B/SS",15,"NL","13613",""
"41","Yandy Díaz","16578","TBR","Rays",146,542,630,158,107,32,0,19,88,71,76,1,92,6,3,3,NA,2,1,0.290723,0.382173,0.453206,0.835379,0.364486,0.120341,0.146639,0.820659,0.162482,2.38138,0.320114,-1.23177,NA,100.888,24.126,0.997947,-1.52025,-2.75202,3.66684,26.1267333030701,-10.7520526051521,138.257,NA,NA,NA,137.770004272461,0.09489051,"1B/3B",12,"AL","16578",""
"42","Willy Adames","15986","MIL","Brewers",149,569,644,139,78,32,1,28,82,88,66,2,166,3,4,1,NA,6,3,0.243788,0.323834,0.450417,0.774251,0.33236,0.102293,0.258347,0.395952,0.206629,3.4957,0.293001,0.746317,NA,85.9474,7.47978,2.22318,-1.23461,-0.488295,3.66273,5.66659462451935,9.12318468093872,107.715,NA,NA,NA,181.059997558594,0.01342282,"SS",23,"NL","15986",""
"43","Cal Raleigh","21534","SEA","Mariners",138,497,555,115,59,27,1,28,68,81,48,1,147,4,4,1,NA,1,1,0.231397,0.301737,0.458941,0.760677,0.324085,0.0872728,0.265614,0.32857,0.227544,2.55208,0.26682,-0.54816,NA,70.2304,2.6313,2.84968,-0.961902,-1.51006,3.64594,5.11053383350372,8.07467603683472,109.959,NA,NA,NA,141.850006103516,0.09859155,"C",11,"AL","21534",""
"44","Ozzie Albies","16556","ATL","Braves",151,592,651,162,98,33,4,27,96,95,46,2,109,5,6,2,NA,12,4,0.274687,0.329843,0.483204,0.813047,0.345628,0.0708274,0.16755,0.422723,0.208517,5.44536,0.293236,1.2636,NA,94.0555,14.735,-1.11616,-0.403486,0.860118,3.6386,13.3004310131073,1.00884449481964,115.425,NA,NA,NA,23.3999996185303,0,"2B",16,"NL","16556",""
"45","Vladimir Guerrero Jr.","19611","TOR","Blue Jays",154,585,665,165,100,31,1,33,93,103,68,5,99,7,4,1,NA,6,2,0.281341,0.361377,0.506528,0.867905,0.368914,0.102826,0.148206,0.693801,0.225187,3.13919,0.287599,-1.2876,NA,108.939,27.9123,-1.50294,-1.17151,-2.45912,3.61416,27.9355249404907,-14.2779415845871,138.145,NA,NA,NA,29.9300003051758,0.21935484,"1B",14,"AL","19611",""
"46","Jonah Heim","16930","TEX","Rangers",131,475,523,117,72,25,2,18,59,68,42,1,99,2,3,1,NA,3,1,0.247118,0.308707,0.423749,0.732456,0.315454,0.0794255,0.189765,0.418546,0.176631,3.18456,0.274412,-0.230961,NA,62.4082,-1.26755,6.20963,-0.859324,-1.09029,3.57251,-2.79463756084442,14.2346320152283,97.2782,NA,NA,NA,176.429992675781,0.05343511,"C",13,"AL","16930",""
"47","Carlos Correa","14162","MIN","Twins",138,525,595,137,86,29,1,21,74,74,61,2,125,4,4,1,NA,0,1,0.261965,0.341051,0.442373,0.783424,0.338213,0.10212,0.209748,0.486868,0.180408,2.18624,0.304272,-0.577831,NA,82.3003,9.80297,0.738227,-1.35337,-1.9312,3.54909,10.0193767547607,5.36322712898254,116.763,NA,NA,NA,242.860000610352,0,"SS",8,"AL","14162",""
"48","Brandon Nimmo","12927","NYM","Mets",146,541,630,144,94,27,5,18,87,65,71,0,126,11,3,4,NA,4,3,0.26708,0.362244,0.435325,0.797569,0.348965,0.113298,0.200671,0.564594,0.168245,4.38268,0.316488,-0.21439,NA,92.7673,16.0055,1.31487,-1.6,-1.8144,3.51591,16.6295517683029,-2.83513104915619,123.632,NA,NA,NA,199.279998779297,0.03311258,"OF",25,"NL","12927",""
"49","Sean Murphy","19352","ATL","Braves",105,362,420,91,51,21,1,18,55,60,43,1,95,11,3,1,NA,0,1,0.25092,0.345285,0.463486,0.808771,0.349034,0.10152,0.227271,0.44669,0.212566,2.36416,0.289326,-0.226537,NA,61.8099,10.6841,2.37437,-0.978194,-1.20473,3.50314,8.00030970573425,8.69937229156494,117.708,NA,NA,NA,144.520004272461,0.04672897,"C",16,"NL","19352",""
"50","Isaac Paredes","20036","TBR","Rays",133,495,574,121,68,25,1,27,72,85,63,0,100,11,4,1,NA,1,1,0.244051,0.340047,0.461975,0.802022,0.346193,0.109531,0.174149,0.628947,0.217924,2.45198,0.25234,-0.381309,NA,83.1996,13.261,-0.298431,-1.20145,-1.58276,3.47074,16.0085632801056,-0.698431193828583,125.577,NA,NA,NA,189.330001831055,0.01886792,"3B",12,"AL","20036",""
"51","Francisco Alvarez","26121","NYM","Mets",125,435,498,99,57,18,0,24,62,72,51,1,129,7,3,1,NA,2,1,0.227099,0.315109,0.43569,0.750799,0.324048,0.101795,0.2596,0.392122,0.208591,2.77704,0.261728,-0.271865,NA,62.974,2.34436,-3.20431,-0.848841,-1.12071,3.3706,3.14965867996216,4.0206880569458,106.927,NA,NA,NA,146.940002441406,0.06086957,"C",25,"NL","26121",""
"52","J.P. Crawford","15491","SEA","Mariners",149,553,644,142,97,31,1,13,82,60,77,1,111,7,4,4,NA,4,2,0.25653,0.351377,0.384791,0.736168,0.326422,0.118794,0.172683,0.687933,0.128261,2.97825,0.298131,0.323255,NA,82.7715,4.3039,-3.19405,-1.44429,-1.12103,3.32983,7.81355941295624,3.70594882965088,111.579,NA,NA,NA,272.899993896484,0,"SS",11,"AL","15491",""
"53","Matt Chapman","16505","SFG","Giants",144,541,623,127,72,29,3,23,75,74,69,1,176,8,5,1,NA,4,2,0.234765,0.327325,0.426005,0.75333,0.326967,0.111181,0.283232,0.392545,0.19124,3.82367,0.300176,0.395297,NA,80.3547,4.44577,4.51507,-1.27683,-0.881528,3.32246,5.35283601284027,6.74007415771484,108.078,NA,NA,NA,261.519989013672,0.01438849,"3B",30,"NL","16505",""
"54","Gabriel Moreno","22664","ARI","Diamondbacks",130,464,515,130,92,25,1,11,56,60,39,0,94,6,5,1,NA,6,2,0.280531,0.340853,0.413981,0.754833,0.329135,0.0762382,0.182024,0.418835,0.133449,3.86219,0.326933,-0.822676,NA,67.3519,4.60215,7.98486,-0.7106,-1.53328,3.31583,2.00995719432831,16.4848594665527,105.554,NA,NA,NA,156.429992675781,0,"C",15,"NL","22664",""
"55","Ha-Seong Kim","27506","SDP","Padres",141,534,609,131,89,26,2,15,70,64,62,1,117,6,5,4,NA,25,6,0.246244,0.327963,0.385698,0.713661,0.313725,0.101133,0.192558,0.525207,0.139454,5.33161,0.286702,0.254736,NA,71.8513,-2.35185,4.12875,1.06635,1.32109,3.30336,1.82464021444321,10.553750038147,100.667,NA,NA,NA,88.5599975585938,0.00621118,"2B/SS",29,"NL","27506",""
"56","Randy Arozarena","19290","TBR","Rays",151,566,651,148,91,31,3,23,88,86,66,2,160,14,5,1,NA,23,10,0.261606,0.350699,0.448659,0.799358,0.34625,0.100759,0.246115,0.4094,0.187052,5.34816,0.32281,-0.144041,NA,94.3916,15.071,-1.68016,-0.971098,-1.11514,3.17329,18.867024064064,-9.15516364574432,125.617,NA,NA,NA,43.8499984741211,0.0794702,"OF",12,"AL","19290",""
"57","Pete Alonso","19251","NYM","Mets",156,583,672,144,77,25,1,41,92,114,68,8,145,15,5,0,NA,4,1,0.247453,0.338705,0.504758,0.843463,0.355319,0.10126,0.215373,0.470159,0.257304,3.26573,0.2572,-1.3384,NA,102.498,20.6186,-0.155192,-0.917443,-2.25584,3.15146,20.9637627601624,-12.255192399025,127.891,NA,NA,NA,27.5100002288818,0.05882353,"1B",25,"NL","19251",""
"58","Patrick Bailey","27478","SFG","Giants",104,369,410,84,55,18,1,10,42,44,32,0,108,3,3,2,NA,2,1,0.227801,0.293924,0.362368,0.656292,0.288164,0.0790262,0.264851,0.29838,0.134567,3.29236,0.293241,-0.13604,NA,39.6304,-10.277,5.64595,-0.691436,-0.827476,3.10006,-9.92849600315094,13.6459469795227,82.0646,NA,NA,NA,362.579986572266,0.01052632,"C",30,"NL","27478",""
"59","Paul Goldschmidt","9218","STL","Cardinals",156,582,672,156,97,32,0,26,93,90,79,4,154,4,5,2,NA,8,2,0.26793,0.357553,0.45944,0.816993,0.352079,0.118162,0.229271,0.51538,0.191509,3.49431,0.319065,0.138107,NA,100.69,18.8103,0.974059,-0.475314,-0.337206,3.07573,19.2251411378384,-11.2759413123131,123.498,NA,NA,NA,84.9599990844727,0.13636364,"1B",28,"NL","9218",""
"60","Alejandro Kirk","22581","TOR","Blue Jays",96,333,381,90,62,17,0,11,41,44,40,1,42,4,3,1,NA,0,1,0.269139,0.351898,0.416975,0.768873,0.336418,0.104475,0.110599,0.944632,0.147836,1.41666,0.279204,-1.29839,NA,52.0773,5.70339,1.72485,-0.981361,-2.27976,3.05388,4.84437155723572,7.59985220432281,115.622,NA,NA,NA,254.600006103516,0.14655172,"C/DH",14,"AL","22581",""
"61","Zach Neto","31347","LAA","Angels",141,535,609,133,83,29,1,21,80,75,44,1,140,22,5,3,NA,10,3,0.248519,0.327982,0.421054,0.749036,0.325952,0.0720062,0.229484,0.313774,0.172535,4.47271,0.295745,-0.0919286,NA,78.0353,3.83221,-1.08658,-0.172675,-0.264604,2.94611,3.42171755433083,5.43842136859894,105.052,NA,NA,NA,274.059997558594,0,"SS",1,"AL","31347",""
"62","Ian Happ","17919","CHC","Cubs",152,567,658,142,85,32,3,22,84,79,79,3,155,6,4,2,NA,11,4,0.249796,0.344772,0.43287,0.777641,0.337371,0.119421,0.23631,0.505358,0.183074,4.59827,0.3039,0.251467,NA,90.5544,10.3809,4.07079,-0.615581,-0.364114,2.90911,9.63440310955048,-2.87920808792114,112.266,NA,NA,NA,174.039993286133,0.02531646,"OF",17,"NL","17919",""
"63","Jung Hoo Lee","sa3012640","SFG","Giants",134,523,581,151,105,32,4,10,70,61,45,5,48,5,2,5,NA,5,5,0.289284,0.350171,0.423065,0.773236,0.334076,0.0782638,0.0819392,0.955144,0.133781,3.9352,0.302147,-0.0812793,NA,78.3678,7.57631,0.512771,-2.39502,-2.4763,2.90683,6.76803064346313,2.58777123689651,112.843,NA,NA,NA,236.529998779297,0,"OF",30,"NL","sa3012640",""
"64","Byron Buxton","14161","MIN","Twins",125,481,539,114,54,28,3,29,79,76,45,2,160,7,4,2,NA,11,2,0.236374,0.308735,0.487502,0.796237,0.336816,0.0829851,0.297006,0.279405,0.251127,5.79319,0.285373,0.746946,NA,73.9292,8.25522,2.95624,0.368507,1.11545,2.9022,11.316158413887,-0.518756151199341,115.795,NA,NA,NA,230.789993286133,1,"OF",8,"AL","14161",""
