"","player_name","fangraphs_id","Team","ShortName","W","L","GS","G","SV","HLD","BS","IP","TBF","H","R","ER","HR","SO","BB","IBB","HBP","ERA","WHIP","K/9","BB/9","K/BB","HR/9","K%","BB%","K-BB%","GB%","AVG","BABIP","LOB%","FIP","WAR","RA9-WAR","InterSD","InterSK","IntraSD","QS","ADP","teamid","League","playerids","."
"1","Spencer Strider","27498","ATL","Braves",15,7,31,31,0,0,NA,180,733,135,70,65,21,256,58,NA,9,3.23324,1.07194,12.7658,2.88053,4.43174,1.04392,0.348785,0.0787016,0.270083852112293,NA,0.203338,0.293946,0.751463,3.03316,4.95298,4.87995,NA,NA,NA,NA,5.46000003814697,16,"NL","27498",""
"2","Zack Wheeler","10310","PHI","Phillies",13,9,32,32,0,0,NA,196,810,178,85,78,21,197,51,NA,9,3.58303,1.16558,9.02608,2.33858,3.85965,0.966611,0.242729,0.0628888,0.179839938879013,NA,0.236619,0.293772,0.72189,3.5573,4.95077,4.4688,NA,NA,NA,NA,23.5799999237061,26,"NL","10310",""
"3","Aaron Nola","16149","PHI","Phillies",13,10,32,32,0,0,NA,196,806,182,90,84,25,203,42,NA,7,3.82783,1.13927,9.30555,1.92509,4.83382,1.13893,0.251812,0.0520939,0.199718382209539,NA,0.239854,0.296128,0.707297,3.57619,4.80948,3.93898,NA,NA,NA,NA,52.9000015258789,26,"NL","16149",""
"4","Kevin Gausman","14107","TOR","Blue Jays",13,9,32,32,0,0,NA,192,794,173,80,74,24,215,49,NA,4,3.45184,1.15171,10.0471,2.27159,4.42293,1.1377,0.27027,0.0611064,0.209163188934326,NA,0.233232,0.295777,0.756225,3.48948,4.36008,4.20269,NA,NA,NA,NA,36.7400016784668,14,"AL","14107",""
"5","Logan Webb","17995","SFG","Giants",13,10,32,32,0,0,NA,202,838,197,84,77,17,178,44,NA,8,3.41601,1.18988,7.92268,1.96026,4.04166,0.765119,0.212451,0.0525652,0.159885358065367,NA,0.25006,0.303575,0.722367,3.36813,4.18454,4.34625,NA,NA,NA,NA,50.4599990844727,30,"NL","17995",""
"6","Pablo López","17085","MIN","Twins",12,9,32,32,0,0,NA,192,792,169,83,77,22,210,51,NA,9,3.594,1.15013,9.86935,2.41463,4.08732,1.03307,0.265431,0.06494,0.200490683317184,NA,0.231185,0.294675,0.724124,3.50487,4.05822,3.91889,NA,NA,NA,NA,34.4900016784668,8,"AL","17085",""
"7","Luis Castillo","15689","SEA","Mariners",13,10,32,32,0,0,NA,194,801,168,81,75,22,204,58,NA,7,3.46172,1.16446,9.48721,2.69215,3.52403,1.02176,0.255238,0.072428,0.182810440659523,NA,0.228044,0.286191,0.743862,3.62887,3.76265,3.93703,NA,NA,NA,NA,28.7199993133545,11,"AL","15689",""
"8","Corbin Burnes","19361","BAL","Orioles",12,9,32,32,0,0,NA,197,815,170,86,79,21,208,61,NA,9,3.62177,1.17377,9.5374,2.78155,3.42881,0.960423,0.255635,0.074555,0.18108032643795,NA,0.22812,0.288852,0.718836,3.58732,3.75874,3.80116,NA,NA,NA,NA,19.6399993896484,2,"AL","19361",""
"9","Framber Valdez","17295","HOU","Astros",14,8,31,31,0,0,NA,196,818,176,81,73,17,188,65,NA,11,3.36825,1.22633,8.60848,2.97542,2.8932,0.773729,0.229556,0.0793432,0.150212630629539,NA,0.236888,0.295665,0.737528,3.61611,3.71472,4.51816,NA,NA,NA,NA,55.9099998474121,21,"AL","17295",""
"10","George Kirby","25436","SEA","Mariners",13,10,32,32,0,0,NA,191,784,183,81,75,23,177,32,NA,7,3.55602,1.1237,8.35662,1.49359,5.59499,1.10024,0.225825,0.0403621,0.185463286936283,NA,0.245114,0.292481,0.731236,3.60014,3.7028,3.744,NA,NA,NA,NA,33.2700004577637,11,"AL","25436",""
"11","Yoshinobu Yamamoto","33825","LAD","Dodgers",14,8,29,29,0,0,NA,184,738,154,83,77,25,191,44,NA,6,3.77503,1.07781,9.32025,2.16574,4.30349,1.21038,0.258385,0.0600409,0.198344521224499,NA,0.224212,0.274083,0.702227,3.75434,3.69778,3.48762,NA,NA,NA,NA,999,22,"NL","33825",""
"12","Tarik Skubal","22267","DET","Tigers",10,9,29,29,0,0,NA,158,646,138,66,61,17,174,41,NA,5,3.4737,1.13745,9.92447,2.36299,4.19996,0.991242,0.269193,0.0640943,0.205098852515221,NA,0.230213,0.295556,0.732787,3.36946,3.69487,3.59336,NA,NA,NA,NA,45.7700004577637,6,"AL","22267",""
"13","Zach Eflin","13774","TBR","Rays",13,9,31,31,0,0,NA,178,730,168,75,70,21,172,32,NA,6,3.51691,1.12285,8.70595,1.60526,5.42338,1.06232,0.236112,0.043536,0.192576192319393,NA,0.242978,0.294975,0.73153,3.48413,3.64151,3.58264,NA,NA,NA,NA,76.379997253418,12,"AL","13774",""
"14","Max Fried","13743","ATL","Braves",14,7,31,31,0,0,NA,179,744,170,75,68,18,167,47,NA,6,3.43818,1.21323,8.4031,2.35301,3.57121,0.882999,0.224418,0.0628408,0.161576740443707,NA,0.246284,0.301355,0.740102,3.55077,3.60658,4.25913,NA,NA,NA,NA,59.0200004577637,16,"NL","13743",""
"15","Shota Imanaga","sa3023346","CHC","Cubs",10,8,29,29,0,0,NA,169,706,156,75,69,21,175,47,NA,7,3.70356,1.20673,9.34379,2.52055,3.70705,1.11794,0.248226,0.0669605,0.181265376508236,NA,0.239891,0.297155,0.739404,3.75227,3.35745,3.50044,NA,NA,NA,NA,173.399993896484,17,"NL","sa3023346",""
"16","Shane Bieber","19427","CLE","Guardians",11,9,31,31,0,0,NA,191,798,182,86,79,23,187,49,NA,6,3.73279,1.21267,8.82012,2.32,3.80178,1.10458,0.234339,0.0616392,0.172699481248856,NA,0.245213,0.298117,0.732043,3.75419,3.34687,3.40193,NA,NA,NA,NA,143.190002441406,5,"AL","19427",""
"17","Zac Gallen","19291","ARI","Diamondbacks",13,10,32,32,0,0,NA,197,817,180,87,81,24,194,56,NA,8,3.69734,1.20146,8.8714,2.57331,3.44747,1.09792,0.237228,0.0688122,0.168415397405624,NA,0.239074,0.29155,0.734608,3.84631,3.34315,4.24916,NA,NA,NA,NA,40.5999984741211,15,"NL","19291",""
"18","Tyler Glasnow","14374","LAD","Dodgers",11,6,26,26,0,0,NA,146,598,122,62,57,20,182,46,NA,2,3.52576,1.14402,11.1879,2.82342,3.96253,1.22409,0.304463,0.0768356,0.227627828717232,NA,0.221128,0.292242,0.754059,3.52107,3.23729,3.1824,NA,NA,NA,NA,39.060001373291,22,"NL","14374",""
"19","Jesús Luzardo","19959","MIA","Marlins",10,10,31,31,0,0,NA,177,745,157,81,75,23,200,62,NA,7,3.82131,1.23596,10.1798,3.13085,3.25146,1.16193,0.268867,0.0826912,0.186175726354122,NA,0.232557,0.29664,0.737663,3.83544,3.20312,3.48271,NA,NA,NA,NA,78.9300003051758,20,"NL","19959",""
"20","Justin Steele","17312","CHC","Cubs",11,9,31,31,0,0,NA,177,742,168,78,72,20,165,53,NA,8,3.67303,1.25168,8.39719,2.69691,3.11363,0.999045,0.222388,0.071424,0.15096402913332,NA,0.24713,0.299478,0.737338,3.86155,3.16173,3.72218,NA,NA,NA,NA,95.1900024414062,17,"NL","17312",""
"21","Carlos Rodón","16137","NYY","Yankees",12,9,29,29,0,0,NA,159,658,133,72,67,22,186,50,NA,7,3.81268,1.14714,10.5472,2.81323,3.74915,1.23808,0.283065,0.0755012,0.207564078271389,NA,0.220517,0.281604,0.724597,3.76608,3.12653,2.75861,NA,NA,NA,NA,141.190002441406,9,"AL","16137",""
"22","Freddy Peralta","18679","MIL","Brewers",11,9,29,29,0,0,NA,163,673,133,73,68,22,189,58,NA,8,3.77314,1.17803,10.4939,3.22697,3.25194,1.19971,0.281683,0.0866199,0.19506261497736,NA,0.219596,0.282091,0.733139,3.87877,3.0845,3.30052,NA,NA,NA,NA,50.75,23,"NL","18679",""
"23","Logan Gilbert","22250","SEA","Mariners",12,10,32,32,0,0,NA,190,787,176,84,78,25,181,47,NA,6,3.69237,1.17752,8.5951,2.24722,3.82477,1.16896,0.230481,0.06026,0.170220524072647,NA,0.24015,0.28717,0.737882,3.87364,3.02069,3.3502,NA,NA,NA,NA,61.4300003051758,11,"AL","22250",""
"24","Dylan Cease","18525","SDP","Padres",10,9,31,31,0,0,NA,174,747,151,82,76,21,202,74,NA,7,3.90653,1.28638,10.4297,3.80339,2.74221,1.10221,0.270631,0.0986909,0.171940572559834,NA,0.226298,0.292353,0.733248,3.92457,2.97867,2.65011,NA,NA,NA,NA,100.139999389648,29,"NL","18525",""
"25","Mitch Keller","17594","PIT","Pirates",11,11,32,32,0,0,NA,189,811,183,94,87,22,178,64,NA,11,4.14068,1.30821,8.4522,3.04305,2.77754,1.05764,0.218935,0.0788235,0.140111833810806,NA,0.249292,0.30076,0.709373,4.09898,2.90946,3.02468,NA,NA,NA,NA,157.559997558594,27,"NL","17594",""
"26","Blake Snell","13543","SFG","Giants",12,9,29,29,0,0,NA,164,695,131,68,63,18,208,77,NA,4,3.45187,1.26628,11.4031,4.23846,2.6904,0.988916,0.299225,0.11122,0.188005484640598,NA,0.212714,0.290189,0.764031,3.63533,2.88083,3.54014,NA,NA,NA,NA,72.75,30,"NL","13543",""
"27","Sonny Gray","12768","STL","Cardinals",10,8,31,31,0,0,NA,175,734,162,78,72,19,159,57,NA,8,3.7036,1.25018,8.20367,2.92209,2.80747,1.00304,0.217069,0.0773183,0.139750324189663,NA,0.241646,0.290006,0.734206,3.98847,2.86645,3.51482,NA,NA,NA,NA,128.009994506836,28,"NL","12768",""
"28","Chris Bassitt","12304","TOR","Blue Jays",13,11,32,32,0,0,NA,197,831,189,95,88,26,173,56,NA,12,4.00801,1.24022,7.89189,2.56024,3.08248,1.16437,0.208163,0.0675308,0.140631891787052,NA,0.247246,0.28901,0.716702,4.22378,2.85192,2.91422,NA,NA,NA,NA,128.169998168945,14,"AL","12304",""
"29","Yu Darvish","13074","SDP","Padres",11,11,29,29,0,0,NA,174,721,157,84,78,24,172,46,NA,10,4.04251,1.17238,8.91478,2.40032,3.71399,1.26694,0.23871,0.0642732,0.174436792731285,NA,0.236705,0.283836,0.707274,4.07396,2.84115,2.43644,NA,NA,NA,NA,178.470001220703,29,"NL","13074",""
"30","Jordan Montgomery","16511",NA,NA,10,9,29,29,0,0,NA,172,725,168,81,74,22,159,50,NA,5,3.89758,1.26664,8.33833,2.61432,3.18948,1.15967,0.219302,0.0687579,0.150544181466103,NA,0.249996,0.297367,0.73391,4.03706,2.83425,3.04114,NA,NA,NA,NA,167.429992675781,-1,NA,"16511",""
"31","Joe Musgrove","12970","SDP","Padres",11,8,29,29,0,0,NA,172,716,158,74,69,21,165,43,NA,13,3.6177,1.17092,8.65754,2.25581,3.83789,1.10905,0.230584,0.060081,0.170503363013268,NA,0.239282,0.288701,0.73839,3.9105,2.81611,3.39037,NA,NA,NA,NA,92.7799987792969,29,"NL","12970",""
"32","Chris Sale","10603","ATL","Braves",10,7,28,28,0,0,NA,145,606,129,66,61,20,172,43,NA,9,3.80322,1.18891,10.6776,2.6915,3.96717,1.25639,0.283331,0.071419,0.211912415921688,NA,0.232698,0.300334,0.739,3.78681,2.80665,2.88598,NA,NA,NA,NA,108.529998779297,16,"NL","10603",""
"33","Joe Ryan","21390","MIN","Twins",11,11,31,31,0,0,NA,175,725,156,84,78,25,187,47,NA,9,4.02246,1.16045,9.63072,2.40457,4.00517,1.30906,0.258086,0.0644382,0.193647556006908,NA,0.233413,0.28636,0.713743,3.96333,2.77695,2.68024,NA,NA,NA,NA,86,8,"AL","21390",""
"34","Bobby Miller","27483","LAD","Dodgers",11,7,26,26,0,0,NA,144,601,131,67,62,17,139,43,NA,7,3.88498,1.2097,8.67833,2.67874,3.23971,1.06089,0.230667,0.0711998,0.159466758370399,NA,0.237927,0.288666,0.70963,3.89979,2.63839,2.50801,NA,NA,NA,NA,67.25,22,"NL","27483",""
"35","Brayan Bello","23920","BOS","Red Sox",12,12,31,31,0,0,NA,175,760,182,90,83,19,154,61,NA,6,4.28356,1.39607,7.9542,3.16916,2.50988,0.993994,0.203041,0.0808968,0.122144177556038,NA,0.26314,0.313991,0.707858,4.07991,2.62578,2.77636,NA,NA,NA,NA,219.960006713867,3,"AL","23920",""
"36","Grayson Rodriguez","24492","BAL","Orioles",10,8,31,31,0,0,NA,165,693,146,77,71,21,179,54,NA,6,3.8482,1.21318,9.76272,2.96404,3.29372,1.15294,0.25887,0.0785949,0.180274821817875,NA,0.231233,0.289616,0.725737,3.85501,2.61823,2.64642,NA,NA,NA,NA,64.7799987792969,2,"AL","24492",""
"37","Hunter Greene","22182","CIN","Reds",9,9,28,28,0,0,NA,148,621,123,75,70,24,184,56,NA,10,4.27456,1.21341,11.2116,3.40849,3.28932,1.48097,0.296201,0.0900494,0.206152014434338,NA,0.222012,0.285241,0.717421,4.24084,2.55144,2.60719,NA,NA,NA,NA,136.839996337891,18,"NL","22182",""
"38","Eduardo Rodriguez","13164","ARI","Diamondbacks",10,8,26,26,0,0,NA,145,617,141,67,62,17,140,46,NA,4,3.82109,1.29606,8.68219,2.88348,3.01101,1.06146,0.226643,0.0752714,0.151371695101261,NA,0.249567,0.303424,0.738324,3.89966,2.52899,2.81032,NA,NA,NA,NA,207.690002441406,15,"NL","13164",""
"39","Reid Detmers","27468","LAA","Angels",9,9,31,31,0,0,NA,169,723,154,86,80,24,179,63,NA,10,4.26096,1.28567,9.51939,3.3698,2.82491,1.2891,0.247896,0.0877534,0.160142295062542,NA,0.23782,0.291939,0.716757,4.30684,2.50468,2.52735,NA,NA,NA,NA,228.779998779297,1,"AL","27468",""
"40","Cole Ragans","21846","KCR","Royals",10,10,29,29,0,0,NA,165,706,151,79,73,19,170,68,NA,5,3.99675,1.32666,9.27386,3.70326,2.50424,1.06024,0.240778,0.0961482,0.144629865884781,NA,0.238602,0.296713,0.728885,4.05753,2.4803,3.11763,NA,NA,NA,NA,80.9000015258789,7,"AL","21846",""
"41","José Berríos","14168","TOR","Blue Jays",11,10,31,31,0,0,NA,177,750,171,87,81,25,166,48,NA,10,4.10384,1.24081,8.45383,2.46333,3.43188,1.27172,0.221782,0.064624,0.157157562673092,NA,0.247575,0.292248,0.718613,4.20031,2.42946,2.45046,NA,NA,NA,NA,162.330001831055,14,"AL","14168",""
"42","Michael King","19853","SDP","Padres",10,8,24,41,0,1,NA,156,657,132,69,64,21,184,59,NA,8,3.66714,1.22688,10.6377,3.39952,3.12916,1.20883,0.280369,0.0895987,0.190770268440247,NA,0.224217,0.289301,0.755177,3.92278,2.39679,2.62191,NA,NA,NA,NA,133.509994506836,29,"NL","19853",""
"43","Patrick Sandoval","19447","LAA","Angels",10,10,29,29,0,0,NA,162,699,155,80,74,20,155,68,NA,6,4.09278,1.37681,8.63442,3.76865,2.29112,1.09063,0.222096,0.0969378,0.12515801936388,NA,0.247919,0.300619,0.732801,4.27728,2.3882,2.66816,NA,NA,NA,NA,438.670013427734,1,"AL","19447",""
"44","Merrill Kelly","11156","ARI","Diamondbacks",11,11,31,31,0,0,NA,184,778,178,90,83,24,166,61,NA,5,4.07332,1.29969,8.12972,2.97576,2.73198,1.1853,0.213279,0.0780675,0.135211482644081,NA,0.249802,0.294399,0.72553,4.22866,2.36645,3.05196,NA,NA,NA,NA,141.160003662109,15,"NL","11156",""
"45","Ranger Suárez","17277","PHI","Phillies",9,8,28,28,0,0,NA,152,653,150,74,68,17,131,56,NA,5,4.03193,1.35319,7.72229,3.30411,2.33718,1.02546,0.200022,0.0855828,0.114439576864243,NA,0.253463,0.298837,0.725509,4.2181,2.34424,2.61938,NA,NA,NA,NA,337.320007324219,26,"NL","17277",""
"46","Walker Buehler","19374","LAD","Dodgers",9,6,23,23,0,0,NA,135,561,126,64,59,19,129,36,NA,5,3.94398,1.19963,8.59996,2.42628,3.54451,1.237,0.230492,0.0650279,0.165464289486408,NA,0.242113,0.288389,0.722357,4.04373,2.33981,2.22801,NA,NA,NA,NA,183.720001220703,22,"NL","19374",""
"47","Triston McKenzie","18000","CLE","Guardians",9,9,26,26,0,0,NA,155,645,141,73,68,23,155,47,NA,5,3.98461,1.21495,8.9971,2.75227,3.26897,1.33676,0.239752,0.0733416,0.166409894824028,NA,0.237147,0.283234,0.735254,4.19446,2.33742,2.42361,NA,NA,NA,NA,213.199996948242,5,"AL","18000",""
"48","Kodai Senga","31838","NYM","Mets",9,7,23,23,0,0,NA,130,552,109,58,53,15,152,58,NA,4,3.68872,1.2857,10.4959,4.03048,2.60414,1.04349,0.274599,0.105447,0.169151939451694,NA,0.222476,0.290636,0.750072,3.87252,2.32667,2.31102,NA,NA,NA,NA,220.089996337891,25,"NL","31838",""
"49","Alex Cobb","6562","SFG","Giants",8,7,24,24,0,0,NA,131,562,134,60,55,11,116,40,NA,4,3.75568,1.33227,8.01928,2.72708,2.94061,0.784967,0.207064,0.0704156,0.136648930609226,NA,0.259478,0.315232,0.723341,3.61632,2.31248,2.20786,NA,NA,NA,NA,427.540008544922,30,"NL","6562",""
"50","Jon Gray","14916","TEX","Rangers",9,10,29,29,0,0,NA,160,681,152,82,76,22,156,53,NA,8,4.31372,1.28992,8.79737,3.01177,2.921,1.24886,0.229065,0.0784201,0.150644846260548,NA,0.246089,0.29524,0.706151,4.26032,2.29089,2.2064,NA,NA,NA,NA,309.149993896484,13,"AL","14916",""
"51","Nathan Eovaldi","9132","TEX","Rangers",10,9,29,29,0,0,NA,170,721,168,85,79,24,154,49,NA,7,4.17851,1.27472,8.14638,2.60906,3.12234,1.2696,0.213544,0.0683921,0.145151622593403,NA,0.251892,0.29466,0.717359,4.26561,2.27578,2.55598,NA,NA,NA,NA,200.889999389648,13,"AL","9132",""
"52","Brandon Pfaadt","27782","ARI","Diamondbacks",9,9,28,28,0,0,NA,153,643,149,76,71,22,143,39,NA,7,4.18666,1.23309,8.46341,2.32066,3.64698,1.28426,0.223162,0.0611909,0.161971297115088,NA,0.249465,0.294575,0.71109,4.14293,2.22128,2.41771,NA,NA,NA,NA,204.300003051758,15,"NL","27782",""
"53","MacKenzie Gore","22201","WSN","Nationals",9,9,28,28,0,0,NA,145,625,133,73,68,20,156,61,NA,5,4.22726,1.34374,9.7068,3.82175,2.53988,1.25481,0.249727,0.0983223,0.151404768228531,NA,0.237936,0.29479,0.730817,4.27863,2.21947,2.28839,NA,NA,NA,NA,267.429992675781,24,"NL","22201",""
"54","Brady Singer","25377","KCR","Royals",9,11,29,29,0,0,NA,167,726,173,90,83,20,145,51,NA,10,4.43905,1.342,7.80333,2.75786,2.82949,1.0917,0.200079,0.0707119,0.129366770386696,NA,0.261135,0.307078,0.688979,4.2013,2.19441,2.16075,NA,NA,NA,NA,439.529998779297,7,"AL","25377",""
"55","Graham Ashcraft","27552","CIN","Reds",8,10,28,28,0,0,NA,156,681,163,90,83,21,126,54,NA,10,4.79975,1.39701,7.29698,3.14658,2.31902,1.21195,0.185416,0.0799547,0.105461671948433,NA,0.264396,0.302628,0.678332,4.61791,2.18736,1.69851,NA,NA,NA,NA,405.859985351562,18,"NL","27552",""
"56","Nestor Cortes","17874","NYY","Yankees",9,7,24,30,0,1,NA,141,587,128,68,63,22,141,41,NA,4,4.01613,1.19505,8.99538,2.62352,3.42874,1.37012,0.240417,0.0701182,0.170299097895622,NA,0.235431,0.2797,0.727627,4.19343,2.17983,1.92908,NA,NA,NA,NA,228.270004272461,9,"AL","17874",""
"57","Justin Verlander","8700","HOU","Astros",11,8,26,26,0,0,NA,154,644,146,74,69,22,135,44,NA,5,4.0372,1.23784,7.86792,2.58458,3.04418,1.28908,0.209019,0.0686617,0.140356935560703,NA,0.246144,0.28383,0.729039,4.32931,2.17562,2.43172,NA,NA,NA,NA,166.429992675781,21,"AL","8700",""
"58","Edwin Díaz","14710","NYM","Mets",4,2,0,64,35,1,NA,64,259,43,21,19,5,98,22,NA,5,2.6993,1.01428,13.8301,3.09667,4.46611,0.758773,0.379592,0.0849939,0.294598013162613,NA,0.184458,0.291145,0.771702,2.52229,2.17508,1.95057,NA,NA,NA,NA,43.5800018310547,25,"NL","14710",""
"59","Sean Manaea","15873","NYM","Mets",9,10,26,26,0,0,NA,158,675,152,82,76,24,160,51,NA,7,4.3197,1.27907,9.10813,2.87335,3.16986,1.33883,0.237232,0.0748399,0.162392303347588,NA,0.24592,0.295771,0.709251,4.25386,2.14909,1.58082,NA,NA,NA,NA,322.440002441406,25,"NL","15873",""
"60","Nick Lodolo","26378","CIN","Reds",7,7,23,36,0,1,NA,129,552,115,64,60,18,152,45,NA,15,4.17233,1.24086,10.6433,3.12106,3.41016,1.2921,0.275617,0.0808223,0.194794714450836,NA,0.233386,0.299638,0.714224,4.13574,2.10964,2.13259,NA,NA,NA,NA,261.369995117188,18,"NL","26378",""
"61","Bailey Ober","21224","MIN","Twins",9,8,28,28,0,0,NA,149,622,144,73,68,23,145,36,NA,5,4.11605,1.20859,8.7469,2.18871,3.99637,1.40417,0.232575,0.0581966,0.17437855899334,NA,0.247455,0.291835,0.725743,4.17193,2.09848,2.12933,NA,NA,NA,NA,124.360000610352,8,"AL","21224",""
"62","Griffin Canning","19867","LAA","Angels",9,9,26,26,0,0,NA,144,614,137,74,69,22,151,49,NA,6,4.29073,1.28562,9.38151,3.04948,3.07643,1.39799,0.245194,0.0797007,0.165493287146091,NA,0.244396,0.29573,0.723975,4.32142,2.08437,2.07577,NA,NA,NA,NA,268.649993896484,1,"AL","19867",""
"63","Lance Lynn","2520","STL","Cardinals",10,11,29,29,0,0,NA,166,713,164,87,81,25,153,54,NA,8,4.39884,1.31568,8.30038,2.94417,2.81925,1.34735,0.2145,0.076084,0.138416089117527,NA,0.251919,0.294114,0.712839,4.48324,2.07586,1.97217,NA,NA,NA,NA,310.220001220703,28,"NL","2520",""
"64","Frankie Montas","14309","CIN","Reds",8,10,26,26,0,0,NA,147,632,146,80,74,24,147,48,NA,6,4.53485,1.31997,9.00472,2.95713,3.04509,1.47908,0.233336,0.076627,0.156709186732769,NA,0.252922,0.300212,0.714508,4.49478,2.06071,2.04809,NA,NA,NA,NA,329.700012207031,18,"NL","14309",""
"65","Chris Paddack","20099","MIN","Twins",8,8,23,31,0,1,NA,126,530,126,65,60,18,117,30,NA,3,4.28566,1.24437,8.38844,2.18304,3.84255,1.26567,0.220862,0.057478,0.163384173065424,NA,0.253529,0.299148,0.696193,4.02494,2.05729,1.35969,NA,NA,NA,NA,307.649993896484,8,"AL","20099",""
"66","Tanner Bibee","30134","CLE","Guardians",9,9,28,28,0,0,NA,158,663,147,76,70,22,151,50,NA,6,4.02438,1.24987,8.61944,2.85952,3.0143,1.23915,0.227535,0.0754851,0.152049459517002,NA,0.241818,0.287918,0.727644,4.19258,2.05711,2.29001,NA,NA,NA,NA,103.639999389648,5,"AL","30134",""
"67","Eury Pérez","27768","MIA","Marlins",7,7,23,23,0,0,NA,113,474,99,53,49,15,126,38,NA,4,3.88291,1.21475,9.96484,3.05387,3.26302,1.2068,0.264912,0.0811863,0.183725893497467,NA,0.230221,0.289443,0.732067,3.91463,2.0498,2.08725,NA,NA,NA,NA,110.949996948242,20,"NL","27768",""
"68","Marcus Stroman","13431","NYY","Yankees",11,9,29,29,0,0,NA,165,702,163,80,74,20,136,53,NA,5,4.02898,1.30522,7.40348,2.86677,2.58252,1.08875,0.193228,0.0748214,0.118406422436237,NA,0.25264,0.292281,0.720502,4.23752,2.02423,2.30348,NA,NA,NA,NA,260.109985351562,9,"AL","13431",""
"69","Nick Pivetta","15454","BOS","Red Sox",11,11,29,35,0,1,NA,178,757,166,95,89,27,189,67,NA,7,4.5074,1.31177,9.56034,3.41138,2.80248,1.39193,0.249291,0.0889537,0.160337522625923,NA,0.242665,0.296208,0.708239,4.39341,2.00982,2.39699,NA,NA,NA,NA,162.860000610352,3,"AL","15454",""
"70","Hunter Brown","25880","HOU","Astros",10,8,23,31,0,1,NA,135,574,122,64,59,15,141,52,NA,5,3.91003,1.28819,9.38301,3.43975,2.72781,1.01919,0.244848,0.0897599,0.155088447034359,NA,0.236153,0.295728,0.722232,3.90659,2.00971,2.1179,NA,NA,NA,NA,163.320007324219,21,"AL","25880",""
"71","Steven Matz","13361","STL","Cardinals",8,8,23,35,0,1,NA,132,562,129,63,58,17,126,40,NA,5,3.95816,1.27895,8.5963,2.72279,3.15716,1.15016,0.224258,0.0710315,0.15322656929493,NA,0.249216,0.299336,0.728846,4.02962,2.00261,2.04911,NA,NA,NA,NA,386.010009765625,28,"NL","13361",""
"72","Braxton Garrett","21844","MIA","Marlins",7,7,24,24,0,0,NA,132,563,132,64,59,16,121,37,NA,8,3.999,1.28367,8.26834,2.54145,3.2534,1.09211,0.21522,0.0661525,0.149067610502243,NA,0.25506,0.304938,0.719952,4.0241,1.98248,2.22527,NA,NA,NA,NA,240.089996337891,20,"NL","21844",""
"73","Charlie Morton","4676","ATL","Braves",11,8,28,28,0,0,NA,154,668,141,77,71,20,169,65,NA,12,4.14146,1.33116,9.82195,3.77065,2.60484,1.14619,0.252302,0.0968589,0.155443027615547,NA,0.23824,0.30068,0.722449,4.2177,1.97765,2.36299,NA,NA,NA,NA,225.960006713867,16,"NL","4676",""
"74","Aaron Civale","19479","TBR","Rays",8,8,26,26,0,0,NA,141,591,133,68,63,19,133,39,NA,7,4.06039,1.21853,8.50427,2.46787,3.44599,1.21692,0.225203,0.0653521,0.159850753843784,NA,0.243837,0.289731,0.712125,4.09228,1.96096,1.89982,NA,NA,NA,NA,194.639999389648,12,"AL","19479",""
"75","Max Scherzer","3137","TEX","Rangers",7,6,19,19,0,0,NA,111,461,100,53,49,18,123,30,NA,5,3.96272,1.16575,9.94397,2.38876,4.16281,1.47271,0.266426,0.0640014,0.202424228191376,NA,0.234872,0.287237,0.739537,4.11387,1.95956,1.9254,NA,NA,NA,NA,305.369995117188,13,"AL","3137",""
"76","Kyle Gibson","10123","STL","Cardinals",10,11,31,31,0,0,NA,175,761,182,93,86,22,138,61,NA,8,4.41154,1.39286,7.11478,3.1653,2.24775,1.13114,0.181244,0.0806336,0.100610226392746,NA,0.262621,0.300326,0.708463,4.49949,1.95286,1.95335,NA,NA,NA,NA,449.119995117188,28,"NL","10123",""
"77","Miles Mikolas","9803","STL","Cardinals",10,11,31,31,0,0,NA,182,775,196,97,90,28,128,41,NA,7,4.44959,1.29649,6.3349,2.01424,3.14506,1.37941,0.165766,0.0527068,0.113059114664793,NA,0.269239,0.294027,0.707317,4.62606,1.91935,2.00233,NA,NA,NA,NA,411.640014648438,28,"NL","9803",""
"78","Kutter Crawford","20531","BOS","Red Sox",9,9,26,37,0,1,NA,149,635,147,81,76,23,142,47,NA,6,4.59192,1.30462,8.60458,2.83361,3.03662,1.38076,0.224202,0.0738329,0.150369562208652,NA,0.253105,0.298588,0.697046,4.39869,1.91829,1.80545,NA,NA,NA,NA,236.110000610352,3,"AL","20531",""
"79","Yusei Kikuchi","20633","TOR","Blue Jays",9,9,29,29,0,0,NA,153,657,145,77,71,23,157,58,NA,6,4.17469,1.32412,9.20866,3.38621,2.71946,1.3581,0.238843,0.0878274,0.151015929877758,NA,0.244986,0.295722,0.740786,4.41478,1.89155,1.93453,NA,NA,NA,NA,228.089996337891,14,"AL","20633",""
"80","Nick Martinez","12730","CIN","Reds",7,7,19,46,0,1,NA,138,600,138,72,67,19,135,52,NA,5,4.35965,1.37547,8.77577,3.39672,2.5836,1.26472,0.224166,0.086765,0.137400768697262,NA,0.253503,0.303933,0.722027,4.37,1.83012,1.82149,NA,NA,NA,NA,432.850006103516,18,"NL","12730",""
