"","player_name","fangraphs_id","Team","ShortName","G","AB","PA","H","1B","2B","3B","HR","R","RBI","BB","IBB","SO","HBP","SF","SH","GDP","SB","CS","AVG","OBP","SLG","OPS","wOBA","BB%","K%","BB/K","ISO","Spd","BABIP","UBR","GDPRuns","wRC","wRAA","UZR","wBsR","BaseRunning","WAR","Off","Def","wRC+","InterSD","InterSK","IntraSD","ADP","Pos","minpos","teamid","League","playerids","."
"389","Riley Adams","19864","WSN","Nationals",48,157,177,34,21,7,0,5,18,19,14,0,56,4,1,0,3,0,0,0.215619,0.295585,0.365144,0.660729,0.290829,0.0817934,0.313685,0.26075,0.149524,2.37866,0.295163,NA,NA,17.5129,-4.04816,-2.03,-0.297201,-0.297201,0.242323,-4.74418196082115,1.1473548412323,79.7147,NA,NA,NA,725.630004882812,0.02439024,"C",24,"NL","19864",""
"390","Nick Maton","21635","BAL","Orioles",25,77,88,17,11,4,0,2,10,9,9,0,22,1,1,0,1,1,0,0.223882,0.305726,0.37411,0.679836,0.298348,0.097513,0.252845,0.385662,0.150228,3.82153,0.278166,NA,NA,9.21085,-1.45612,-0.06,-0.0990815,-0.0990815,0.241262,-1.1336033642292,0.578605953603983,90.1379,NA,NA,NA,999,0.13,"2B/3B",2,"AL","21635",""
"391","Colton Cowser","29591","BAL","Orioles",69,230,261,53,36,11,1,5,29,24,25,1,80,4,1,0,5,3,1,0.230812,0.315998,0.351283,0.667281,0.296549,0.0969221,0.304923,0.317858,0.12047,4.29256,0.326855,NA,NA,27.0417,-4.72601,0.3,-0.211638,-0.211638,0.240488,-3.68207898736,-2.7645463347435,88.8911,NA,NA,NA,488.769989013672,0,"OF",2,"AL","29591",""
"392","Avisaíl García","5760","MIA","Marlins",80,283,310,71,46,13,1,11,37,38,21,1,84,5,2,0,7,5,1,0.251922,0.311911,0.420956,0.732867,0.316031,0.0660504,0.269889,0.244731,0.169034,4.47874,0.317244,NA,NA,37.2193,-0.604266,-0.31,-0.16523,-0.16523,0.239972,-1.49376870691776,-6.67247539758682,96.5454,NA,NA,NA,687.099975585938,0.05555556,"OF",20,"NL","5760",""
"393","Brooks Lee","sa3019973","MIN","Twins",31,114,124,28,19,6,0,2,13,12,8,0,25,1,1,0,3,1,0,0.244793,0.299493,0.364795,0.664288,0.290027,0.0680642,0.197658,0.344354,0.120002,3.91373,0.291868,NA,NA,12.1847,-2.91816,0,-0.117424,-0.117424,0.238856,-2.58819264918566,0.772146463394165,83.3641,NA,NA,NA,999,0,"SS",8,"AL","sa3019973",""
"394","Trevor Larnach","21501","MIN","Twins",50,169,192,39,23,8,0,7,22,23,19,1,61,2,1,0,3,1,0,0.229507,0.314283,0.405169,0.719453,0.31268,0.101236,0.318081,0.31827,0.175662,3.23429,0.312083,NA,NA,22.4861,-0.908072,-0.36,-0.282803,-0.282803,0.238122,-0.497861504554749,-3.63756859302521,99.0652,NA,NA,NA,741.549987792969,0.04477612,"OF",8,"AL","21501",""
"395","Manny Piña","2829",NA,NA,7,22,25,5,3,1,0,1,3,3,2,0,5,0,0,0,0,0,0,0.234886,0.301,0.406841,0.707841,0.306946,0.0708686,0.221615,0.319782,0.171956,2.32338,0.268242,NA,NA,2.76163,-0.233298,1.24,-0.0446503,-0.0446503,0.233232,-0.272634673863649,1.77541667222977,92.3882,NA,NA,NA,999,0.5,"C",-1,NA,"2829",""
"396","Austin Meadows","15672",NA,NA,24,83,95,21,12,5,0,3,12,12,9,1,16,1,1,0,1,1,0,0.249613,0.328876,0.437237,0.766113,0.329254,0.0975855,0.174206,0.560172,0.187624,4.29819,0.270681,NA,NA,12.3746,0.854258,-0.18,-0.0934271,-0.0934271,0.232548,0.781270749866962,-1.66554290056229,107.592,NA,NA,NA,999,0,"DH/OF",-1,NA,"15672",""
"397","Alex Call","19296","WSN","Nationals",42,137,156,32,20,6,1,4,18,15,15,0,30,2,1,1,2,4,1,0.231213,0.314175,0.382692,0.696867,0.306209,0.0966511,0.195046,0.495529,0.151479,5.20021,0.264797,NA,NA,17.4665,-1.57929,-0.03,0.0328219,0.0328219,0.229634,-1.89876737073064,-1.12223246507347,90.0253,NA,NA,NA,749.47998046875,0,"OF",24,"NL","19296",""
"398","Jorge Alfaro","12180","CHC","Cubs",20,64,69,16,11,3,0,2,7,8,3,0,21,1,0,0,1,1,0,0.244738,0.289922,0.380477,0.670399,0.291411,0.0448871,0.301023,0.149115,0.135739,4.52584,0.331501,NA,NA,6.88469,-1.55022,0.05,-0.0568485,-0.0568485,0.229343,-1.64729757606983,1.58942906931043,81.455,NA,NA,NA,999,0.46666667,"C",17,"NL","12180",""
