"","player_name","fangraphs_id","Team","ShortName","G","AB","PA","H","1B","2B","3B","HR","R","RBI","BB","IBB","SO","HBP","SF","SH","GDP","SB","CS","AVG","OBP","SLG","OPS","wOBA","BB%","K%","BB/K","ISO","Spd","BABIP","UBR","GDPRuns","wRC","wRAA","UZR","wBsR","BaseRunning","WAR","Off","Def","wRC+","InterSD","InterSK","IntraSD","ADP","Pos","minpos","teamid","League","playerids","."
"1","Ronald Acuña Jr.","18401","ATL","Braves",152,585,688,178,99,34,2,43,140,116,88,4,114,11,4,0,9,51,10,0.304274,0.402616,0.589744,0.99236,0.417273,0.127907,0.165698,0.77193,0.28547,6.82681,0.3125,NA,NA,140.338,56.5093,1.8,4.48443,4.48443,7.60856,58.5686197280884,-5.70000004768372,163.455,NA,NA,NA,1.01999998092651,0.01265823,"OF",16,"NL","18401",""
"2","Juan Soto","20123","NYY","Yankees",152,523,660,144,85,25,1,33,101,103,131,13,108,3,3,0,16,11,4,0.275335,0.421212,0.516252,0.937465,0.398931,0.198485,0.163636,1.21296,0.240918,3.72213,0.288312,NA,NA,124.573,44.1555,-2.6,-1.07557,-1.07557,5.84536,46.0702530145645,-9.87513208389282,159.617,NA,NA,NA,10.7299995422363,0.0375,"OF",9,"AL","20123",""
"3","Aaron Judge","15640","NYY","Yankees",128,461,552,125,65,20,0,40,89,101,84,9,149,3,4,0,11,5,1,0.27115,0.384058,0.574837,0.958895,0.399217,0.152174,0.269928,0.563758,0.303688,3.02278,0.307971,NA,NA,104.319,37.0611,6.4,-0.523911,-0.523911,5.79441,39.0382116436958,0.315343856811523,159.815,NA,NA,NA,11.3699998855591,0.34545455,"OF",9,"AL","15640",""
"4","Mookie Betts","13611","LAD","Dodgers",143,550,649,153,87,33,2,31,112,100,86,3,101,8,5,0,5,12,3,0.278182,0.380586,0.514545,0.895131,0.381823,0.132512,0.155624,0.851485,0.236364,4.98755,0.288416,NA,NA,113.275,34.1984,-3.1,-0.237746,-0.237746,5.5951,34.7206279188395,-0.715373277664185,143.48,NA,NA,NA,5.09999990463257,0,"OF",22,"NL","13611",""
"5","Fernando Tatis Jr.","19709","SDP","Padres",142,555,624,149,79,32,2,36,102,101,60,2,141,4,4,1,12,26,4,0.268468,0.341894,0.527928,0.869822,0.367266,0.0961538,0.225962,0.425532,0.259459,6.07416,0.295812,NA,NA,101.368,25.3373,9.2,2.42527,2.42527,5.41095,30.6883194446564,2.321692943573,136.561,NA,NA,NA,8.02999973297119,0.02054795,"SS/OF",29,"NL","19709",""
"6","Julio Rodríguez","23697","SEA","Mariners",152,613,673,168,103,31,2,32,100,104,48,5,157,10,2,0,11,34,9,0.274062,0.33581,0.487765,0.823575,0.350165,0.0713224,0.233284,0.305732,0.213703,6.01455,0.319249,NA,NA,99.77,17.7688,4.5,1.7993,1.7993,5.40927,24.4073439836502,6.97281002998352,128.036,NA,NA,NA,3.10999989509583,0.01935484,"OF",11,"AL","23697",""
"7","Adley Rutschman","26288","BAL","Orioles",135,497,578,132,79,34,1,18,77,69,72,3,88,5,4,0,8,2,1,0.265594,0.361592,0.44668,0.808272,0.350084,0.124567,0.152249,0.818182,0.181087,2.87034,0.288608,NA,NA,85.6473,15.2214,5,-1.20096,-1.20096,5.19136,16.803915143013,15.6187534332275,125.997,NA,NA,NA,52.8899993896484,0.29487179,"C/DH",2,"AL","26288",""
"8","José Ramírez","13510","CLE","Guardians",150,571,649,158,90,38,4,26,90,95,68,16,76,4,6,0,8,22,5,0.276708,0.354391,0.49387,0.848262,0.35413,0.104777,0.117103,0.894737,0.217163,5.75248,0.277895,NA,NA,98.3488,19.2719,4.1,1.16466,1.16466,5.18008,23.4126113653183,6.48462653160095,128.61,NA,NA,NA,15.9799995422363,0.19871795,"3B",5,"AL","13510",""
"9","Trea Turner","16252","PHI","Phillies",148,601,655,174,112,34,4,24,98,85,45,1,128,5,4,0,12,27,2,0.289517,0.341985,0.479201,0.821186,0.351308,0.0687023,0.19542,0.351562,0.189684,6.66296,0.331126,NA,NA,97.7231,17.9151,1.5,3.31532,3.31532,5.05247,19.6392822265625,8.7200174331665,120.117,NA,NA,NA,11.9700002670288,0.01290323,"SS",26,"NL","16252",""
"10","Francisco Lindor","12916","NYM","Mets",150,569,646,144,89,27,3,25,92,89,61,2,121,9,6,1,10,20,4,0.253076,0.331783,0.442882,0.774665,0.333637,0.0944272,0.187307,0.504132,0.189807,5.81297,0.277389,NA,NA,86.8997,8.18835,8.3,1.10198,1.10198,4.90746,11.7907375097275,15.4208116531372,113.356,NA,NA,NA,22.7900009155273,0.00628931,"SS",25,"NL","12916",""
"11","Yordan Alvarez","19556","HOU","Astros",134,483,567,144,76,30,2,36,92,109,70,7,112,9,5,0,12,1,1,0.298137,0.393298,0.592133,0.985431,0.410798,0.123457,0.197531,0.625,0.293996,2.98507,0.317647,NA,NA,112.607,43.5217,0,-1.36244,-1.36244,4.84508,43.9071025848389,-14.5833330154419,166.633,NA,NA,NA,16.4699993133545,0.6460177,"DH/OF",21,"AL","19556",""
"12","Corey Seager","13624","TEX","Rangers",126,492,556,145,87,31,1,26,81,84,54,7,88,5,5,0,11,2,1,0.294715,0.366906,0.520325,0.887232,0.374044,0.0971223,0.158273,0.613636,0.22561,2.90227,0.310705,NA,NA,93.4512,25.7059,-0.6,-1.09309,-1.09309,4.84302,24.1480540037155,5.52874791622162,137.888,NA,NA,NA,32.2099990844727,0.05882353,"SS",13,"AL","13624",""
"13","Gunnar Henderson","26289","BAL","Orioles",152,561,640,146,86,27,7,26,103,93,68,1,158,6,5,0,7,12,4,0.26025,0.34375,0.472371,0.816121,0.349843,0.10625,0.246875,0.43038,0.212121,6.32465,0.314136,NA,NA,94.7065,16.7262,4.8,-0.513427,-0.513427,4.80548,19.2948484420776,7.15155816078186,125.831,NA,NA,NA,33,0.06179775,"3B/SS",2,"AL","26289",""
"14","Alex Bregman","17678","HOU","Astros",148,552,650,147,91,32,2,22,91,88,85,2,81,8,5,0,17,2,1,0.266304,0.369231,0.451087,0.820318,0.356338,0.130769,0.124615,1.04938,0.184783,3.12517,0.27533,NA,NA,99.6924,20.4937,1.3,-1.42441,-1.42441,4.67132,21.072972536087,3.6883008480072,128.886,NA,NA,NA,97.2600021362305,0.00621118,"3B",21,"AL","17678",""
"15","Andrés Giménez","19950","CLE","Guardians",152,523,585,142,96,27,4,15,71,71,33,3,109,22,3,4,9,25,5,0.271511,0.339071,0.424474,0.763545,0.3313,0.0564103,0.186325,0.302752,0.152964,6.32638,0.31592,NA,NA,77.5583,6.27951,14.1,1.74925,1.74925,4.67043,10.7113087177277,16.2494711875916,112.786,NA,NA,NA,100.480003356934,0,"2B",5,"AL","19950",""
"16","Austin Riley","18360","ATL","Braves",152,582,655,164,96,32,2,34,96,103,55,3,156,11,7,0,14,2,1,0.281787,0.351145,0.5189,0.870045,0.368058,0.0839695,0.238168,0.352564,0.237113,3.20146,0.325815,NA,NA,106.835,27.0268,-1.5,-1.24719,-1.24719,4.65542,23.4708572626114,0.906672477722168,130.462,NA,NA,NA,18.9699993133545,0,"3B",16,"NL","18360",""
"17","Marcus Semien","12533","TEX","Rangers",152,626,698,166,101,36,3,26,106,93,66,1,110,3,3,0,7,11,2,0.265176,0.336676,0.456869,0.793545,0.341659,0.0945559,0.157593,0.6,0.191693,5.22525,0.283976,NA,NA,98.545,13.4978,7.4,0.0536781,0.0536781,4.64516,12.9680762477219,9.90000009536743,115.441,NA,NA,NA,30.8099994659424,0,"2B/SS",13,"AL","12533",""
"18","Will Smith","19197","LAD","Dodgers",134,471,555,122,75,24,2,21,74,78,61,3,94,14,9,0,10,2,1,0.259023,0.354955,0.452229,0.807184,0.347447,0.10991,0.169369,0.648936,0.193206,3.21998,0.276712,NA,NA,81.0238,13.4003,4.5,-1.15473,-1.15473,4.6363,12.8954750299454,14.6962080001831,120.435,NA,NA,NA,84.5999984741211,0.112,"C",22,"NL","19197",""
"19","Corbin Carroll","25878","ARI","Diamondbacks",148,556,636,151,95,27,9,20,98,87,60,2,137,13,3,4,5,39,5,0.271583,0.35443,0.460432,0.814862,0.351468,0.0943396,0.215409,0.437956,0.188849,8.43171,0.325871,NA,NA,94.9727,17.4798,9.9,4.41056,4.41056,4.5006,20.5826325416565,2.88941764831543,120.525,NA,NA,NA,6.05999994277954,0.01621622,"OF",15,"NL","25878",""
"20","Freddie Freeman","5361","LAD","Dodgers",149,578,664,173,107,39,2,25,109,94,73,11,107,9,4,0,11,14,1,0.299308,0.384036,0.50346,0.887496,0.376506,0.10994,0.161145,0.682243,0.204152,5.3387,0.328889,NA,NA,112.961,32.0567,-0.3,1.00641,1.00641,4.38329,33.8406804800034,-12.498706638813,139.915,NA,NA,NA,8.78999996185303,0,"1B",22,"NL","5361",""
"21","Sean Murphy","19352","ATL","Braves",126,418,484,106,58,25,1,22,64,72,49,1,111,14,3,0,13,0,1,0.253589,0.349174,0.476077,0.82525,0.355088,0.10124,0.229339,0.441441,0.222488,2.19395,0.291667,NA,NA,73.7301,14.7575,6.6,-1.34669,-1.34669,4.35577,11.7047692537308,15.4918284416199,121.767,NA,NA,NA,141.660003662109,0.04672897,"C",16,"NL","19352",""
"22","Bobby Witt Jr.","25764","KCR","Royals",152,615,670,169,101,35,7,26,97,97,41,1,127,6,7,1,9,35,10,0.274797,0.32287,0.481301,0.804171,0.34124,0.061194,0.189552,0.322835,0.206504,7.17767,0.304904,NA,NA,94.3589,12.7233,0.6,1.64657,1.64657,4.30196,12.392239689827,7.98536169528961,113.385,NA,NA,NA,2.39000010490417,0.06289308,"SS",7,"AL","25764",""
"23","Bo Bichette","19612","TOR","Blue Jays",150,614,657,179,119,34,2,24,90,93,37,0,127,3,3,0,14,11,4,0.291531,0.333333,0.470684,0.804017,0.344707,0.0563166,0.193303,0.291339,0.179153,4.53223,0.332618,NA,NA,94.4194,14.3678,-2.7,-0.713427,-0.713427,4.28497,16.1068418622017,4.54206347465515,121.367,NA,NA,NA,37.0200004577637,0.03703704,"SS",14,"AL","19612",""
"24","Kyle Tucker","18345","HOU","Astros",152,550,626,151,84,35,4,28,87,102,68,6,95,2,6,0,10,23,4,0.274545,0.353035,0.505455,0.85849,0.362343,0.108626,0.151757,0.715789,0.230909,5.86952,0.284065,NA,NA,99.1336,22.8591,1.6,1.77133,1.77133,4.24086,26.560195684433,-5.30035293102264,133.048,NA,NA,NA,6.55999994277954,0.02547771,"OF",21,"AL","18345",""
"25","Dansby Swanson","18314","CHC","Cubs",149,566,633,144,92,28,2,22,85,77,58,1,153,5,4,0,8,9,3,0.254417,0.327014,0.427562,0.754576,0.326809,0.0916272,0.241706,0.379085,0.173145,4.46039,0.308861,NA,NA,81.5611,4.43377,10.5,-0.652823,-0.652823,4.23299,3.41307479143143,17.4775133132935,105.185,NA,NA,NA,119.949996948242,0,"SS",17,"NL","18314",""
"26","Willy Adames","15986","MIL","Brewers",149,553,622,138,76,33,1,28,82,89,63,2,161,3,3,0,11,5,3,0.249548,0.327974,0.464738,0.792712,0.339401,0.101286,0.258842,0.391304,0.21519,3.34052,0.299728,NA,NA,86.6487,10.8616,5.1,-1.34495,-1.34495,4.1261,8.23701882362366,11.9562611579895,112.435,NA,NA,NA,182.660003662109,0.01342282,"SS",23,"NL","15986",""
"27","Manny Machado","11493","SDP","Padres",141,540,603,145,90,28,1,26,80,92,55,5,110,2,6,0,15,6,2,0.268519,0.334992,0.468519,0.80351,0.341432,0.0912106,0.182421,0.5,0.2,3.65155,0.290244,NA,NA,85.0188,11.5468,4.6,-0.738284,-0.738284,4.08731,13.6357893943787,6.81560826301575,119.242,NA,NA,NA,64.2300033569336,0.23913043,"3B",29,"NL","11493",""
"28","Xander Bogaerts","12161","SDP","Padres",147,556,625,153,105,30,1,17,80,69,57,1,113,6,6,0,15,12,1,0.27518,0.3456,0.42446,0.77006,0.334847,0.0912,0.1808,0.504425,0.149281,4.65377,0.314815,NA,NA,84.7026,8.54999,-0.3,0.691166,0.691166,3.99346,12.1715855002403,6.58932989835739,114.827,NA,NA,NA,105.610000610352,0.05806452,"SS",29,"NL","12161",""
"29","Carlos Correa","14162","MIN","Twins",138,522,588,137,86,29,1,21,71,73,58,2,123,4,4,0,20,0,1,0.262452,0.338435,0.442529,0.780964,0.337025,0.0986395,0.209184,0.471545,0.180077,1.9686,0.303665,NA,NA,80.752,9.10767,3.7,-1.54703,-1.54703,3.97297,9.68298590183258,10.1814815998077,115.939,NA,NA,NA,243.419998168945,0,"SS",8,"AL","14162",""
"30","Nico Hoerner","21479","CHC","Cubs",148,551,607,152,113,25,3,11,77,66,40,2,73,11,4,1,12,29,5,0.275862,0.334983,0.392015,0.726998,0.317885,0.0658979,0.120264,0.547945,0.116152,6.23653,0.299363,NA,NA,73.7127,-0.246747,14.9,2.44138,2.44138,3.95339,1.84186887741089,17.1303052902222,99.2028,NA,NA,NA,64.8199996948242,0.00641026,"2B/SS",17,"NL","21479",""
"31","Brandon Nimmo","12927","NYM","Mets",140,531,615,141,93,26,5,17,81,65,69,0,122,11,2,2,6,3,3,0.265537,0.360522,0.429379,0.789901,0.34638,0.112195,0.198374,0.565574,0.163842,3.94036,0.314721,NA,NA,89.2382,14.3041,1.6,-1.99922,-1.99922,3.93796,14.68525826931,3.8597000837326,121.899,NA,NA,NA,198.259994506836,0.03311258,"OF",25,"NL","12927",""
"32","Rafael Devers","17350","BOS","Red Sox",152,586,655,164,92,38,1,33,95,107,58,9,126,8,3,0,14,4,2,0.279863,0.351145,0.517065,0.86821,0.36543,0.0885496,0.192366,0.460317,0.237201,3.30601,0.304651,NA,NA,105.405,25.597,-6.3,-1.19222,-1.19222,3.91506,20.9006283283234,-3.8933277130127,128.15,NA,NA,NA,24.0300006866455,0.01298701,"3B",3,"AL","17350",""
"33","Luis Robert Jr.","20043","CHW","White Sox",131,502,543,134,76,29,1,28,77,89,30,3,136,9,2,0,9,17,4,0.266932,0.3186,0.496016,0.814616,0.34472,0.0552486,0.25046,0.220588,0.229084,5.32266,0.311765,NA,NA,78.0422,11.8808,5.6,0.848714,0.848714,3.91303,13.197130382061,7.59514987468719,118.979,NA,NA,NA,34,0,"OF",4,"AL","20043",""
"34","Wander Franco","23667","TBR","Rays",114,446,493,122,76,25,6,15,67,64,41,2,61,2,4,0,11,21,7,0.273543,0.334686,0.457399,0.792085,0.338561,0.0831643,0.123732,0.672131,0.183857,6.79421,0.286096,NA,NA,68.3344,8.26525,4.6,0.343954,0.343954,3.90023,12.3284055888653,10.034303188324,120.288,NA,NA,NA,744.609985351562,0.00892857,"SS",12,"AL","23667",""
"35","Cal Raleigh","21534","SEA","Mariners",133,458,508,106,53,27,1,25,62,76,43,1,135,3,4,0,7,1,1,0.231441,0.299213,0.458515,0.757728,0.322353,0.0846457,0.265748,0.318519,0.227074,2.48838,0.268212,NA,NA,63.5755,1.67863,6.4,-0.97718,-0.97718,3.72412,4.35423594713211,15.7327456474304,108.759,NA,NA,NA,137.759994506836,0.09859155,"C",11,"AL","21534",""
"36","Michael Harris II","25931","ATL","Braves",145,538,578,150,94,33,3,20,81,79,30,1,119,6,3,1,9,21,4,0.27881,0.322357,0.462825,0.785182,0.335639,0.0519031,0.205882,0.252101,0.184015,6.12443,0.323383,NA,NA,78.7136,8.28761,7.6,1.51773,1.51773,3.70727,7.76798868179321,9.72375059127808,108.729,NA,NA,NA,29.0200004577637,0,"OF",16,"NL","25931",""
"37","Matt Chapman","16505","SFG","Giants",141,502,579,121,69,27,3,22,73,65,65,1,160,7,5,0,6,3,2,0.241036,0.333333,0.438247,0.77158,0.333725,0.112263,0.276339,0.40625,0.197211,3.76592,0.304615,NA,NA,77.9292,7.38144,7.5,-1.32287,-1.32287,3.69636,7.72084212303162,9.62742495536804,112.608,NA,NA,NA,271.269989013672,0.01438849,"3B",30,"NL","16505",""
"38","Bryce Harper","11579","PHI","Phillies",126,452,539,127,69,31,1,26,83,79,78,10,115,4,5,0,12,11,3,0.280973,0.387755,0.526549,0.914304,0.384409,0.144712,0.213358,0.678261,0.245575,4.34248,0.31962,NA,NA,95.2338,29.5598,0.4,-0.152657,-0.152657,3.68488,28.0977459251881,-9.50226363539696,142.308,NA,NA,NA,17.7399997711182,0.712,"OF",26,"NL","11579",""
"39","Matt Olson","14344","ATL","Braves",152,565,661,147,78,31,1,37,95,116,86,7,146,5,5,0,13,1,1,0.260177,0.360061,0.515044,0.875105,0.369604,0.130106,0.220877,0.589041,0.254867,2.33529,0.284238,NA,NA,108.662,28.1232,2,-1.47031,-1.47031,3.65887,24.3229944705963,-10.1435918807983,131.498,NA,NA,NA,17.3400001525879,0,"1B",16,"NL","14344",""
"40","Gleyber Torres","16997","NYY","Yankees",152,560,629,152,99,28,1,24,79,79,60,1,108,3,5,1,15,11,5,0.271429,0.342357,0.453571,0.795928,0.343062,0.0953895,0.171701,0.555556,0.182143,3.86681,0.295612,NA,NA,89.5363,12.8964,-1.8,-1.15092,-1.15092,3.63742,14.5953245162964,0.511140584945679,120.893,NA,NA,NA,83.2399978637695,0.07643312,"2B/SS",9,"AL","16997",""
"41","Isaac Paredes","20036","TBR","Rays",150,486,562,117,64,26,1,26,67,87,60,0,99,12,4,0,13,1,1,0.240741,0.336299,0.458848,0.795147,0.343348,0.106762,0.176157,0.606061,0.218107,2.25193,0.249315,NA,NA,80.1327,11.6563,0.4,-1.26997,-1.26997,3.60832,14.6260393857956,2.46496167778969,123.606,NA,NA,NA,187.240005493164,0.01886792,"3B",12,"AL","20036",""
"42","William Contreras","20503","MIL","Brewers",135,483,544,129,83,26,1,19,70,69,54,2,123,4,2,1,14,3,1,0.267081,0.344383,0.443064,0.787447,0.340713,0.0992647,0.226103,0.439024,0.175983,3.19303,0.3207,NA,NA,76.3758,10.0925,-1.4,-0.89309,-0.89309,3.5103,8.08029747009277,8.59412157535553,113.315,NA,NA,NA,77.4499969482422,0.23404255,"C",23,"NL","20503",""
"43","James Outman","24770","LAD","Dodgers",145,502,578,123,74,22,4,23,85,81,61,1,183,11,4,0,3,12,3,0.24502,0.33737,0.442231,0.779601,0.337574,0.105536,0.316609,0.333333,0.197211,6.14635,0.333333,NA,NA,79.6423,9.21641,2.9,0.016523,0.016523,3.45218,9.90980300866067,5.02375078201294,113.816,NA,NA,NA,194.369995117188,0.01863354,"OF",22,"NL","24770",""
"44","Nolan Arenado","9777","STL","Cardinals",139,529,583,142,87,33,1,21,62,87,44,4,86,5,5,0,16,3,2,0.268431,0.327616,0.453686,0.781302,0.33324,0.0754717,0.147513,0.511628,0.185255,2.63177,0.283372,NA,NA,78.2326,7.19745,5.8,-1.26123,-1.26123,3.429,6.58869361877441,7.94212245941162,110.869,NA,NA,NA,103.209999084473,0.1048951,"3B",28,"NL","9777",""
"45","Ketel Marte","13613","ARI","Diamondbacks",137,516,581,144,86,35,4,19,77,72,56,2,98,5,4,0,12,6,1,0.27907,0.35284,0.472868,0.825708,0.354045,0.0963855,0.168675,0.571429,0.193798,4.65224,0.310174,NA,NA,88.0031,17.2116,-3.5,-0.339321,-0.339321,3.40043,15.6776601672173,-1.36522626876831,122.253,NA,NA,NA,118.529998779297,0.03267974,"2B/SS",15,"NL","13613",""
"46","Jose Altuve","5417","HOU","Astros",117,469,526,130,82,27,1,20,86,67,50,1,82,5,2,0,10,10,2,0.277185,0.351711,0.466951,0.818662,0.353009,0.095057,0.155894,0.609756,0.189765,5.01185,0.298103,NA,NA,79.2198,15.1298,-2.7,0.107947,0.107947,3.38672,16.8591716438532,-0.767313361167908,126.578,NA,NA,NA,42.9199981689453,0.01136364,"2B",21,"AL","5417",""
"47","Alejandro Kirk","22581","TOR","Blue Jays",125,395,449,104,73,19,0,12,43,50,46,1,49,5,3,0,15,0,1,0.263291,0.345212,0.402532,0.747743,0.32824,0.10245,0.109131,0.938776,0.139241,1.10638,0.272997,NA,NA,58.3867,3.67868,6.3,-1.36981,-1.36981,3.36935,3.98493766784668,14.5488243103027,109.953,NA,NA,NA,266.019989013672,0.14655172,"C/DH",14,"AL","22581",""
"48","Shohei Ohtani","19755","LAD","Dodgers",146,528,615,137,67,27,5,38,91,122,80,17,149,4,3,0,8,17,7,0.25947,0.35935,0.545455,0.904804,0.373675,0.130081,0.242276,0.536913,0.285985,5.63836,0.287791,NA,NA,103.179,28.245,0,-0.587033,-0.587033,3.34118,28.3781599998474,-15.8179016113281,138.017,NA,NA,NA,12.3500003814697,0.85350318,"DH",22,"NL","19755",""
"49","Matt McLain","29695","CIN","Reds",124,481,548,121,70,27,4,20,73,81,56,1,149,9,2,0,7,18,6,0.251559,0.339416,0.449064,0.788481,0.340997,0.10219,0.271898,0.375839,0.197505,5.9555,0.321656,NA,NA,77.0663,10.2957,2.8,0.0350452,0.0350452,3.32991,5.88859137147665,8.84056448936462,108.622,NA,NA,NA,71.6600036621094,0.04255319,"2B/SS",18,"NL","29695",""
"50","Randy Arozarena","19290","TBR","Rays",149,545,628,144,89,30,3,22,88,83,63,2,152,16,4,0,12,21,10,0.26422,0.355096,0.451376,0.806472,0.349395,0.100318,0.242038,0.414474,0.187156,5.61685,0.325333,NA,NA,92.6972,16.179,-0.7,-1.29983,-1.29983,3.32371,19.6168427467346,-7.62239855527878,127.797,NA,NA,NA,44.189998626709,0.0794702,"OF",12,"AL","19290",""
"51","Ha-Seong Kim","27506","SDP","Padres",152,480,548,118,80,23,2,13,62,57,55,1,106,5,4,4,8,23,5,0.245833,0.327206,0.383333,0.710539,0.312356,0.100365,0.193431,0.518868,0.1375,5.40757,0.287671,NA,NA,64.0313,-2.7393,11.4,1.4186,1.4186,3.32323,1.24869500100613,13.4135210514069,99.7497,NA,NA,NA,89.1900024414062,0.00628931,"2B/SS",29,"NL","27506",""
"52","Ozzie Albies","16556","ATL","Braves",145,579,636,158,95,33,4,26,93,97,45,2,106,5,7,0,5,12,4,0.272884,0.327044,0.478411,0.805455,0.341989,0.0707547,0.166667,0.424528,0.205527,5.439,0.290749,NA,NA,89.9659,12.473,-0.6,-0.390145,-0.390145,3.31455,9.84107255935669,1.73686063289642,112.985,NA,NA,NA,22.8899993896484,0,"2B",16,"NL","16556",""
"53","Jonah Heim","16930","TEX","Rangers",122,411,449,102,62,22,2,16,50,61,35,1,83,1,2,0,9,2,1,0.248175,0.30735,0.428224,0.735574,0.316228,0.077951,0.184855,0.421687,0.180049,3.33565,0.273885,NA,NA,53.9074,-0.80062,11.3,-0.769475,-0.769475,3.27658,-1.94538229703903,19.5488243103027,97.8143,NA,NA,NA,172.130004882812,0.05343511,"C",13,"AL","16930",""
"54","J.P. Crawford","15491","SEA","Mariners",147,546,632,139,96,30,1,12,80,62,74,1,109,6,4,2,9,3,2,0.254579,0.347619,0.379121,0.72674,0.322435,0.117089,0.172468,0.678899,0.124542,3.09115,0.296037,NA,NA,79.1364,2.13092,-0.8,-1.59255,-1.59255,3.26296,5.08277368545532,6.16649025678635,108.815,NA,NA,NA,271.019989013672,0,"SS",11,"AL","15491",""
"55","J.T. Realmuto","11739","PHI","Phillies",131,473,525,120,73,25,3,19,67,70,38,2,127,10,4,0,9,13,3,0.2537,0.32,0.439746,0.759746,0.326226,0.072381,0.241905,0.299213,0.186047,5.67029,0.305136,NA,NA,67.3915,3.42328,2.2,0.416856,0.416856,3.21995,2.56475892663002,11.8450615406036,103.302,NA,NA,NA,73.7699966430664,0,"C",26,"NL","11739",""
"56","Vladimir Guerrero Jr.","19611","TOR","Blue Jays",152,583,659,162,100,30,1,31,89,100,66,5,97,7,3,0,21,5,2,0.277873,0.356601,0.492281,0.848882,0.362071,0.100152,0.147193,0.680412,0.214408,3.02216,0.286026,NA,NA,104.21,23.9151,-3.3,-1.13862,-1.13862,3.21287,25.2364881038666,-15.4068486690521,133.402,NA,NA,NA,29.9400005340576,0.21935484,"1B",14,"AL","19611",""
"57","Royce Lewis","20437","MIN","Twins",103,399,439,107,64,23,2,18,64,69,34,0,103,4,2,0,8,11,3,0.26817,0.330296,0.471178,0.801474,0.343656,0.0774487,0.234624,0.330097,0.203008,5.51255,0.317857,NA,NA,62.707,9.2174,4.4,0.147843,0.147843,3.17881,10.9497775286436,6.01302182674408,120.535,NA,NA,NA,54.7400016784668,0.15254237,"3B",8,"AL","20437",""
"58","Cedric Mullins","17929","BAL","Orioles",139,515,571,133,85,27,4,17,70,68,45,2,113,5,4,2,4,23,6,0.258252,0.321617,0.425243,0.74686,0.321863,0.0788091,0.197898,0.39823,0.16699,5.99432,0.298201,NA,NA,71.2271,1.65405,4.8,1.04275,1.04275,3.16551,5.44656324386597,6.89803075790405,106.437,NA,NA,NA,149.740005493164,0.02654867,"OF",2,"AL","17929",""
"59","Davis Schneider","23565","TOR","Blue Jays",119,430,502,99,53,25,2,19,62,68,61,0,134,7,4,0,6,6,2,0.230233,0.332669,0.430233,0.762902,0.331905,0.121514,0.266932,0.455224,0.2,4.29785,0.284698,NA,NA,66.8066,5.64083,5.7,-0.576476,-0.576476,3.14496,6.93827253580093,7.54450309276581,112.493,NA,NA,NA,425.690002441406,0.19444444,"2B",14,"AL","23565",""
"60","Tommy Edman","19470","STL","Cardinals",144,537,587,140,94,29,4,13,82,60,38,1,94,7,3,2,8,25,4,0.260708,0.316239,0.402235,0.718474,0.311963,0.0647359,0.160136,0.404255,0.141527,6.80891,0.293303,NA,NA,68.397,-3.12551,4.8,2.24838,2.24838,3.09552,-0.220170259475708,11.2704586982727,96.6054,NA,NA,NA,191.449996948242,0,"2B",28,"NL","19470",""
"61","Nolan Jones","20529","COL","Rockies",132,480,552,133,79,29,3,22,77,84,65,2,155,5,2,0,8,14,2,0.277083,0.367754,0.4875,0.855254,0.367378,0.117754,0.280797,0.419355,0.210417,5.503,0.363934,NA,NA,89.7232,22.4652,6.1,0.823191,0.823191,3.08134,12.0848904848099,0.0153436660766602,116.468,NA,NA,NA,57.6100006103516,0,"OF",19,"NL","20529",""
"62","Wyatt Langford","sa3022654","TEX","Rangers",139,546,599,144,74,41,5,24,81,98,44,0,125,6,3,0,3,18,6,0.263736,0.323873,0.489011,0.812884,0.345944,0.0734558,0.208681,0.352,0.225275,6.04549,0.3,NA,NA,86.6995,13.7149,3.5,0.112096,0.112096,3.04887,13.326304115355,-3.10273361206055,118.411,NA,NA,NA,148.100006103516,0,"OF",13,"AL","sa3022654",""
"63","Adolis García","19287","TEX","Rangers",143,546,603,135,75,27,2,31,88,98,45,0,172,7,5,0,11,12,3,0.247253,0.310116,0.474359,0.784475,0.334053,0.0746269,0.28524,0.261628,0.227106,5.43571,0.298851,NA,NA,81.3238,7.85179,8.6,0.155215,0.155215,2.9859,7.50300306081772,1.95317506790161,110.17,NA,NA,NA,46.8400001525879,0.04666667,"OF",13,"AL","19287",""
"64","Edouard Julien","27534","MIN","Twins",132,468,560,113,72,25,1,15,71,64,83,1,171,5,3,1,7,8,2,0.241453,0.359571,0.395299,0.75487,0.335056,0.148214,0.305357,0.48538,0.153846,3.98197,0.34386,NA,NA,75.9908,7.75801,-0.6,-0.469271,-0.469271,2.97099,9.31002330780029,1.4576131105423,114.574,NA,NA,NA,217.759994506836,0.25471698,"2B/DH",8,"AL","27534",""
"65","Mike Trout","10155","LAA","Angels",89,323,382,83,44,17,1,21,58,60,51,5,107,6,2,0,4,2,1,0.256966,0.366492,0.510836,0.877328,0.371347,0.133508,0.280105,0.476636,0.25387,3.42793,0.314721,NA,NA,63.3502,16.8058,-0.6,-0.76177,-0.76177,2.96509,15.9524921178818,0.80358612537384,136.517,NA,NA,NA,71.0800018310547,0.02469136,"OF",1,"AL","10155",""
