"","player_name","fangraphs_id","Team","ShortName","G","AB","PA","H","1B","2B","3B","HR","R","RBI","BB","IBB","SO","HBP","SF","SH","GDP","SB","CS","AVG","OBP","SLG","OPS","wOBA","BB%","K%","BB/K","ISO","Spd","BABIP","UBR","GDPRuns","wRC","wRAA","UZR","wBsR","BaseRunning","WAR","Off","Def","wRC+","InterSD","InterSK","IntraSD","ADP","Pos","minpos","teamid","League","playerids","."
"145","Vaughn Grissom","26031","BOS","Red Sox",113,440,490,125,87,26,3,9,66,59,37,1,78,10,3,0,NA,10,3,0.284294,0.351786,0.419483,0.771269,0.336752,0.075,0.158929,0.47191,0.135189,5.43219,0.326781,0,NA,67.1823,7.47867,-3.72094,-0.207736,-0.207736,1.94217,4.64946955442429,-1.82093727588654,108.273,NA,NA,NA,251.080001831055,0,"2B/SS",3,"AL","26031",""
"146","Jake Cronenworth","18036","SDP","Padres",143,543,616,135,83,32,5,15,78,70,55,3,109,12,5,1,NA,5,1,0.249497,0.328597,0.412475,0.741072,0.320959,0.0886525,0.177305,0.5,0.162978,5.23902,0.283505,0,NA,76.3781,1.3221,3.66882,-0.496475,-0.496475,1.9408,3.71385607123375,-5.23117589950562,105.517,NA,NA,NA,349.399993896484,0,"1B/2B",29,"NL","18036",""
"147","Jordan Walker","27475","STL","Cardinals",133,515,574,139,88,24,2,25,62,77,46,0,129,9,4,0,NA,9,4,0.269162,0.3376,0.467023,0.804623,0.346184,0.08,0.224,0.357143,0.197861,3.74991,0.311558,0,NA,83.1954,13.2568,-6.06221,-0.817662,-0.817662,1.93643,13.0815756320953,-13.2122106552124,119.546,NA,NA,NA,124.949996948242,0.05882353,"OF",28,"NL","27475",""
"148","Luis Arraez","18568","MIA","Marlins",144,569,623,180,141,28,4,7,77,61,47,6,40,3,4,0,NA,3,2,0.316364,0.368771,0.418182,0.786953,0.340988,0.0747508,0.0647841,1.15385,0.101818,3.44313,0.32874,0,NA,87.6092,11.7003,-6.07611,-1.67203,-1.67203,1.9138,8.57467174530029,-10.6011099815369,113.276,NA,NA,NA,164.160003662109,0.00680272,"2B",20,"NL","18568",""
"149","Keibert Ruiz","19610","WSN","Nationals",120,440,476,118,79,23,0,16,50,56,30,1,50,5,2,0,NA,2,1,0.268085,0.320236,0.429787,0.750023,0.323818,0.0628684,0.104126,0.603774,0.161702,2.08751,0.271144,0,NA,60.1498,2.15202,-5.62464,-0.885316,-0.885316,1.87781,0.193905174732208,2.42536020278931,101.83,NA,NA,NA,170.649993896484,0.12030075,"C",24,"NL","19610",""
"150","Orlando Arcia","13185","ATL","Braves",130,511,560,129,87,25,0,17,66,70,43,0,107,2,4,0,NA,2,1,0.251765,0.311159,0.4,0.711159,0.309492,0.0772532,0.190987,0.404494,0.148235,2.52285,0.286154,0,NA,64.1018,-4.13098,0.714331,-1.04506,-1.04506,1.85847,-7.14994847774506,6.71433067321777,91.2002,NA,NA,NA,331.529998779297,0,"SS",16,"NL","13185",""
"151","Josh Naylor","18839","CLE","Guardians",134,527,581,145,89,34,0,22,61,89,44,7,82,4,6,0,NA,8,2,0.274468,0.332046,0.465957,0.798004,0.337859,0.0752896,0.140927,0.534247,0.191489,2.9846,0.28534,0,NA,80.1933,9.40179,0.265091,-0.379052,-0.379052,1.84647,11.686942756176,-12.9099092781544,117.332,NA,NA,NA,125.269996643066,0.22689076,"1B/OF",5,"AL","18839",""
"152","Eugenio Suárez","12552","ARI","Diamondbacks",141,528,609,120,71,26,1,22,64,74,64,0,180,10,7,0,NA,1,1,0.227017,0.318699,0.403377,0.722076,0.315501,0.105691,0.295935,0.357143,0.17636,2.16594,0.294643,0,NA,72.7497,-1.45342,0.0908514,-1.34151,-1.34151,1.81093,-4.04712724685669,1.46585135161877,96.4138,NA,NA,NA,277.049987792969,0.01851852,"3B",15,"NL","12552",""
"153","Lars Nootbaar","21454","STL","Cardinals",117,426,504,103,58,24,2,19,76,60,68,2,102,2,7,1,NA,8,1,0.241784,0.343936,0.441315,0.785251,0.338592,0.134921,0.202381,0.666667,0.199531,5.2082,0.269231,0,NA,69.8719,8.46242,-3.17329,0.207076,0.207076,1.7975,9.23355805873871,-8.37329387664795,114.457,NA,NA,NA,218.020004272461,0.01503759,"OF",28,"NL","21454",""
"154","Davis Schneider","23565","TOR","Blue Jays",73,270,315,62,33,16,1,12,39,43,38,0,84,4,3,0,NA,4,1,0.230233,0.332669,0.430233,0.762902,0.331905,0.121514,0.266932,0.455224,0.2,4.29785,0.284698,0,NA,41.9205,3.53957,3.33666,-0.361733,-0.361733,1.78671,4.3536958694458,2.86165517568588,112.493,NA,NA,NA,425.690002441406,0.19444444,"2B",14,"AL","23565",""
"155","Eloy Jiménez","17484","CHW","White Sox",141,559,609,156,102,28,0,27,67,90,43,1,126,3,4,0,NA,0,1,0.279545,0.331942,0.472727,0.804669,0.344076,0.0709812,0.206681,0.343434,0.193182,1.18008,0.315789,0,NA,87.2024,12.9993,-0.439322,-1.6632,-1.6632,1.7837,11.8605366945267,-14.6643224060535,118.533,NA,NA,NA,232.580001831055,0.88235294,"DH/OF",4,"AL","17484",""
"156","Ceddanne Rafaela","24262","BOS","Red Sox",107,432,462,113,71,24,5,12,63,63,19,0,110,7,3,1,NA,17,7,0.261036,0.30036,0.426104,0.726463,0.311611,0.0412926,0.238779,0.172932,0.165067,7.13502,0.320955,0,NA,53.6968,-2.59521,5.59274,-0.230688,-0.230688,1.77418,-5.29756805300713,7.39273822307587,90.8469,NA,NA,NA,361.160003662109,0.03333333,"OF",3,"AL","24262",""
"157","Jake Meyers","20308","HOU","Astros",92,362,399,88,57,18,2,11,49,50,29,0,103,6,2,0,NA,6,2,0.243553,0.309091,0.398281,0.707372,0.308331,0.0727273,0.257143,0.282828,0.154728,5.11178,0.307054,0,NA,45.2877,-3.32809,5.35054,-0.341909,-0.341909,1.77416,-2.44002336263657,6.67554199695587,95.6114,NA,NA,NA,581.609985351562,0,"OF",21,"AL","20308",""
"158","Luis Rengifo","19858","LAA","Angels",126,496,546,128,88,20,4,16,64,64,40,0,98,6,3,1,NA,8,4,0.257848,0.318367,0.410314,0.728681,0.316578,0.0733198,0.179226,0.409091,0.152466,4.8129,0.291066,0,NA,65.7124,-0.814534,-0.7776,-1.34879,-1.34879,1.77289,-2.29412376880646,1.52239996194839,98.555,NA,NA,NA,238.889999389648,0,"2B",1,"AL","19858",""
"159","Jackson Chourio","sa3015704","MIL","Brewers",131,529,567,139,96,24,3,16,71,70,31,0,127,3,4,0,NA,32,8,0.262697,0.305556,0.408056,0.713612,0.308393,0.0555556,0.223856,0.248175,0.145359,6.35831,0.315914,0,NA,64.3853,-4.70033,0.668552,1.95937,1.95937,1.76475,-3.90743970870972,2.29355221986771,91.6478,NA,NA,NA,136.160003662109,0,"OF",23,"NL","sa3015704",""
"160","Starling Marte","9241","NYM","Mets",134,531,581,140,101,23,3,13,78,63,33,1,115,14,1,1,NA,32,7,0.263587,0.323383,0.391304,0.714687,0.312774,0.057072,0.198511,0.2875,0.127717,6.62078,0.314286,0,NA,68.0889,-2.70262,1.96088,2.16785,2.16785,1.74886,1.71404039859772,-3.96412515640259,99.3695,NA,NA,NA,219.350006103516,0,"OF",25,"NL","9241",""
"161","Rhys Hoskins","16472","MIL","Brewers",147,546,637,129,66,34,1,27,81,85,80,1,163,7,4,0,NA,2,1,0.235955,0.339114,0.451685,0.790799,0.341767,0.125241,0.256262,0.488722,0.21573,2.83744,0.283276,0,NA,89.9898,12.3751,-1.95873,-1.19976,-1.19976,1.74771,9.86480832099915,-14.0337270498276,114.021,NA,NA,NA,189.889999389648,0.02580645,"1B",23,"NL","16472",""
"162","Masataka Yoshida","31837","BOS","Red Sox",130,507,560,150,102,29,2,16,68,75,44,5,69,6,3,0,NA,5,1,0.295409,0.356239,0.457086,0.813325,0.348921,0.0777577,0.122966,0.632353,0.161677,3.7935,0.314286,0,NA,82.4395,14.2067,-0.482346,-0.546148,-0.546148,1.73596,10.6646065711975,-12.2823450863361,116.708,NA,NA,NA,194.080001831055,0.36029412,"DH/OF",3,"AL","31837",""
"163","Nolan Schanuel","33189","LAA","Angels",122,450,525,115,73,21,2,18,81,63,65,1,92,9,1,0,NA,2,1,0.255,0.359743,0.4325,0.792243,0.34694,0.124197,0.175589,0.707317,0.1775,3.92891,0.283828,0,NA,76.4232,12.455,-2.27103,-1.15089,-1.15089,1.73206,11.1783221960068,-11.6460280418396,119.599,NA,NA,NA,393.709991455078,0.03448276,"1B",1,"AL","33189",""
"164","Lourdes Gurriel Jr.","19238","ARI","Diamondbacks",126,504,546,141,91,32,2,16,60,69,33,1,96,4,4,1,NA,4,2,0.280561,0.327778,0.448898,0.776676,0.333219,0.0609981,0.175601,0.347368,0.168337,3.34861,0.316326,0,NA,73.258,6.73106,1.77,-1.02438,-1.02438,1.71516,4.58402359485626,-5.98000001907349,108.291,NA,NA,NA,235.899993896484,0.34246575,"OF",15,"NL","19238",""
"165","Jack Suwinski","22244","PIT","Pirates",113,412,490,97,51,19,3,24,63,67,68,2,149,5,5,0,NA,9,3,0.234513,0.346369,0.466814,0.813183,0.349131,0.139665,0.303538,0.460123,0.232301,5.02618,0.298507,0,NA,72.2198,12.5162,-7.61055,-0.272576,-0.272576,1.71069,10.5270182490349,-10.0605530738831,117.791,NA,NA,NA,240.740005493164,0.01204819,"OF",27,"NL","22244",""
"166","Brendan Rodgers","17907","COL","Rockies",134,534,581,149,100,29,3,17,68,71,38,0,113,7,3,0,NA,0,1,0.279373,0.333333,0.438642,0.771976,0.333976,0.0647482,0.194245,0.333333,0.159269,2.62943,0.325342,0,NA,78.3194,7.5279,1.05459,-1.70456,-1.70456,1.69012,-5.96872353553772,3.12958824634552,94.0757,NA,NA,NA,334.739990234375,0.04444444,"2B",19,"NL","17907",""
"167","Wilmer Flores","5827","SFG","Giants",96,368,413,97,62,19,1,15,48,54,36,1,62,5,4,0,NA,0,1,0.26506,0.33691,0.445783,0.782693,0.337572,0.0879828,0.150215,0.585714,0.180723,1.93973,0.28012,0,NA,56.9063,6.58463,2.21023,-1.16621,-1.16621,1.68579,6.6041145324707,-3.76476740837097,115.187,NA,NA,NA,369.420013427734,0.31538462,"1B/2B",30,"NL","5827",""
"168","Sal Frelick","29622","MIL","Brewers",130,510,560,139,102,24,5,8,70,67,40,2,80,7,2,1,NA,13,5,0.272177,0.332721,0.387097,0.719817,0.314917,0.0715596,0.143119,0.5,0.114919,5.65173,0.308252,0,NA,66.6248,-1.60799,3.159,-0.629073,-0.629073,1.67953,-3.38913452625275,1.15900015830994,96.0216,NA,NA,NA,275.559997558594,0.01388889,"OF",23,"NL","29622",""
"169","Andrew Benintendi","17901","CHW","White Sox",138,530,595,146,102,31,3,10,77,61,57,3,88,2,5,1,NA,13,2,0.274953,0.344538,0.40113,0.745668,0.324922,0.0956376,0.147651,0.647727,0.126177,5.28118,0.310502,0,NA,75.7325,3.23521,-1.47536,0.537531,0.537531,1.67031,4.28511393070221,-7.75035715103149,105.257,NA,NA,NA,363.940002441406,0.00675676,"OF",4,"AL","17901",""
"170","Alex Verdugo","17027","NYY","Yankees",113,445,490,119,79,27,2,12,66,51,37,2,76,3,4,0,NA,3,2,0.268156,0.326565,0.418994,0.74556,0.322018,0.0761421,0.155668,0.48913,0.150838,3.89591,0.296552,0,NA,61.1861,1.48246,2.47563,-0.943755,-0.943755,1.66853,2.75880366563797,-2.67436623573303,106.306,NA,NA,NA,311.079986572266,0,"OF",9,"AL","17027",""
"171","Kyle Isbel","21614","KCR","Royals",102,403,441,102,65,23,4,10,62,50,30,0,91,4,2,1,NA,11,3,0.254054,0.311881,0.405405,0.717287,0.311319,0.0691358,0.207407,0.333333,0.151351,6.54466,0.304659,0,NA,51.1491,-2.58422,4.02868,0.0271074,0.0271074,1.6681,-3.85881857015193,5.60368418693542,92.646,NA,NA,NA,524.5,0.01111111,"OF",7,"AL","21614",""
"172","Shea Langeliers","25816","OAK","Athletics",105,381,417,86,49,18,2,18,48,53,31,2,118,4,2,0,NA,2,1,0.225806,0.288421,0.419355,0.707776,0.303141,0.0736842,0.282105,0.261194,0.193548,3.52027,0.276596,0,NA,45.5552,-5.27823,-2.40629,-0.648772,-0.648772,1.64982,-2.74854201078415,5.11870741844177,95.7996,NA,NA,NA,242.369995117188,0.0610687,"C",10,"AL","25816",""
"173","LaMonte Wade Jr.","18126","SFG","Giants",112,406,483,100,66,17,2,16,62,53,63,2,94,7,3,3,NA,3,1,0.247396,0.356828,0.416667,0.773495,0.339073,0.131291,0.194748,0.674157,0.169271,3.81773,0.282685,0,NA,67.1536,8.30282,-0.088128,-0.846179,-0.846179,1.64839,8.84330105781555,-8.76312819123268,116.193,NA,NA,NA,393.239990234375,0.02112676,"1B/OF",30,"NL","18126",""
"174","Brandon Marsh","20202","PHI","Phillies",126,484,546,120,78,25,6,11,63,65,54,1,163,3,3,1,NA,13,2,0.247642,0.324948,0.393868,0.718816,0.313971,0.0983264,0.299163,0.328671,0.146226,6.1604,0.346715,0,NA,64.5299,-1.997,1.8468,0.518979,0.518979,1.59434,-2.80440717935562,0.196799874305725,95.0867,NA,NA,NA,377.369995117188,0.00689655,"OF",26,"NL","20202",""
"175","Jose Trevino","16725","NYY","Yankees",83,308,326,73,51,14,1,7,31,37,14,0,54,1,2,1,NA,1,1,0.237548,0.271739,0.360153,0.631892,0.273712,0.0433213,0.166065,0.26087,0.122605,2.92367,0.265403,0,NA,27.6629,-12.107,9.89519,-0.770121,-0.770121,1.59165,-11.3983075022697,16.2701864242554,72.8246,NA,NA,NA,541.940002441406,0,"C",9,"AL","16725",""
"176","Matt Wallner","26466","MIN","Twins",100,374,434,87,48,22,2,15,55,62,46,2,147,13,2,0,NA,2,2,0.233906,0.336414,0.427039,0.763453,0.331809,0.10536,0.338262,0.311475,0.193133,3.90009,0.338346,0,NA,57.7225,4.8421,0.875542,-1.15986,-1.15986,1.58748,5.24872899055481,-4.07445776462555,112.324,NA,NA,NA,321.549987792969,0.11111111,"OF",8,"AL","26466",""
"177","Andrew Vaughn","26197","CHW","White Sox",146,570,630,150,93,30,1,25,68,87,45,0,116,10,4,0,NA,0,1,0.263352,0.326667,0.453039,0.779705,0.335776,0.0716667,0.183333,0.390909,0.189687,1.76764,0.288136,0,NA,85.8668,9.10492,-2.349,-1.59202,-1.59202,1.56668,8.05541265010834,-13.7489995956421,112.78,NA,NA,NA,241.080001831055,0.05298013,"1B/OF",4,"AL","26197",""
"178","Travis d'Arnaud","7739","ATL","Braves",84,311,341,78,47,18,1,12,38,47,23,0,80,5,1,0,NA,0,1,0.25,0.311897,0.429577,0.741475,0.320602,0.0675241,0.234727,0.287671,0.179577,2.42328,0.298507,0,NA,42.1301,0.629991,2.90588,-1.0445,-1.0445,1.55472,-1.6150718331337,5.60587525367737,98.6478,NA,NA,NA,391.890014648438,0.11267606,"C",16,"NL","7739",""
"179","Tyler Stephenson","17988","CIN","Reds",96,336,378,86,59,16,1,11,46,47,36,1,91,4,2,0,NA,0,0,0.257426,0.334066,0.405941,0.740007,0.323286,0.0945055,0.23956,0.394495,0.148515,1.97681,0.319298,0,NA,47.6239,1.54247,-2.21118,-0.755739,-0.755739,1.54721,-2.27897655963898,4.91382074356079,96.7489,NA,NA,NA,227.789993286133,0.3006993,"C",18,"NL","17988",""
"180","Brett Baty","26123","NYM","Mets",104,403,448,99,68,16,0,15,57,56,38,0,121,5,1,1,NA,2,2,0.244541,0.316929,0.395196,0.712126,0.312387,0.0844794,0.269155,0.313869,0.150655,2.48756,0.311475,0,NA,52.3583,-2.22789,0.167226,-1.24542,-1.24542,1.52431,-1.73928794264793,1.76722583174706,99.1102,NA,NA,NA,369.790008544922,0.03809524,"3B",25,"NL","26123",""
"181","Lane Thomas","16939","WSN","Nationals",147,577,637,147,88,32,3,24,87,81,48,0,156,6,5,0,NA,15,5,0.254174,0.315966,0.443414,0.75938,0.326301,0.0756302,0.245378,0.308219,0.189239,5.58284,0.305851,0,NA,81.8081,4.19337,-3.20057,-0.358831,-0.358831,1.5126,2.39888274669647,-8.92556571960449,103.495,NA,NA,NA,123.449996948242,0.00609756,"OF",24,"NL","16939",""
"182","Jesús Sánchez","19913","MIA","Marlins",105,411,455,104,64,19,3,18,53,61,39,1,115,4,1,0,NA,3,1,0.251816,0.321663,0.443099,0.764762,0.329479,0.0853392,0.253829,0.336207,0.191283,4.16056,0.307143,0,NA,59.6352,4.19613,2.448,-0.636025,-0.636025,1.48263,2.49851447343826,-3.12700033187866,105.561,NA,NA,NA,403.820007324219,0.00806452,"OF",20,"NL","19913",""
"183","Christian Bethancourt","10028","MIA","Marlins",84,313,333,80,52,17,0,11,44,37,16,0,84,1,2,1,NA,2,1,0.254125,0.28972,0.415842,0.705561,0.302918,0.0465838,0.251553,0.185185,0.161716,3.28284,0.309859,0,NA,36.2776,-4.27216,2.62684,-0.548413,-0.548413,1.48226,-5.59704494476318,9.12683868408203,87.7546,NA,NA,NA,465.869995117188,0,"C",20,"NL","10028",""
"184","Trent Grisham","18564","NYY","Yankees",65,240,280,53,29,13,1,10,35,32,33,1,72,3,1,2,NA,7,2,0.219089,0.320826,0.40564,0.726465,0.317758,0.119181,0.256983,0.463768,0.186551,5.30452,0.267974,0,NA,33.9729,-0.143508,3.015,0.197267,0.197267,1.48087,1.3223856985569,4.0149998664856,103.354,NA,NA,NA,520.659973144531,0,"OF",9,"AL","18564",""
"185","Alec Bohm","21618","PHI","Phillies",143,559,616,152,106,29,1,15,73,79,44,1,104,5,7,0,NA,3,2,0.271218,0.326633,0.409594,0.736227,0.319152,0.0720268,0.169179,0.425743,0.138376,3.03697,0.30485,0,NA,75.4539,0.39787,-3.72938,-1.44448,-1.44448,1.4766,-2.5430474281311,-3.6293751001358,98.5604,NA,NA,NA,168.949996948242,0.01734104,"3B",26,"NL","21618",""
"186","Colt Keith","sa3014474","DET","Tigers",117,458,504,116,70,26,3,17,65,68,40,1,116,3,4,0,NA,2,1,0.252465,0.31362,0.433925,0.747545,0.321204,0.078853,0.229391,0.34375,0.18146,3.87079,0.299451,0,NA,62.5938,1.1843,-2.61856,-0.875956,-0.875956,1.46349,1.17113494873047,-3.61855757236481,103.39,NA,NA,NA,287.869995117188,0,"2B/3B",6,"AL","sa3014474",""
"187","Jake Rogers","19452","DET","Tigers",94,337,374,69,40,12,2,15,43,50,30,0,122,4,1,1,NA,1,1,0.204861,0.27673,0.388889,0.665618,0.289014,0.0815047,0.326019,0.25,0.184028,3.87808,0.267442,0,NA,36.4109,-9.11006,5.09499,-0.828597,-0.828597,1.44982,-9.29909467697144,11.144989490509,81.0779,NA,NA,NA,324.549987792969,0.06542056,"C",6,"AL","19452",""
"188","Gavin Lux","19955","LAD","Dodgers",110,427,476,107,75,18,5,9,66,51,46,1,101,1,2,0,NA,6,2,0.250689,0.323457,0.380165,0.703622,0.308459,0.0962963,0.212346,0.453488,0.129477,5.5108,0.306273,0,NA,54.0778,-3.92,0.314743,-0.749593,-0.749593,1.43739,-4.1121729016304,2.31474289298058,94.2977,NA,NA,NA,268.179992675781,0.00714286,"2B",22,"NL","19955",""
"189","Christopher Morel","21897","CHC","Cubs",123,479,532,116,64,21,5,25,75,80,44,0,164,4,3,2,NA,10,4,0.24187,0.308824,0.465447,0.774271,0.330479,0.0824176,0.307692,0.267857,0.223577,6.07784,0.30897,0,NA,70.1692,5.34809,-1.5504,-0.559673,-0.559673,1.42578,4.4792348742485,-8.30040001869202,107.646,NA,NA,NA,189.839996337891,0.53043478,"DH/OF",17,"NL","21897",""
"190","Mike Yastrzemski","14854","SFG","Giants",118,445,511,102,53,28,2,18,71,60,56,2,133,6,3,1,NA,3,1,0.230179,0.321429,0.42711,0.748539,0.323126,0.109131,0.260579,0.418803,0.196931,4.28013,0.283525,0,NA,64.2786,2.01621,-0.869899,-0.665649,-0.665649,1.41367,2.81760668754578,-6.04489886760712,105.502,NA,NA,NA,515.890014648438,0.008,"OF",30,"NL","14854",""
"191","Jarren Duran","24617","BOS","Red Sox",120,475,518,121,73,29,7,13,69,62,35,1,130,6,2,0,NA,24,3,0.255422,0.313466,0.424096,0.737562,0.31757,0.0684327,0.251656,0.27193,0.168675,7.82281,0.325342,0,NA,62.7692,-0.346082,-0.424354,2.48247,2.48247,1.39507,-0.634878635406494,-2.97435393929482,94.9775,NA,NA,NA,150.130004882812,0.00961538,"OF",3,"AL","24617",""
"192","Will Benson","21853","CIN","Reds",110,404,476,92,51,19,6,15,70,59,64,1,147,5,2,1,NA,18,3,0.2267,0.33833,0.418136,0.756466,0.330491,0.134615,0.309829,0.434483,0.191436,7.70381,0.313808,0,NA,62.7878,4.78993,-0.177677,1.45675,1.45675,1.36838,2.38819807767868,-4.87767770886421,101.58,NA,NA,NA,305.549987792969,0.04587156,"OF",18,"NL","21853",""
"193","Luis Campusano","22217","SDP","Padres",122,452,493,116,80,20,1,15,57,64,32,0,90,6,3,0,NA,0,1,0.257235,0.312684,0.405145,0.717829,0.312023,0.0648968,0.182891,0.354839,0.14791,2.50211,0.290456,0,NA,57.492,-2.60159,-4.04047,-1.52207,-1.52207,1.36824,-1.8112019598484,-1.26547050476074,99.5268,NA,NA,NA,190.190002441406,0.10638298,"C",29,"NL","22217",""
"194","Esteury Ruiz","21780","OAK","Athletics",120,464,518,116,80,25,2,8,64,53,31,1,108,16,1,5,NA,54,11,0.249453,0.318812,0.365427,0.684239,0.302536,0.0607843,0.207843,0.292453,0.115974,7.35482,0.30814,0,NA,56.3014,-6.81388,-3.0206,5.07234,5.07234,1.35952,2.20486807823181,-6.17059850692749,95.3801,NA,NA,NA,130.440002441406,0.02158273,"OF",10,"AL","21780",""
"195","José Abreu","15676","HOU","Astros",143,552,616,145,95,30,1,19,69,85,47,1,133,11,7,0,NA,1,0,0.263052,0.329137,0.423695,0.752831,0.325964,0.0755396,0.215827,0.35,0.160643,2.51805,0.310627,0,NA,78.9389,3.88286,-1.06744,-0.947933,-0.947933,1.35073,4.83383333683014,-12.2174414396286,107.833,NA,NA,NA,290.630004882812,0.04964539,"1B",21,"AL","15676",""
"196","Anthony Rizzo","3473","NYY","Yankees",128,481,553,112,69,21,1,22,63,68,50,4,112,21,2,0,NA,2,4,0.233668,0.329694,0.417085,0.74678,0.325006,0.0895196,0.203057,0.44086,0.183417,2.5874,0.259516,0,NA,70.4252,3.04534,1.25884,-2.08789,-2.08789,1.34973,3.46299529075623,-8.71615636348724,108.377,NA,NA,NA,269.179992675781,0.07070707,"1B",9,"AL","3473",""
"197","Christian Encarnacion-Strand","30011","CIN","Reds",125,494,539,129,74,25,3,27,70,94,35,1,151,9,2,0,NA,4,1,0.261719,0.320215,0.488281,0.808496,0.344095,0.0644007,0.280859,0.229299,0.226562,4.30568,0.322188,0,NA,77.1875,11.5135,-0.512372,-0.534563,-0.534563,1.34919,6.60979408025742,-11.4373722672462,110.699,NA,NA,NA,160.149993896484,0.34782609,"1B/DH",18,"NL","30011",""
"198","Jorge Soler","14221","SFG","Giants",143,536,616,124,70,26,0,29,73,87,69,2,158,7,5,0,NA,1,0,0.232104,0.324528,0.442516,0.767045,0.330379,0.111321,0.256604,0.433824,0.210412,1.92739,0.269737,0,NA,81.1971,6.14103,-1.36434,-0.86906,-0.86906,1.34184,7.04047352075577,-14.5643435716629,110.365,NA,NA,NA,170.630004882812,0.76119403,"DH/OF",30,"NL","14221",""
"199","Geraldo Perdomo","22799","ARI","Diamondbacks",100,366,434,89,66,14,3,5,56,39,49,1,84,6,3,10,NA,10,4,0.241706,0.338115,0.341232,0.679347,0.305194,0.112,0.194,0.57732,0.0995261,5.75785,0.298137,0,NA,48.1297,-4.75068,0.366569,-0.671569,-0.671569,1.3246,-6.31461977958679,4.81656914949417,89.5044,NA,NA,NA,423.239990234375,0,"SS",15,"NL","22799",""
"200","Brendan Donovan","24679","STL","Cardinals",123,461,532,124,93,21,1,9,69,55,54,2,80,14,2,1,NA,5,2,0.269608,0.361702,0.379902,0.741604,0.329754,0.101911,0.150743,0.676056,0.110294,3.61484,0.308157,0,NA,69.8486,5.02753,-1.458,-1.2683,-1.2683,1.31786,4.35462808609009,-9.25800013542175,108.532,NA,NA,NA,293.630004882812,0.16666667,"2B/OF",28,"NL","24679",""
"201","Salvador Perez","7304","KCR","Royals",139,526,565,136,86,23,1,26,60,85,23,4,136,10,5,0,NA,0,1,0.258383,0.299632,0.453649,0.753281,0.31865,0.0404412,0.240809,0.167939,0.195266,1.83486,0.297753,0,NA,68.9466,0.129009,-7.13045,-1.32619,-1.32619,1.31077,-2.86430859565735,-3.18045449256897,97.7272,NA,NA,NA,130.660003662109,0.2027972,"C",7,"AL","7304",""
"202","Mitch Garver","15161","SEA","Mariners",123,456,526,106,65,20,0,22,63,65,61,2,141,5,3,0,NA,0,0,0.232727,0.328076,0.418182,0.746258,0.324772,0.116719,0.268139,0.435294,0.185455,1.29343,0.284916,0,NA,66.8845,2.79447,-0.266707,-0.997242,-0.997242,1.30969,5.57943743467331,-10.3167074918747,110.435,NA,NA,NA,178.600006103516,0.6627907,"C/DH",11,"AL","15161",""
"203","Marcell Ozuna","10324","ATL","Braves",138,534,595,135,80,26,0,29,73,92,56,1,138,2,2,0,NA,1,1,0.253304,0.326087,0.46696,0.793047,0.339875,0.0948617,0.231225,0.410256,0.213656,1.75291,0.286624,0,NA,83.1219,10.6246,-0.0642645,-1.3212,-1.3212,1.30948,7.20611798763275,-14.3392640799284,111.569,NA,NA,NA,163.399993896484,0.98601399,"OF",16,"NL","10324",""
"204","Henry Davis","29617","PIT","Pirates",123,431,500,103,64,20,2,16,57,65,50,3,119,16,2,1,NA,9,6,0.238806,0.339056,0.40796,0.747016,0.326766,0.100642,0.237687,0.423423,0.169154,4.17936,0.291367,0,NA,64.4324,3.48589,-6.30165,-1.98085,-1.98085,1.30503,-0.247300148010254,-3.70165157318115,102.798,NA,NA,NA,242.369995117188,0.17741935,"OF",27,"NL","29617",""
"205","Michael Conforto","16376","SFG","Giants",121,456,525,112,73,22,0,17,61,63,54,4,119,11,4,0,NA,4,1,0.246114,0.337838,0.404145,0.741983,0.323955,0.103604,0.227477,0.455446,0.158031,2.77554,0.29562,0,NA,66.4011,2.43289,-1.41929,-0.828249,-0.828249,1.30116,3.11188441514969,-7.94429218769073,106.058,NA,NA,NA,419.130004882812,0.1023622,"OF",30,"NL","16376",""
"206","Parker Meadows","23800","DET","Tigers",123,478,532,109,70,20,4,13,64,60,43,1,133,4,5,2,NA,13,3,0.227612,0.294118,0.373134,0.667252,0.290522,0.080402,0.249581,0.322148,0.145522,6.36998,0.283069,0,NA,52.515,-12.3061,3.72017,0.645524,0.645524,1.29089,-10.7498251199722,5.62017238140106,82.1235,NA,NA,NA,278.980010986328,0.02702703,"OF",6,"AL","23800",""
"207","René Pinto","19859","TBR","Rays",109,405,429,92,55,22,0,15,42,56,19,0,142,4,1,0,NA,1,1,0.227129,0.267857,0.394322,0.662179,0.284996,0.0446429,0.330357,0.135135,0.167192,2.05171,0.307692,0,NA,40.36,-11.8868,-0.493364,-0.883239,-0.883239,1.28789,-9.53511583805084,7.88163635134697,83.1607,NA,NA,NA,355.480010986328,0,"C",12,"AL","19859",""
"208","Tim Anderson","15172","MIA","Marlins",131,538,567,150,115,26,2,7,73,46,24,0,120,3,1,0,NA,14,3,0.278618,0.313525,0.37365,0.687175,0.30059,0.0430328,0.211066,0.203883,0.0950324,5.3507,0.346479,0,NA,60.7111,-8.37452,-2.92902,0.216152,0.216152,1.27899,-9.48127181828022,2.9959819316864,86.1944,NA,NA,NA,313.890014648438,0,"SS",20,"NL","15172",""
