"","player_name","fangraphs_id","Team","ShortName","W","L","GS","G","SV","HLD","BS","IP","TBF","H","R","ER","HR","SO","BB","IBB","HBP","ERA","WHIP","K/9","BB/9","K/BB","HR/9","K%","BB%","K-BB%","GB%","AVG","BABIP","LOB%","FIP","WAR","RA9-WAR","InterSD","InterSK","IntraSD","QS","ADP","teamid","League","playerids","."
"109","A.J. Puk","19343","MIA","Marlins",6.02093,5.66601,10.1332,45.191,3.04852,2.63682,NA,91.4776,384.452,84.1562,44.0312,40.5087,12.2186,104.724,29.6009,2.48698,5.41053,3.98544,1.24355,10.3032,2.91227,3.53785,1.20212,0.272397,0.0769948,0.195401698350906,NA,0.240831,0.30941,0.721419,3.85003,1.40607,1.17661,3.35953,-0.245433,0.0685762,2.77145,346.5,20,"NL","19343",""
"110","Martín Pérez","6902","PIT","Pirates",7.6603,8.56445,24.9834,24.9834,0,0.156103,NA,144.647,632.904,154.201,78.8913,72.58,17.8194,102.658,53.4011,1.09407,5.82609,4.51596,1.43523,6.38745,3.32264,1.9224,1.10873,0.162202,0.0843747,0.0778272897005081,NA,0.268794,0.300931,0.704667,4.66549,1.39784,1.66499,4.36582,1.11636,1.65104,9.98708,596.760009765625,27,"NL","6902",""
"111","Louie Varland","27691","MIN","Twins",7.16117,6.45794,18.4977,33.2328,0,0.32219,NA,120.365,504.541,116.717,60.3338,55.5071,16.9734,116.344,34.4882,1.50544,4.27843,4.15042,1.25623,8.69939,2.57878,3.37345,1.26915,0.230594,0.0683556,0.162238821387291,NA,0.250587,0.30002,0.713039,4.12128,1.39369,1.44841,1.33547,1.92883,0.374854,6.97992,308.940002441406,8,"AL","27691",""
"112","Dean Kremer","19350","BAL","Orioles",9.16447,8.10306,27.4975,27.4975,0,0,NA,157.076,667.049,155.301,82.1738,75.5999,23.2194,134.883,50.336,0.535403,5.89227,4.33166,1.30916,7.72844,2.88411,2.67966,1.33041,0.202209,0.0754607,0.126748479902744,NA,0.254249,0.291752,0.713125,4.53321,1.37177,1.68068,4.19503,-0.225578,1.16515,10.1123,317.100006103516,2,"AL","19350",""
"113","Luis Severino","15890","NYM","Mets",6.9174,7.68848,23.5933,23.5933,0,0,NA,126.275,538.777,122.948,69.1233,63.5935,19.6234,119.253,43.1923,0.849431,6.13493,4.5325,1.3157,8.49952,3.07845,2.76097,1.39862,0.22134,0.0801674,0.141172505915165,NA,0.251196,0.29473,0.699637,4.55838,1.36792,1.26004,3.60835,-0.0178532,0.90058,7.93252,281.179992675781,25,"NL","15890",""
"114","Zack Littell","15823","TBR","Rays",7.29011,6.5759,21.811,30.7979,0.00402812,0.201876,NA,131.314,552.065,133.071,69.7469,64.1672,20.2287,108.039,32.9014,1.77588,5.28171,4.39789,1.26394,7.40478,2.255,3.28372,1.38644,0.1957,0.059597,0.136102806776762,NA,0.258953,0.29263,0.699048,4.4845,1.3615,1.38136,5.22932,0.795243,0.672772,7.59299,357.820007324219,12,"AL","15823",""
"115","Jakob Junis","13619","MIL","Brewers",4.7879,5.4063,15.4258,27.1654,0.209156,0.822545,NA,99.0794,419.102,100.3,52.7429,48.5234,15.0777,95.9267,26.9339,1.32777,4.53725,4.40768,1.28416,8.71362,2.44657,3.56156,1.3696,0.228887,0.0642657,0.164620846509933,NA,0.258752,0.308078,0.701917,4.24989,1.34234,1.03006,2.74211,-0.992107,0.281899,3.44112,505.690002441406,23,"NL","13619",""
"116","Jack Flaherty","17479","DET","Tigers",7.4204,8.40977,24.9478,24.9478,0,0.265495,NA,136.645,596.192,133.082,74.1664,68.2331,17.8453,133.745,57.4087,1.27747,9.43213,4.49413,1.39406,8.80906,3.78118,2.32971,1.17537,0.224333,0.0962923,0.12804064899683,NA,0.251406,0.305052,0.702835,4.4627,1.34014,1.40931,3.21201,-0.160586,1.41603,8.46899,356.600006103516,6,"AL","17479",""
"117","JP Sears","23429","OAK","Athletics",7.79315,10.7432,28.1806,28.1806,0,0,NA,161.279,679.77,152.645,84.6627,77.8897,25.9284,146.778,49.8719,2.27936,9.54292,4.34654,1.25569,8.19077,2.78304,2.9431,1.4469,0.215923,0.0733659,0.142557270824909,NA,0.246061,0.283071,0.709038,4.63003,1.33726,1.42654,2.56225,-0.422025,0.992877,9.31727,381.739990234375,10,"AL","23429",""
"118","Kyle Bradish","24586","BAL","Orioles",6.09578,4.30871,15.0106,15.0106,0,0,NA,86.1744,358.557,77.777,38.6061,35.5176,10.1395,84.5034,27.0403,0.348357,3.83394,3.70943,1.21634,8.82549,2.82407,3.1251,1.05896,0.235676,0.0754142,0.160262294113636,NA,0.237355,0.29024,0.730631,3.89826,1.32713,1.5376,2.41667,0.393021,0.51321,6.57772,353.019989013672,2,"AL","24586",""
"119","Andrew Heaney","15423","TEX","Rangers",7.37205,6.87642,23.3343,26.7213,0,0.376602,NA,122.304,521.228,115.734,64.9315,59.737,20.478,128.046,43.1643,0.439571,7.64704,4.39586,1.2992,9.42255,3.17633,2.96649,1.50692,0.245663,0.0828128,0.162850335240364,NA,0.246024,0.295925,0.72155,4.58415,1.31361,1.43438,1.96461,0.0729092,0.776289,7.43108,369.309997558594,13,"AL","15423",""
"120","Tyler Anderson","12880","LAA","Angels",7.80825,8.21739,26.185,26.185,0,0,NA,151.358,649.424,152.541,86.5766,79.6505,23.9996,121.138,51.6475,1.04413,6.29835,4.73616,1.34905,7.20308,3.07105,2.34547,1.42706,0.186531,0.0795281,0.107003070414066,NA,0.257898,0.28799,0.689445,4.86418,1.30946,1.15857,4.29137,0.159766,1.55772,9.34439,588.289978027344,1,"AL","12880",""
"121","Nick Martinez","12730","CIN","Reds",6.00061,5.58629,16.4777,39.3396,1.80478,3.20031,NA,113.099,488.114,111.997,59.321,54.5754,16.4194,105.225,43.4659,1.00718,4.66421,4.34291,1.37457,8.37343,3.45886,2.42087,1.3066,0.215575,0.0890486,0.126526229083538,NA,0.254548,0.300238,0.725732,4.55826,1.27783,1.505,3.46853,0.202504,0.789427,5.22506,457.109985351562,18,"NL","12730",""
